Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.25062E-6,0.000225062,0.0135063,1,0,0
2.34584E-6,0.000459646,0.014069683,0.999906959,0,0
2.3495E-6,0.000694597,0.014091342,0.999813919,0,0
2.55455E-6,0.001203845,0.015302289,0.999627838,0,0
2.59909E-6,0.002755116,0.015564936,0.999069594,0,0
2.68341E-6,0.005132744,0.016061791,0.998232229,0,0
2.83068E-6,0.010108348,0.0169284,0.996557499,0,0
3.26524E-6,0.02529373,0.019476558,0.991905471,0,0
3.7914E-6,0.050121982,0.022544259,0.985392631,0,0
4.49062E-6,0.100032476,0.026591373,0.974227763,0,0
5.37318E-6,0.200530392,0.031652083,0.955340528,0,0
6.06731E-6,0.300163772,0.035595461,0.93915147,0,0
6.72261E-6,0.400586617,0.039288918,0.924451061,0,0
7.23851E-6,0.50026659,0.042176809,0.91114626,0,0
7.67185E-6,0.60015178,0.044589185,0.898678824,0,0
8.06534E-6,0.700115477,0.0467692,0.886862672,0,0
8.28518E-6,0.750003618,0.047982844,0.881187198,0,0
8.49387E-6,0.80038177,0.049132115,0.875604764,0,0
8.88849E-6,0.900511569,0.051297647,0.864905099,0,0
9.20005E-6,1.000199309,0.053000404,0.854670636,0,0
9.45146E-6,1.10004256,0.054370038,0.844715296,0,0
9.72622E-6,1.200750513,0.055862317,0.834946036,0,0
9.97257E-6,1.30021872,0.057196287,0.825548939,0,0
1.02803E-5,1.400499263,0.058857464,0.816337923,0,0
1.05368E-5,1.500370123,0.060237279,0.807406029,0,0
1.14632E-5,1.751123756,0.065188251,0.786099739,0,0
1.22767E-5,2.000472421,0.06949296,0.766561221,0,0
1.32687E-5,2.250827486,0.074688658,0.74832527,0,0
1.42881E-5,2.50135426,0.079968113,0.731391887,0,0
1.53254E-5,2.751082921,0.085278597,0.715668031,0,0
1.61686E-5,3.001478099,0.089550211,0.700874581,0.001153403,0
1.71803E-5,3.25148801,0.094623782,0.686918496,0.002306805,0
1.84438E-5,3.500519802,0.100880324,0.673892817,0.002306805,0
1.94221E-5,3.751715532,0.105666215,0.661518422,0.002306805,0
2.02633E-5,4.001283009,0.109740366,0.649795311,0.002306805,0
2.1503E-5,4.251817013,0.115677742,0.638630443,0.00461361,0
2.26872E-5,4.50175267,0.121275522,0.628116859,0.010380623,0
2.37304E-5,4.752017044,0.126148568,0.618068478,0.019607843,0
2.47639E-5,5.001533236,0.130923343,0.6084853,0.026528258,0
2.56324E-5,5.251151319,0.134895474,0.599274284,0.036908881,0
2.66762E-5,5.502079944,0.139621608,0.590342389,0.039215686,0
2.76565E-5,5.75173348,0.144013769,0.581782657,0.042675894,0
2.86399E-5,6.002747916,0.148374462,0.573502047,0.046136101,0
2.96469E-5,6.250508077,0.152794248,0.565593599,0.046136101,0
3.04264E-5,6.502854882,0.156184361,0.557778191,0.049596309,0
3.1391E-5,6.750401485,0.160341991,0.550334946,0.051903114,0
3.23467E-5,7.002363546,0.164420954,0.542984741,0.051903114,0
3.34363E-5,7.25212522,0.169023239,0.535913658,0.053056517,0
3.44523E-5,7.503156777,0.17326922,0.529028656,0.054209919,0
3.53907E-5,7.750801443,0.177152688,0.522422776,0.056516724,0
3.64204E-5,8.001494034,0.181372136,0.515909937,0.059976932,0
3.72429E-5,8.2519449,0.184711478,0.509583178,0.061130334,0
3.82696E-5,8.501324646,0.188842106,0.503442501,0.06343714,0
3.92791E-5,8.7533498,0.192862712,0.497394864,0.06343714,0
4.06142E-5,9.000856303,0.198119535,0.491626349,0.064590542,0
4.17927E-5,9.252333422,0.202702843,0.485950875,0.066897347,0
4.28417E-5,9.502040186,0.206738739,0.480461481,0.071510957,0
4.38203E-5,9.753440565,0.210467239,0.475065128,0.07266436,0
4.51573E-5,10.002646874,0.215505095,0.469854857,0.074971165,0
4.61281E-5,10.253637792,0.21912283,0.464737626,0.076124567,0
4.71579E-5,10.500596747,0.222924364,0.459806476,0.07727797,0
4.83753E-5,10.754091442,0.227370565,0.454875326,0.079584775,0
