Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.13543E-6,0.000413543,0.026888473,1,0,0
4.16529E-6,0.000830072,0.027079966,0.999908366,0,0
4.17629E-6,0.001247702,0.027150518,0.999816732,0,0
4.20764E-6,0.002508285,0.027351467,0.999541831,0,0
4.25241E-6,0.005050091,0.027638433,0.998992028,0,0
4.36231E-6,0.010238598,0.028342527,0.997892422,0,0
4.76232E-6,0.025319955,0.030900886,0.994868505,0,0
5.35633E-6,0.050066809,0.034687631,0.990378448,0,0
6.10628E-6,0.100071926,0.039447273,0.982406304,0,0
7.04159E-6,0.200406699,0.045350484,0.968569596,0,0
7.77548E-6,0.300540856,0.04995706,0.956199029,0,0
8.36197E-6,0.400631344,0.053622381,0.944836434,0,0
8.81874E-6,0.50042861,0.056467249,0.934206909,0,0
9.33141E-6,0.600189976,0.059650062,0.924127188,0,0
9.71691E-6,0.700272556,0.062036297,0.914505635,0,0
9.90512E-6,0.750382819,0.063199104,0.90983231,0,0
1.01121E-5,0.80040513,0.06447594,0.905250619,0,0
1.04494E-5,0.900268519,0.066553766,0.896362137,0,0
1.07806E-5,1.000083032,0.068589161,0.887748557,0,0
1.11381E-5,1.100780762,0.070781287,0.879318244,0,0
1.14572E-5,1.200245978,0.072733765,0.871254467,0,0
1.17026E-5,1.301020893,0.074232297,0.863282324,0,0
1.19685E-5,1.40044991,0.075852912,0.855585082,0,0
1.21522E-5,1.500684838,0.076971278,0.847979474,0,0
1.26067E-5,1.750780268,0.079731939,0.82946944,0,0
1.31182E-5,2.000079407,0.082829226,0.811692477,0,0
1.38168E-5,2.250887434,0.087043112,0.794648584,0,0
1.44953E-5,2.50133948,0.091116277,0.778429396,0,0
1.52574E-5,2.751205472,0.095670348,0.763034912,0,0
1.61468E-5,3.000536467,0.100955895,0.748465133,0,0
1.69546E-5,3.250794062,0.105729966,0.734628425,0,0
1.77853E-5,3.501040764,0.110612985,0.721433153,0.001890359,0
1.86814E-5,3.750765347,0.115850102,0.708879318,0.002835539,0
1.94351E-5,4.00058179,0.120231775,0.696875286,0.002835539,0
2.01435E-5,4.251694277,0.124329412,0.68523779,0.002835539,0
2.09266E-5,4.501916475,0.128837809,0.674058462,0.004725898,0
2.17835E-5,4.751749936,0.133744054,0.663337304,0.004725898,0
2.29032E-5,5.002122974,0.14011359,0.653074315,0.011342155,0
2.37694E-5,5.252137589,0.145008499,0.643269495,0.018903592,0
2.46608E-5,5.501094658,0.150017159,0.63383121,0.02268431,0
2.56333E-5,5.752300711,0.155447886,0.624667827,0.029300567,0
2.65165E-5,6.000160434,0.16034973,0.615962613,0.037807183,0
2.72427E-5,6.250586982,0.164359063,0.607440667,0.039697543,0
2.81851E-5,6.500541619,0.169533349,0.599193622,0.040642722,0
2.91255E-5,6.752673875,0.174664703,0.591129845,0.043478261,0
2.99439E-5,7.00077948,0.17910489,0.583432603,0.04442344,0
3.07436E-5,7.252601717,0.183420473,0.575826995,0.04536862,0
3.14667E-5,7.50137561,0.187302864,0.568496289,0.0463138,0
3.24096E-5,7.750622144,0.192337606,0.56134885,0.047258979,0
3.33066E-5,8.000382167,0.197098373,0.554384679,0.049149338,0
3.41339E-5,8.253302604,0.201464955,0.547512141,0.051039698,0
3.48369E-5,8.501832261,0.205156161,0.540914506,0.052930057,0
3.55528E-5,8.751936168,0.208897801,0.534408504,0.054820416,0
3.6519E-5,9.000432265,0.21391985,0.528085769,0.057655955,0
3.72617E-5,9.25094895,0.217758293,0.521854669,0.057655955,0
3.81562E-5,9.503427762,0.222356555,0.515715202,0.059546314,0
3.90729E-5,9.750629104,0.227040707,0.509850637,0.062381853,0
3.99807E-5,10.003699597,0.231651984,0.503986072,0.065217391,0
4.08794E-5,10.250286083,0.236189619,0.498396408,0.06805293,0
4.17855E-5,10.502203873,0.240737292,0.492806744,0.070888469,0
4.29192E-5,10.752299097,0.2463895,0.487400348,0.072778828,0
4.38256E-5,11.003890041,0.250878346,0.482085586,0.076559546,0
4.47575E-5,11.251762224,0.255465338,0.476954091,0.076559546,0
4.57924E-5,11.500901017,0.260526597,0.471914231,0.077504726,0
4.70895E-5,11.751804359,0.266821554,0.466966004,0.080340265,0
4.80232E-5,12.003927453,0.271319622,0.462109411,0.081285444,0
4.87597E-5,12.250499746,0.274848567,0.457436085,0.084120983,0
4.97001E-5,12.501663475,0.279329314,0.45276276,0.086011342,0
5.03685E-5,12.752038197,0.282496878,0.448181068,0.08979206,0
5.12709E-5,13.001053127,0.286751892,0.443691011,0.08979206,0
5.24788E-5,13.255203556,0.292407757,0.439200953,0.093572779,0
5.32998E-5,13.50348818,0.296226209,0.434894163,0.097353497,0
5.4303E-5,13.751245329,0.300864135,0.430679007,0.099243856,0
5.51678E-5,14.002751856,0.304838037,0.42646385,0.100189036,0
5.61291E-5,14.253399802,0.309228649,0.422340328,0.102079395,0
5.71144E-5,14.50254672,0.313699966,0.418308439,0.104914934,0
5.84996E-5,14.751502623,0.319937277,0.414368185,0.105860113,0
5.96537E-5,15.005472597,0.325090532,0.41042793,0.106805293,0
6.07194E-5,15.251869544,0.329814747,0.406670943,0.109640832,0
