Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
5.95544E-11,0.000000006,0.00000018,1,0,0
8.02275E-11,0.000000014,0.000000243,0.999876207,0,0
5.21226E-10,0.000000066,0.000001576,0.999752414,0,0
1.01993E-9,0.000000168,0.000003083,0.999628621,0,0
3.58473E-9,0.000000527,0.000010837,0.999504828,0,0
6.43156E-9,0.000001587,0.000019443,0.999257242,0,0
1.49494E-8,0.0000038,0.000045193,0.999009656,0,0
4.34986E-8,0.000013228,0.000131486,0.998638277,0,0
9.04748E-8,0.00002989,0.000273446,0.998390691,0,0
1.0496E-7,0.000060196,0.000317211,0.998019312,0,0
1.33313E-7,0.000110424,0.000402867,0.99752414,0,0
1.99548E-7,0.000256821,0.000602903,0.996533795,0,0
2.23772E-7,0.000513224,0.000676043,0.995048279,0,0
3.01654E-7,0.001023426,0.000911122,0.992696212,0,0
4.20482E-7,0.0025189,0.001269574,0.987620698,0,0
5.40652E-7,0.005042371,0.001631817,0.981307254,0,0
6.78052E-7,0.010028974,0.002045674,0.971156227,0,0
1.07818E-6,0.025035955,0.003248936,0.950111414,0,0
1.47562E-6,0.050093879,0.004441225,0.925847982,0,0
2.02061E-6,0.100171932,0.006071573,0.890319386,0,0
3.049E-6,0.200245021,0.009133469,0.840554593,0,0
4.09569E-6,0.300178486,0.01223053,0.805644962,0,0
4.99638E-6,0.400201097,0.014880142,0.778410498,0,0
5.81293E-6,0.500572089,0.017269987,0.755384996,0,0
6.80518E-6,0.600614166,0.020158491,0.735701906,0,0
7.64123E-6,0.700747362,0.022579146,0.71861847,0,0
7.99661E-6,0.75008517,0.023604489,0.71081951,0,0
8.38057E-6,0.800109179,0.024709852,0.703268136,0,0
9.12884E-6,0.900813292,0.026856855,0.689031939,0,0
9.91718E-6,1.000039473,0.029108633,0.676157465,0,0
1.0684E-5,1.100329195,0.031288807,0.664149542,0.001930502,0
1.13615E-5,1.200588592,0.033207173,0.652884377,0.001930502,0
1.19767E-5,1.300016542,0.03494232,0.642361971,0.001930502,0
1.26156E-5,1.400989122,0.036737976,0.632210943,0.003861004,0
1.32176E-5,1.500112972,0.038423578,0.622678881,0.003861004,0
1.48231E-5,1.750474307,0.04289061,0.600519931,0.003861004,0
1.63556E-5,2.001150032,0.047116167,0.580713048,0.003861004,0
1.79136E-5,2.251786122,0.051373594,0.562639267,0.003861004,0
1.95366E-5,2.501234345,0.055768716,0.546174796,0.003861004,0
2.12985E-5,2.751509847,0.060493973,0.530948255,0.003861004,0
2.31015E-5,3.00118424,0.065280676,0.516959643,0.003861004,0
2.4979E-5,3.250638055,0.070213592,0.50408517,0.005791506,0
2.67879E-5,3.501107063,0.074917242,0.492077247,0.005791506,0
2.84025E-5,3.752028696,0.079075808,0.480812082,0.00965251,0
3.03788E-5,4.001463201,0.084115167,0.470289676,0.013513514,0
3.24066E-5,4.252246962,0.089228851,0.460386234,0.021235521,0
3.44394E-5,4.502421192,0.09429831,0.451101758,0.021235521,0
3.63378E-5,4.753267314,0.098981662,0.442312454,0.027027027,0
3.80602E-5,5.002918526,0.103189274,0.434018321,0.030888031,0
3.99106E-5,5.252155375,0.107666004,0.426095568,0.032818533,0
4.1891E-5,5.502108536,0.112408004,0.418544194,0.038610039,0
4.40572E-5,5.752691715,0.117537287,0.411364199,0.040540541,0
4.61898E-5,6.000157445,0.122529571,0.404555583,0.044401544,0
4.78259E-5,6.254244922,0.126321474,0.39787076,0.048262548,0
5.02822E-5,6.504826725,0.131953273,0.391557316,0.048262548,0
5.27924E-5,6.75224435,0.137634094,0.385615251,0.05019305,0
5.57528E-5,7.002617148,0.14423885,0.379920772,0.054054054,0
5.8415E-5,7.253420836,0.150092495,0.37447388,0.057915058,0
6.08369E-5,7.503677604,0.155348686,0.369274573,0.05984556,0
6.2601E-5,7.75077791,0.159136364,0.364322852,0.065637066,0
6.47556E-5,8.006022785,0.163716908,0.359371131,0.067567568,0
6.7052E-5,8.256306603,0.168544101,0.354666997,0.067567568,0
7.0332E-5,8.503378695,0.175343146,0.350210448,0.069498069,0
7.28966E-5,8.754333373,0.180582357,0.345877692,0.071428571,0
7.49495E-5,9.005673806,0.184728528,0.34166873,0.075289575,0
7.74123E-5,9.257618142,0.1896474,0.33758356,0.077220077,0
8.03994E-5,9.502221114,0.195534396,0.333745977,0.083011583,0
8.34488E-5,9.756616142,0.201456497,0.329908393,0.090733591,0
8.63947E-5,10.002828889,0.2070956,0.326318396,0.094594595,0
8.90992E-5,10.257495575,0.212202778,0.322728398,0.096525097,0
9.18061E-5,10.501996776,0.217249094,0.319385987,0.102316602,0
9.62427E-5,10.755576364,0.225381504,0.316043575,0.108108108,0
9.87661E-5,11.009238626,0.229932122,0.312824957,0.108108108,0
1.01548E-4,11.259456683,0.234888123,0.309730131,0.117760618,0
1.04191E-4,11.506208994,0.239535771,0.306759099,0.117760618,0
1.08519E-4,11.7514662,0.247029084,0.303911859,0.11969112,0
1.1189E-4,12.005150634,0.252762556,0.30106462,0.11969112,0
1.1531E-4,12.255302211,0.258491851,0.298341174,0.11969112,0
1.17673E-4,12.511601165,0.262398178,0.295617727,0.121621622,0
1.19769E-4,12.761082916,0.265830316,0.293018074,0.121621622,0
1.21595E-4,13.002156811,0.268793666,0.290542213,0.121621622,0
1.24878E-4,13.261015479,0.274062125,0.28794256,0.123552124,0
1.27548E-4,13.500941005,0.278291022,0.285590493,0.123552124,0
1.30045E-4,13.758239022,0.282201246,0.283114632,0.125482625,0
1.3247E-4,14.007424539,0.285958617,0.280762565,0.125482625,0
1.35088E-4,14.26186892,0.289971316,0.278410498,0.127413127,0
1.37261E-4,14.507279759,0.293268191,0.276182223,0.129343629,0
1.38979E-4,14.756281673,0.295852501,0.273953949,0.131274131,0
1.40796E-4,15.0083774,0.298565633,0.271725675,0.131274131,0
1.42986E-4,15.263764039,0.301807754,0.2694974,0.133204633,0
1.45181E-4,15.50914129,0.305028434,0.267392919,0.138996139,0
1.47065E-4,15.757828,0.307767813,0.265288438,0.140926641,0
1.49104E-4,16.010056468,0.310709594,0.263183956,0.142857143,0
1.51269E-4,16.250387695,0.313805391,0.261203268,0.142857143,0
1.52701E-4,16.508883046,0.315837133,0.259098787,0.142857143,0
