Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.6571E-6,0.00026571,0.01659798,1,0,0
2.6755E-6,0.00053326,0.016711936,0.999908366,0,0
2.70187E-6,0.001071827,0.016875245,0.999725099,0,0
2.73521E-6,0.002706233,0.017081709,0.999175296,0,0
2.79876E-6,0.005196987,0.017475086,0.998350591,0,0
2.92998E-6,0.010063452,0.018286899,0.996792816,0,0
3.32899E-6,0.025115411,0.020751213,0.992394392,0,0
3.90171E-6,0.050263083,0.024277598,0.986071658,0,0
4.5908E-6,0.100156817,0.028503642,0.975350499,0,0
5.50136E-6,0.20049334,0.034059891,0.957207001,0,0
6.19569E-6,0.300225048,0.038275324,0.94162925,0,0
6.82255E-6,0.400223901,0.042065377,0.92751764,0,0
7.43998E-6,0.500290422,0.045783743,0.914688903,0,0
7.8842E-6,0.600487131,0.048450082,0.902684871,0,0
8.29878E-6,0.700033128,0.050931794,0.89141391,0,0
8.48227E-6,0.750402805,0.052028073,0.88591588,0,0
8.67908E-6,0.800098687,0.053202573,0.880601118,0,0
9.01347E-6,0.900105438,0.055194773,0.870246495,0,0
9.31703E-6,1.000053791,0.056999625,0.860258407,0,0
9.58372E-6,1.100236154,0.058582483,0.850545221,0,0
9.85368E-6,1.200439031,0.060181977,0.841106937,0,0
1.00777E-5,1.300107481,0.061507274,0.831943554,0,0
1.03536E-5,1.400371248,0.063136662,0.822963438,0,0
1.06986E-5,1.500354437,0.065170492,0.814258224,0,0
1.14794E-5,1.750702898,0.069756849,0.793548978,0,0
1.23695E-5,2.000234623,0.07495826,0.774397508,0,0
1.33357E-5,2.250283161,0.080570919,0.75652891,0,0
1.43045E-5,2.500958763,0.086164581,0.739943187,0,0
1.52974E-5,2.751415264,0.091862227,0.72445707,0,0
1.62336E-5,3.000094236,0.097202313,0.709978924,0,0
1.70757E-5,3.250027933,0.101978398,0.69623385,0.001890359,0
1.79921E-5,3.501076121,0.107147151,0.683130212,0.002835539,0
1.89204E-5,3.751854557,0.112352533,0.670668011,0.002835539,0
1.9997E-5,4.001056182,0.118351965,0.65893888,0.002835539,0
2.09194E-5,4.250357318,0.123459726,0.647759553,0.004725898,0
2.20943E-5,4.501520823,0.129923094,0.637038395,0.010396975,0
2.309E-5,4.752167674,0.135362967,0.626867039,0.018903592,0
2.4144E-5,5.000349741,0.1410846,0.617245487,0.02362949,0
2.50097E-5,5.250824436,0.145755332,0.607898836,0.031190926,0
2.58895E-5,5.500217146,0.150476781,0.598918721,0.037807183,0
2.69521E-5,5.751174186,0.156143893,0.590213507,0.039697543,0
2.78823E-5,6.000756963,0.161073893,0.581874828,0.04442344,0
2.8673E-5,6.252071014,0.165241883,0.573719417,0.04536862,0
2.95979E-5,6.502904231,0.170091072,0.565838908,0.0463138,0
