X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-426917.14,351941.3605,train,2.852192886873821E-4,38.47133629500584,0.6585290555012184
-882963.896,172856.2271,train,2.670494717691932E-4,34.848549322853465,0.6343367395106796
-412501.1716,-110520.6856,train,3.044610240287271E-4,42.76626061724454,0.6824059025564564
-699823.2884,926930.7903,train,6.110880561292437E-4,90.60781235622528,0.8999536965493957
-1008599.689,785677.8794,train,6.890105560856787E-4,94.9675424135792,0.9254045519042233
-1029111.849,-156365.4679,train,5.588900036836132E-4,85.32498839769995,0.8782126750979922
-1024126.168,118383.7717,train,3.9814325478800883E-4,62.34857073532264,0.7768487806550763
-565852.4799,-253709.1959,train,2.3637542901403495E-4,28.11100041056142,0.5895436134286659
-1021849.606,83899.4048,train,5.717890581191015E-4,86.59098278758741,0.8839893139818009
-538501.8128,802707.2438,train,4.5179046524317795E-4,71.43096683168278,0.8176829614848216
-852966.4777,-96899.9365,train,4.412881256644381E-4,69.45711269678965,0.8103249979481455
-607526.4349,-259479.2219,train,2.834575501801009E-4,38.14115391818335,0.6562552057843336
-954127.6586,777999.3327,train,5.394631507409001E-4,83.33531620357081,0.8689653072123344
-1093050.976,-49987.7351,train,4.067967256761185E-4,63.90468497669166,0.7840061667778989
-342819.3317,358654.0767,train,3.4297421752269865E-4,51.07967601125855,0.7252984397583024
-86170.76,575047.3424,train,3.901861608908457E-4,60.26031774395088,0.770058247645192
-909978.9545,49794.5614,train,4.686441768125043E-4,74.63178925398341,0.8288988370742546
-433581.2715,896008.1518,train,4.468338500543444E-4,70.36029243836946,0.8142466059433697
-1127159.195,1344235.897,train,4.68743507840286E-4,74.7081170499353,0.8289628519941612
-681922.0755,1720355.06,train,2.4448893050978342E-5,3.944849180397533,0.08799072572691735
-702861.2627,1786887.645,train,2.4533924624522066E-5,3.960556238483371,0.08828282769532758
-63032.5633,556477.6515,train,3.93242095296392E-4,61.15785581151665,0.7726902661147717
-330710.6221,648700.814,train,5.075958484072411E-4,80.02101689990252,0.8522510944105401
-1005621.091,-126486.7878,train,4.902972642606898E-4,78.25003207721136,0.8423019135733582
-483061.0053,759037.8348,train,3.587881140750963E-4,54.127231990763285,0.7411858197742496
-692217.9924,1774326.692,train,2.864855462012151E-5,4.617477156697654,0.1023062455852376
-847574.174,337374.9147,train,2.8368650374707173E-4,38.251154612382585,0.6565515666353348
-772451.4642,887474.9718,train,6.280996858439498E-4,91.96365462924562,0.90616423886012
-1290213.932,1425069.5,train,2.620656225552539E-4,33.74025652274256,0.6274064049520456
-1117630.334,-14978.1553,train,5.893746710052259E-4,88.32785689082803,0.8914259001485236
-975785.9263,720529.7512,train,6.763943742248103E-4,94.40395568089848,0.9217735509785523
-491393.9003,666372.7922,train,5.054233107282282E-4,79.75602777792277,0.8510368821507175
-692105.1947,-249424.4364,train,3.469137502669897E-4,51.883718795650566,0.7293452390920827
-508574.9564,90323.7438,train,3.648251422459441E-4,55.48258607664594,0.7470056004827764
-471048.5568,765746.5108,train,4.6016912633864714E-4,73.12956603276487,0.8233478365109276
-663750.4308,1734969.471,train,2.3476698549253317E-5,3.7652651168205495,0.08464436672379316
-907218.8056,-53902.8814,train,7.054135007151036E-4,95.7634577618427,0.9298745713632779
-1006482.386,69498.1372,train,7.439663413935398E-4,96.56897510499945,0.9393543903817281
-353329.1518,53759.7539,train,2.4176377833130098E-4,29.445573395985846,0.5977915793545936
-744066.903,567546.9152,train,5.953014235532736E-4,89.01583612330603,0.8938232325509727
-933072.1254,-248228.5101,train,7.686992224053839E-4,97.06245846844384,0.9447497828786493
-435054.8056,682164.1343,train,3.9220613663973135E-4,61.00387711631197,0.7718014073319115
-472286.5784,86294.6046,train,3.049862149947388E-4,42.844316577653835,0.6830336496053542
-1046773.2,130445.3746,train,7.16128446302451E-4,96.02091910970216,0.9326488764149263
-141491.9418,755981.6768,train,3.119858019008956E-4,44.46967682455858,0.691282562610247
-924115.9004,717709.6927,train,5.576866653984919E-4,85.15644498033231,0.8776593260627839
-1031393.679,-1030.5201,train,6.162046789822606E-4,91.04699768514926,0.9018636821951069
-696918.1337,700271.7758,train,4.421206423409074E-4,69.58120194986046,0.8109189436576563
-953706.0111,-66708.6034,train,4.758616192070651E-4,75.95581927973244,0.8334883861783999
-504764.7046,820750.3616,train,5.35918105922434E-4,83.07188989764465,0.8672035914463231
-1056588.601,55272.5047,train,5.101459267004615E-4,80.26349188529065,0.8536636903100354
-985604.7409,102763.0281,train,6.054830275584922E-4,90.03551025137104,0.8978187023465052
-347376.7186,876824.0121,train,3.8399803853601507E-4,58.96121339323703,0.7646348266702244
-1104746.624,-6769.2303,train,5.758577115335128E-4,87.02382312285545,0.8857539257006225
-961632.6315,-183788.2498,train,6.650456543132224E-4,93.87022387670042,0.9183565748822555
-683026.73,1730469.284,train,2.6025451339717874E-5,4.21032566297004,0.09339136034064899
-424706.8324,913086.6024,train,3.848137442151709E-4,59.148902951000935,0.7653569861932482
