Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.03759E-6,0.000103759,0.003901234,1,0,0
1.14515E-6,0.000325445,0.004304757,0.999752414,0,0
1.18343E-6,0.000561405,0.004448367,0.999504828,0,0
1.53005E-6,0.001131284,0.005747488,0.999009656,0,0
1.75133E-6,0.002608113,0.006575977,0.997895519,0,0
2.00401E-6,0.005038156,0.007521173,0.996286209,0,0
2.33707E-6,0.010107258,0.008765682,0.99343897,0,0
2.70771E-6,0.025163895,0.010148791,0.986011389,0,0
3.28366E-6,0.050062156,0.01229418,0.975736568,0,0
4.09971E-6,0.100313181,0.015325972,0.959024511,0,0
5.10306E-6,0.200095454,0.019040884,0.932037633,0,0
5.86582E-6,0.300157763,0.02185564,0.909507304,0,0
6.51836E-6,0.400577261,0.024257253,0.889452835,0,0
7.15852E-6,0.500635473,0.026607569,0.871379054,0,0
7.7406E-6,0.600514016,0.028739726,0.85479079,0,0
8.20308E-6,0.700181143,0.030430447,0.839316663,0,0
8.36502E-6,0.750692244,0.031021765,0.831765288,0,0
8.57066E-6,0.800554474,0.031772151,0.8244615,0,0
8.99143E-6,0.900699803,0.033305715,0.810349096,0,0
9.43993E-6,1.000331436,0.034937672,0.79697945,0,0
9.86643E-6,1.100826503,0.03648703,0.784104976,0,0
1.02502E-5,1.200262624,0.037878951,0.771849468,0,0
1.05886E-5,1.300370245,0.039104885,0.759965338,0,0
1.10384E-5,1.400690562,0.040731791,0.748452587,0,0
1.14532E-5,1.500820243,0.042229351,0.737435009,0,0
1.25712E-5,1.750296356,0.04625511,0.711686061,0,0
1.3703E-5,2.001292125,0.050312802,0.688041594,0.001709402,0
1.49966E-5,2.250930945,0.054929563,0.666501609,0.003418803,0
1.64313E-5,2.500979723,0.060023784,0.646818519,0.003418803,0
1.77399E-5,2.750076514,0.064646452,0.628744739,0.005128205,0
1.90856E-5,3.000565157,0.069376172,0.611908888,0.006837607,0
2.05438E-5,3.250221076,0.074474704,0.596310968,0.008547009,0
2.19123E-5,3.500637423,0.079233811,0.581703392,0.008547009,0
2.34049E-5,3.752002467,0.084396759,0.567962367,0.01025641,0
2.47485E-5,4.000192667,0.089019415,0.555211686,0.018803419,0
2.62689E-5,4.250387171,0.094222508,0.54307997,0.022222222,0
2.79472E-5,4.502045093,0.099931371,0.53156722,0.029059829,0
2.94635E-5,4.751604493,0.105057914,0.520797227,0.032478632,0
3.07798E-5,5.001397735,0.109484982,0.510522407,0.035897436,0
3.29185E-5,5.252635942,0.116631116,0.500742758,0.035897436,0
3.47588E-5,5.503193589,0.122734129,0.491582075,0.039316239,0
3.66167E-5,5.753329491,0.128852748,0.482916564,0.042735043,0
3.84924E-5,6.00082432,0.134986663,0.474746224,0.042735043,0
4.0185E-5,6.252473004,0.140484844,0.466823471,0.044444444,0
4.1724E-5,6.502376573,0.145453894,0.459272097,0.046153846,0
4.33972E-5,6.753231977,0.150823592,0.451968309,0.047863248,0
4.50217E-5,7.000366977,0.15600452,0.4450359,0.054700855,0
4.72542E-5,7.250332361,0.16307298,0.438351077,0.056410256,0
4.93261E-5,7.501947999,0.169580149,0.43191384,0.05982906,0
5.11639E-5,7.753230404,0.175309594,0.425724189,0.061538462,0
5.33048E-5,8.004036307,0.181934113,0.419782124,0.063247863,0
5.51143E-5,8.253721083,0.187491878,0.414087645,0.063247863,0
5.69235E-5,8.500466689,0.193011,0.408640753,0.064957265,0
5.93581E-5,8.75036046,0.200378657,0.403317653,0.066666667,0
6.10894E-5,9.002956784,0.205576953,0.398118346,0.07008547,0
6.39906E-5,9.253061237,0.214212461,0.393166625,0.071794872,0
6.65391E-5,9.500479411,0.221720566,0.388462491,0.075213675,0
6.95615E-5,9.752451216,0.230531885,0.383882149,0.075213675,0
7.18086E-5,10.000037225,0.237018057,0.379549393,0.076923077,0
7.3869E-5,10.255014027,0.242917522,0.375216638,0.078632479,0
7.59345E-5,10.502161354,0.248785757,0.371131468,0.085470085,0
7.81135E-5,10.756762784,0.254927104,0.367046299,0.088888889,0
8.03628E-5,11.002131478,0.26121399,0.363208715,0.090598291,0
8.21571E-5,11.254551009,0.266190875,0.359371131,0.094017094,0
8.46371E-5,11.505327313,0.273014739,0.355657341,0.095726496,0
8.75711E-5,11.755331501,0.281005943,0.352067343,0.095726496,0
9.00376E-5,12.003474053,0.287656028,0.348601139,0.099145299,0
9.22707E-5,12.25895596,0.293623516,0.345134934,0.100854701,0
9.4408E-5,12.50244088,0.299288288,0.341916316,0.100854701,0
9.61441E-5,12.75008171,0.303856085,0.338697697,0.100854701,0
9.91969E-5,13.004049116,0.311816378,0.335479079,0.104273504,0
1.02429E-4,13.256336539,0.320143927,0.332384254,0.107692308,0
1.04083E-4,13.503962021,0.324369084,0.329413221,0.107692308,0
1.06447E-4,13.757352881,0.330357211,0.326442189,0.109401709,0
1.09237E-4,14.005291708,0.337359498,0.323594949,0.109401709,0
1.12869E-4,14.260620524,0.346364533,0.32074771,0.111111111,0
1.15561E-4,14.500605624,0.352960754,0.318148056,0.112820513,0
1.18186E-4,14.757961723,0.359326045,0.31542461,0.114529915,0
