Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.08466E-11,0.000000002,0.000000102,0.999816732,0,0
5.08509E-11,0.000000007,0.00000025,0.999725099,0,0
5.22491E-11,0.000000012,0.000000257,0.999633465,0,0
1.37795E-10,0.000000026,0.000000677,0.999541831,0,0
3.91579E-10,0.000000113,0.000001922,0.999266929,0,0
1.16069E-9,0.000000336,0.000005698,0.999083662,0,0
2.07321E-9,0.000001161,0.000010179,0.998625493,0,0
3.6716E-9,0.000002742,0.000018026,0.998167323,0,0
1.24313E-8,0.000010254,0.000061031,0.997159351,0,0
1.86279E-8,0.00002583,0.000091451,0.996243013,0,0
2.37627E-8,0.000051019,0.000116659,0.995143407,0,0
4.51304E-8,0.000104056,0.000221548,0.993677266,0,0
6.47839E-8,0.000252212,0.000318012,0.991294786,0,0
8.30583E-8,0.0005047,0.0004077,0.98827087,0,0
1.06357E-7,0.00100072,0.000522035,0.98350591,0,0
1.69984E-7,0.002502529,0.000834203,0.973334555,0,0
2.69094E-7,0.005001709,0.001320273,0.962430129,0,0
3.8854E-7,0.010023339,0.001905759,0.948593421,0,0
6.20447E-7,0.02504833,0.003041514,0.921194905,0,0
9.65671E-7,0.050026606,0.004729839,0.892330248,0,0
1.57168E-6,0.10013629,0.007686623,0.855218547,0,0
2.80475E-6,0.200170592,0.013675836,0.812150646,0,0
3.87182E-6,0.300066754,0.018829578,0.784660497,0,0
4.82627E-6,0.400042244,0.023416546,0.763584715,0,0
5.71378E-6,0.500152296,0.027662551,0.746174288,0,0
6.51648E-6,0.60000747,0.031486971,0.731237973,0,0
7.23476E-6,0.70048251,0.034896374,0.717859434,0,0
7.5554E-6,0.750022166,0.036414472,0.711719967,0,0
7.84388E-6,0.800119745,0.037778213,0.705763768,0,0
8.64801E-6,0.900737292,0.041569567,0.694584441,0,0
9.37288E-6,1.000044094,0.044974383,0.684504719,0.00094518,0
9.99881E-6,1.100852354,0.047904751,0.674974801,0.00094518,0
1.06379E-5,1.20105548,0.050887569,0.666086319,0.00094518,0
1.13133E-5,1.300084797,0.054029299,0.657839274,0.00094518,0
1.21867E-5,1.401074893,0.058076864,0.649958765,0.001890359,0
1.28872E-5,1.501146176,0.061311057,0.642628058,0.001890359,0
1.45799E-5,1.751377508,0.069079482,0.625950701,0.001890359,0
1.61907E-5,2.001555126,0.076412781,0.61110602,0.002835539,0
1.75177E-5,2.250774939,0.082410344,0.597544213,0.004725898,0
1.91148E-5,2.500544088,0.089577171,0.585082012,0.006616257,0
2.03056E-5,2.750731179,0.094884193,0.573444516,0.007561437,0
2.15126E-5,3.001816338,0.100232051,0.562448456,0.007561437,0
2.30005E-5,3.251228144,0.106780967,0.552185467,0.007561437,0
2.42223E-5,3.501469649,0.112122891,0.542472281,0.007561437,0
2.57293E-5,3.751303079,0.118667769,0.533308898,0.007561437,0
2.7052E-5,4.001818459,0.124372728,0.524603684,0.007561437,0
2.85407E-5,4.252230879,0.130749064,0.516356639,0.008506616,0
2.9901E-5,4.500721137,0.136534922,0.508567763,0.009451796,0
3.15035E-5,4.753087493,0.143301758,0.501053789,0.009451796,0
3.27194E-5,5.000531209,0.148400541,0.493997984,0.009451796,0
3.41626E-5,5.251337364,0.154413458,0.487125447,0.011342155,0
3.55492E-5,5.501955921,0.160150193,0.480527811,0.011342155,0
3.70851E-5,5.752218989,0.166459463,0.474205077,0.012287335,0
3.84382E-5,6.001521483,0.171978564,0.468157244,0.017013233,0
3.9848E-5,6.252130393,0.177690164,0.462292678,0.02173913,0
4.10592E-5,6.502999084,0.182565375,0.456611381,0.02268431,0
4.20469E-5,6.752354344,0.186519801,0.451113351,0.025519849,0
4.33286E-5,7.004292985,0.191622478,0.445706955,0.027410208,0
4.4265E-5,7.254078447,0.19533031,0.440483827,0.033081285,0
4.55889E-5,7.50121825,0.200543671,0.435443966,0.036862004,0
4.66147E-5,7.754361892,0.204559876,0.430404105,0.041587902,0
4.74185E-5,8.00362685,0.207692652,0.425547512,0.043478261,0
4.89501E-5,8.254464692,0.213627965,0.420782553,0.047258979,0
5.05092E-5,8.503409891,0.219624325,0.416200861,0.050094518,0
5.15281E-5,8.753198065,0.223518593,0.411710804,0.051984877,0
5.2748E-5,9.003756698,0.228155163,0.40731238,0.055765595,0
5.37252E-5,9.253694765,0.231849292,0.40300559,0.060491493,0
5.51481E-5,9.503861867,0.237196936,0.398790433,0.06710775,0
5.63455E-5,9.755008224,0.241667799,0.394666911,0.070888469,0
5.78586E-5,10.000185515,0.247280658,0.390726656,0.073724008,0
5.89586E-5,10.251279776,0.251334788,0.386786402,0.080340265,0
6.03464E-5,10.502273442,0.25641848,0.382937781,0.086011342,0
6.17447E-5,10.752826621,0.261505777,0.379180794,0.08979206,0
6.34515E-5,11.003168467,0.26766816,0.37551544,0.092627599,0
6.51248E-5,11.25393903,0.273659707,0.371941721,0.095463138,0
6.67028E-5,11.504339337,0.27926516,0.368459635,0.096408318,0
6.80047E-5,11.753700199,0.283857385,0.365069184,0.100189036,0
6.95002E-5,12.00108989,0.289096434,0.361770366,0.103024575,0
7.09041E-5,12.253899092,0.293979347,0.358471548,0.105860113,0
