X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-426917.14,351941.3605,train,3.0323548281069253E-4,40.9291711212278,0.6562989928740757
-882963.896,172856.2271,train,3.188008601421592E-4,43.64388525077978,0.6746337465003802
-412501.1716,-110520.6856,train,3.364532497657872E-4,47.327135266284465,0.6942461165318735
-699823.2884,926930.7903,train,7.022935556339979E-4,91.03748597575945,0.9157064251726288
-1008599.689,785677.8794,train,8.206353074758271E-4,94.7711771111916,0.9444373753015101
-1029111.849,-156365.4679,train,5.41306929689469E-4,78.53070454528621,0.8513946609205991
-1024126.168,118383.7717,train,4.316761892426962E-4,64.09775337034016,0.7813638099194724
-565852.4799,-253709.1959,train,2.4909685386112696E-4,30.35911919108361,0.5840994429563815
-1021849.606,83899.4048,train,8.137444821941303E-4,94.30395788838071,0.9430724181141883
-538501.8128,802707.2438,train,4.839757723965649E-4,71.78909994868646,0.8181445593761527
-852966.4777,-96899.9365,train,3.8696810971363007E-4,56.520178361582495,0.7440789054689281
-607526.4349,-259479.2219,train,2.8533725528452543E-4,37.01178800360592,0.6339357183066703
-954127.6586,777999.3327,train,6.61116010696337E-4,87.86907177711846,0.9025507918722503
-1093050.976,-49987.7351,train,4.3161920967369133E-4,64.07744195272598,0.7813199296610325
-342819.3317,358654.0767,train,3.641391557534114E-4,52.01768235078329,0.7226523344629538
-86170.76,575047.3424,train,3.5643462158976396E-4,50.83655262890269,0.71502345214777
-909978.9545,49794.5614,train,3.940474877194535E-4,57.75842843542598,0.750380966874515
-433581.2715,896008.1518,train,4.4499342992723793E-4,66.19147941453723,0.7913816866804328
-1127159.195,1344235.897,train,4.789810514149987E-4,70.98615149973982,0.8149171994600464
-681922.0755,1720355.06,train,2.4170822819688876E-5,3.500687216019146,0.08160588844120797
-702861.2627,1786887.645,train,2.330465692404962E-5,3.3636166419940605,0.07879995634593973
-63032.5633,556477.6515,train,3.509474759083946E-4,50.13122119498266,0.7094625757924109
-330710.6221,648700.814,train,4.883717461741338E-4,72.4126064077569,0.8209384419432229
-1005621.091,-126486.7878,train,4.869365545622701E-4,72.24871313458611,0.8200310504395164
-483061.0053,759037.8348,train,3.7124932173658706E-4,53.66597009811955,0.7295113573126893
-692217.9924,1774326.692,train,2.697631217681977E-5,3.880850344225496,0.09063569149267003
-847574.174,337374.9147,train,2.719867442748074E-4,34.49139202412509,0.6163123103675028
-772451.4642,887474.9718,train,6.969987750231302E-4,90.72558324888229,0.9141197702415295
-1290213.932,1425069.5,train,3.1729884579633936E-4,43.42917203365607,0.6729079872967763
-1117630.334,-14978.1553,train,6.355494529021126E-4,86.08543962616422,0.8933688495174423
-975785.9263,720529.7512,train,8.7060126491548E-4,96.31959018126524,0.953403162843574
-491393.9003,666372.7922,train,6.018646994381736E-4,83.6852064448358,0.8799375488923177
-692105.1947,-249424.4364,train,3.5331370566710294E-4,50.418407080554815,0.7118737855064088
-508574.9564,90323.7438,train,4.188722628071965E-4,62.2664097840115,0.7712787462793748
-471048.5568,765746.5108,train,4.60920088435114E-4,68.20365245214033,0.8027615742214765
-663750.4308,1734969.471,train,2.2241100426185864E-5,3.1941221991994495,0.07534285152170472
-907218.8056,-53902.8814,train,6.328877178817958E-4,85.83747189613385,0.8923645331416462
-1006482.386,69498.1372,train,9.838109667466054E-4,97.52297220259034,0.9687252002448484
-353329.1518,53759.7539,train,2.6185611191940005E-4,32.52101905714723,0.6023753011048741
-744066.903,567546.9152,train,5.841265941691027E-4,82.53348865626381,0.8721976504853144
