Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.8206E-11,0.000000006,0.000000302,1,0,0
1.08692E-9,0.000000115,0.000005647,0.999908366,0,0
3.45403E-9,0.00000046,0.000017945,0.999816732,0,0
5.13387E-9,0.000001354,0.000026673,0.999633465,0,0
9.44955E-9,0.000002857,0.000049094,0.999450197,0,0
1.57368E-8,0.000011059,0.000081757,0.998900394,0,0
2.49337E-8,0.000025335,0.000129535,0.998258957,0,0
5.05297E-8,0.000052134,0.000262493,0.99761752,0,0
7.3809E-8,0.000103321,0.000383402,0.99688445,0,0
1.38655E-7,0.000259235,0.000720122,0.995601576,0,0
1.73653E-7,0.000509038,0.000901809,0.994135435,0,0
2.51459E-7,0.001004181,0.001305604,0.991936223,0,0
3.65445E-7,0.002515166,0.001896873,0.987721067,0,0
4.46964E-7,0.005030578,0.002319513,0.982131403,0,0
6.10083E-7,0.010031348,0.003164676,0.973517823,0,0
9.71701E-7,0.025019095,0.005035761,0.956199029,0,0
1.29312E-6,0.0500994,0.006695918,0.935947952,0,0
1.82829E-6,0.100044755,0.009453923,0.906441858,0,0
2.93316E-6,0.200157663,0.015123758,0.86749748,0,0
3.71838E-6,0.300247585,0.019133493,0.839915697,0,0
4.49345E-6,0.40040425,0.02307537,0.817648676,0,0
5.08871E-6,0.500112669,0.026092001,0.798588839,0,0
5.68747E-6,0.600425424,0.029116998,0.781544946,0,0
6.42853E-6,0.700322086,0.032847878,0.766425364,0,0
6.73952E-6,0.750508989,0.034409295,0.759461193,0,0
7.01026E-6,0.800698865,0.035766593,0.752771923,0,0
7.59892E-6,0.900720557,0.038711088,0.740218089,0,0
8.1754E-6,1.000450125,0.041585938,0.728580592,0,0
8.75525E-6,1.100819044,0.044468916,0.7177678,0,0
9.34405E-6,1.200320875,0.047387566,0.707688078,0,0
9.88774E-6,1.300365237,0.050074659,0.69815816,0,0
1.04362E-5,1.40094097,0.052777827,0.689086411,0,0
1.10881E-5,1.500159854,0.055980227,0.680656098,0,0
1.28004E-5,1.750591851,0.06434136,0.661412994,0,0
1.41229E-5,2.000459317,0.070748257,0.644369101,0.00094518,0
1.52886E-5,2.251393222,0.076359429,0.628699716,0.002835539,0
1.67757E-5,2.5012503,0.083467996,0.614404838,0.002835539,0
1.79477E-5,2.751133364,0.089032102,0.601209567,0.004725898,0
1.94012E-5,3.000242325,0.095885633,0.589022267,0.004725898,0
2.08835E-5,3.250571031,0.102821425,0.577659672,0.005671078,0
2.19672E-5,3.50120655,0.107858571,0.566938514,0.006616257,0
2.30005E-5,3.751552445,0.112635591,0.556767158,0.006616257,0
2.40966E-5,4.001115759,0.117674572,0.547053972,0.007561437,0
2.55212E-5,4.252320079,0.124181049,0.537798955,0.009451796,0
2.66141E-5,4.500050389,0.129139813,0.529093741,0.012287335,0
2.78141E-5,4.75003668,0.134552581,0.520663429,0.013232514,0
2.92517E-5,5.001408272,0.140992406,0.512599652,0.017013233,0
3.05626E-5,5.252456585,0.146822943,0.50490241,0.025519849,0
3.17059E-5,5.501483318,0.151875759,0.497571703,0.032136106,0
3.30534E-5,5.7503776,0.157792922,0.490515898,0.041587902,0
3.4317E-5,6.002782212,0.163303727,0.483643361,0.04442344,0
3.53664E-5,6.250162819,0.167853114,0.477137359,0.050094518,0
3.70321E-5,6.502757319,0.175023961,0.470722991,0.055765595,0
3.83255E-5,6.751343755,0.18054912,0.464675158,0.058601134,0
3.97406E-5,7.00090136,0.186551566,0.458810593,0.061436673,0
4.12312E-5,7.251780243,0.192826929,0.453129295,0.066162571,0
4.2769E-5,7.503887041,0.199250379,0.447631265,0.06805293,0
4.4055E-5,7.751558887,0.204582591,0.442408137,0.069943289,0
4.56015E-5,8.002845297,0.210947966,0.437276643,0.071833648,0
4.68936E-5,8.252577091,0.216227267,0.432328416,0.072778828,0
4.82383E-5,8.504642336,0.221683964,0.427471823,0.072778828,0
4.97199E-5,8.754333894,0.227652159,0.422798497,0.074669187,0
5.12822E-5,9.001500565,0.233895949,0.418308439,0.076559546,0
