Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.59831E-10,0.000000026,0.000001362,1,0,0
3.50638E-9,0.000000377,0.000018379,0.999908366,0,0
9.41218E-9,0.000001318,0.000049333,0.999816732,0,0
9.80324E-9,0.000003263,0.000051383,0.999633465,0,0
2.58769E-8,0.000011305,0.000135627,0.999266929,0,0
3.68058E-8,0.000027926,0.000192902,0.99880876,0,0
5.0722E-8,0.000050701,0.000265828,0.998350591,0,0
8.55231E-8,0.000106475,0.000448175,0.99761752,0,0
1.70089E-7,0.000252747,0.000891135,0.996609548,0,0
2.36143E-7,0.000520024,0.001236993,0.995418308,0,0
2.93184E-7,0.001026969,0.001535564,0.993677266,0,0
3.57339E-7,0.002514625,0.001871264,0.989553743,0,0
4.34557E-7,0.00503803,0.00227517,0.983780812,0,0
6.07464E-7,0.010039133,0.003179005,0.975075598,0,0
9.66382E-7,0.025089286,0.005052552,0.95766517,0,0
1.29498E-6,0.050064237,0.006764727,0.937505727,0,0
1.84704E-6,0.100073915,0.009634696,0.908091267,0,0
2.9672E-6,0.200026048,0.015432474,0.869696692,0,0
3.77805E-6,0.300179574,0.01960814,0.842298176,0,0
4.5409E-6,0.400166327,0.023520412,0.820306057,0,0
5.17696E-6,0.500099658,0.02677054,0.801521122,0,0
5.87161E-6,0.600409093,0.030307688,0.784843764,0,0
6.59799E-6,0.700397175,0.033992678,0.770182351,0,0
6.88705E-6,0.750388961,0.035455172,0.763401448,0,0
7.18263E-6,0.80042024,0.036948404,0.756895446,0,0
7.74585E-6,0.900522959,0.039787279,0.744616512,0,0
8.34572E-6,1.000784111,0.042801677,0.733162284,0,0
8.8958E-6,1.100830201,0.045557578,0.722532759,0,0
9.43814E-6,1.200648655,0.048266944,0.712544671,0,0
1.00959E-5,1.30033525,0.051542416,0.703198021,0,0
1.06884E-5,1.40018822,0.054483746,0.694401173,0,0
1.13221E-5,1.500310391,0.05761898,0.686062494,0,0
1.29165E-5,1.751216807,0.065461796,0.667002657,0,0
1.42877E-5,2.001421759,0.072154562,0.650142032,0.00094518,0
1.55093E-5,2.251424891,0.0780764,0.634747549,0.00094518,0
1.68595E-5,2.501028461,0.08457835,0.620635939,0.001890359,0
1.81319E-5,2.750773116,0.090662982,0.607532301,0.002835539,0
1.95484E-5,3.000551039,0.097389866,0.595345001,0.002835539,0
2.07668E-5,3.251096651,0.10313547,0.583982406,0.004725898,0
2.20845E-5,3.501654614,0.109308675,0.573261248,0.004725898,0
2.31008E-5,3.750867866,0.114041089,0.563181527,0.006616257,0
2.40632E-5,4.000378842,0.118498668,0.553468341,0.007561437,0
2.53614E-5,4.252398514,0.124476775,0.54412169,0.009451796,0
2.65227E-5,4.501648702,0.129790006,0.535324842,0.012287335,0
2.76455E-5,4.7511545,0.134896145,0.526894529,0.014177694,0
2.88628E-5,5.002325899,0.140398654,0.518739118,0.016068053,0
3.00608E-5,5.25238211,0.145779413,0.510950243,0.02362949,0
3.11378E-5,5.500321973,0.150588284,0.503527903,0.031190926,0
3.23048E-5,5.751249554,0.155768031,0.49628883,0.036862004,0
3.36439E-5,6.001960421,0.161672711,0.489324659,0.04536862,0
3.49128E-5,6.252279773,0.167230055,0.482635389,0.048204159,0
3.61219E-5,6.500977521,0.172491043,0.476221021,0.054820416,0
3.75731E-5,6.751215323,0.178761987,0.46998992,0.058601134,0
3.89338E-5,7.003650657,0.184598343,0.463942087,0.059546314,0
4.02823E-5,7.253634292,0.190341475,0.458169156,0.062381853,0
4.17851E-5,7.503863715,0.196693871,0.452579492,0.066162571,0
4.28292E-5,7.753777781,0.201078226,0.447173096,0.06805293,0
4.45384E-5,8.003259867,0.208203766,0.441949968,0.069943289,0
4.5817E-5,8.251652054,0.213492448,0.436910107,0.071833648,0
4.68842E-5,8.501863268,0.217879698,0.43196188,0.072778828,0
4.85445E-5,8.750151819,0.224656944,0.427196921,0.072778828,0
5.00444E-5,9.001383017,0.230728344,0.422523596,0.073724008,0
5.14187E-5,9.254804583,0.236250151,0.417941904,0.077504726,0
5.28039E-5,9.500240589,0.241775335,0.413635114,0.078449905,0
5.41089E-5,9.752222182,0.246944131,0.409328324,0.082230624,0
5.54445E-5,10.004598768,0.252197508,0.405113168,0.086956522,0
5.69155E-5,10.251937712,0.257941181,0.401081279,0.09168242,0
5.83484E-5,10.505631772,0.263493786,0.397049391,0.097353497,0
5.95309E-5,10.753346945,0.268044322,0.39320077,0.103024575,0
6.11252E-5,11.000418921,0.274135675,0.389443783,0.103024575,0
6.25888E-5,11.25396614,0.279682737,0.385686796,0.106805293,0
6.41543E-5,11.501304606,0.285569548,0.382113076,0.108695652,0
6.59479E-5,11.755325943,0.292254399,0.378539357,0.110586011,0
6.72703E-5,12.001643233,0.297143185,0.375148905,0.110586011,0
6.88444E-5,12.253074771,0.302918573,0.371758453,0.111531191,0
7.03587E-5,12.503629406,0.308429659,0.368459635,0.112476371,0
7.23476E-5,12.753083792,0.315601829,0.365252451,0.115311909,0
7.38486E-5,13.00191321,0.320965198,0.362136901,0.118147448,0
7.54873E-5,13.255775614,0.326772518,0.359021351,0.121928166,0
7.70273E-5,13.507372006,0.332184892,0.355997434,0.122873346,0
7.87307E-5,13.756635214,0.338121238,0.353065152,0.123818526,0
8.10529E-5,14.004542542,0.346128585,0.350224503,0.125708885,0
8.29329E-5,14.250238398,0.352540449,0.347475488,0.127599244,0
8.4504E-5,14.501443158,0.357850282,0.344726473,0.129489603,0
8.65097E-5,14.7577575,0.364565854,0.341977458,0.130434783,0
8.86019E-5,15.003078291,0.371496277,0.339411711,0.133270321,0
8.97035E-5,15.253092609,0.375114835,0.336845964,0.135160681,0
9.19388E-5,15.508034131,0.382393545,0.334280216,0.13610586,0
9.36913E-5,15.758442681,0.388040761,0.331806103,0.138941399,0
9.48525E-5,16.00355885,0.391754203,0.329423623,0.143667297,0
9.64114E-5,16.252584507,0.396703873,0.327041144,0.145557656,0
9.72731E-5,16.504441278,0.399422815,0.324658664,0.147448015,0
9.87315E-5,16.759532846,0.403996194,0.322276184,0.151228733,0
1.00483E-4,17.009044141,0.409442331,0.319985339,0.153119093,0
1.01542E-4,17.251439725,0.412712044,0.317786127,0.155009452,0
1.03059E-4,17.506940893,0.417363754,0.315495281,0.155954631,0
1.04453E-4,17.756201435,0.421603751,0.313296069,0.162570888,0
1.05663E-4,18.008149096,0.425262535,0.311096857,0.166351607,0
1.07108E-4,18.253012338,0.429597168,0.308989279,0.171077505,0
1.08454E-4,18.50123606,0.433607341,0.306881701,0.174858223,0
1.09384E-4,18.75206652,0.436362919,0.304774123,0.175803403,0
1.1056E-4,19.004752802,0.439827569,0.302666544,0.176748582,0
1.1194E-4,19.260991282,0.443863007,0.300558966,0.18147448,0
1.13197E-4,19.508942792,0.447517097,0.298543022,0.185255198,0
1.1438E-4,19.759446783,0.450931079,0.296527078,0.189035917,0
1.15719E-4,20.001184297,0.454771203,0.294602767,0.195652174,0
1.1715E-4,20.257523409,0.458844946,0.292586823,0.197542533,0
1.18537E-4,20.505410468,0.462764407,0.290662513,0.198487713,0
1.19483E-4,20.755385799,0.465422639,0.288738202,0.200378072,0
1.20852E-4,21.008019631,0.46924467,0.286813892,0.20510397,0
1.21867E-4,21.25088045,0.472059812,0.284981215,0.208884688,0
1.23119E-4,21.507904375,0.475515209,0.283056905,0.209829868,0
1.24637E-4,21.755853785,0.479671976,0.281224228,0.213610586,0
1.25652E-4,22.00634214,0.482433006,0.279391551,0.216446125,0
1.26775E-4,22.258982087,0.485468346,0.277558875,0.217391304,0
1.27988E-4,22.500884306,0.488729442,0.275817832,0.217391304,0
1.28774E-4,22.757627469,0.490832555,0.273985155,0.219281664,0
1.29496E-4,23.002977831,0.492754723,0.272244113,0.220226843,0
1.30538E-4,23.262828682,0.495518892,0.270411436,0.220226843,0
1.3151E-4,23.512041956,0.498081541,0.268670393,0.222117202,0
1.32805E-4,23.750088754,0.501476498,0.267020984,0.224952741,0
1.3375E-4,24.003353052,0.503940855,0.265279941,0.225897921,0
1.34695E-4,24.258265496,0.506392532,0.263538899,0.22778828,0
1.35526E-4,24.501377156,0.508536362,0.26188949,0.228733459,0
1.36513E-4,24.759857705,0.51107229,0.260148447,0.229678639,0
1.38018E-4,25.006770748,0.514916105,0.258499038,0.229678639,0
1.39039E-4,25.256149599,0.517505126,0.256849629,0.229678639,0
1.39735E-4,25.50707655,0.519260462,0.25520022,0.232514178,0
1.41141E-4,25.760013786,0.522789823,0.253550811,0.234404537,0
1.42527E-4,26.001216444,0.526244719,0.251993036,0.236294896,0
