X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-426917.14,351941.3605,train,2.592873078324723E-4,55.75126664385015,0.743101221874552
-882963.896,172856.2271,train,2.8256457993325513E-4,61.72170312629059,0.7726086261568483
-412501.1716,-110520.6856,train,4.4113733492766836E-4,89.26319042562235,0.9009621489684898
-699823.2884,926930.7903,train,2.0499936433206103E-4,42.133464994495576,0.65853802681057
-1008599.689,785677.8794,train,5.384303984848949E-4,93.79694731006084,0.9405263415995336
-1029111.849,-156365.4679,train,2.488568947415011E-4,53.40786466948869,0.7286650838946493
-1024126.168,118383.7717,train,5.23657734168308E-4,93.34564504422701,0.9357381922949246
-565852.4799,-253709.1959,train,1.3918559619051832E-4,25.309001517268644,0.5178747502410528
-1021849.606,83899.4048,train,7.278466661836161E-4,98.05551097646217,0.9779636256982077
-538501.8128,802707.2438,train,2.4543111767961795E-4,52.499532459299246,0.7237488631098739
-852966.4777,-96899.9365,train,1.1336888390390557E-4,19.545339752200345,0.4480132211429345
-607526.4349,-259479.2219,train,1.5691599220252943E-4,29.31951922230793,0.5606621159144689
-954127.6586,777999.3327,train,3.087714541516584E-4,69.52900665616504,0.8017938947790082
-1093050.976,-49987.7351,train,2.559653575809117E-4,55.09582058160664,0.7385888671018039
-342819.3317,358654.0767,train,2.3527978248936556E-4,50.057024583043706,0.7086517392163364
-86170.76,575047.3424,train,2.882476095950638E-4,63.27776098121557,0.779282271892759
-909978.9545,49794.5614,train,9.18150130808063E-5,15.49391592512923,0.38199270373899286
-433581.2715,896008.1518,train,3.051169337810078E-4,68.41357445367204,0.797960573924868
-1127159.195,1344235.897,train,2.1347077884198662E-4,44.61285260253174,0.6733684457728255
-681922.0755,1720355.06,train,3.052059259339415E-5,5.358232539539982,0.14783566396544423
-702861.2627,1786887.645,train,2.86139422643175E-5,4.950977878279269,0.13927656754937667
-63032.5633,556477.6515,train,1.6412683839006037E-4,30.826885698734074,0.5769575138334431
-330710.6221,648700.814,train,1.75591153636272E-4,33.90022342249342,0.6016298578017834
-1005621.091,-126486.7878,train,3.740582755136379E-4,83.45765465492073,0.859233591359475
-483061.0053,759037.8348,train,3.9944594072451354E-4,86.0494551973858,0.8767727069096838
-692217.9924,1774326.692,train,3.286504032521355E-5,5.8561396575491385,0.15824348405164523
-847574.174,337374.9147,train,2.7784559796331567E-4,60.289259222569704,0.7669139890372559
-772451.4642,887474.9718,train,2.4575919402361165E-4,52.645338399933586,0.7242235062385294
-1290213.932,1425069.5,train,1.1997424000148312E-4,20.84603871646265,0.4667973042458934
-1117630.334,-14978.1553,train,2.935570731051799E-4,64.7900403323176,0.7853401460443832
-975785.9263,720529.7512,train,3.232332533288221E-4,72.92923765781434,0.8162630967032538
-491393.9003,666372.7922,train,4.7316788289747337E-4,91.29520453441478,0.9162687987697891
-1009331.138,75415.4424,train,6.993973368900608E-4,97.59318213571962,0.9744199262963191
-692105.1947,-249424.4364,train,3.131988191615688E-4,70.57630998025068,0.806340575663678
-508574.9564,90323.7438,train,2.0684670890661113E-4,42.70574828489216,0.6618284433935715
-471048.5568,765746.5108,train,3.062372842104592E-4,68.77758710309011,0.7991435529060497
-856822.9867,328813.3237,train,2.4314128494707716E-4,51.86337424108842,0.7204132299736905
-663750.4308,1734969.471,train,3.124762995979234E-5,5.523937539522724,0.15107692798922223
-907218.8056,-53902.8814,train,2.8116675087557364E-4,61.273943139642725,0.7709364516872516
-1006482.386,69498.1372,train,6.640814143948072E-4,97.28357193640092,0.9692181683885536
-353329.1518,53759.7539,train,1.8393565687505268E-4,36.39905474856417,0.6186783430738829
-744066.903,567546.9152,train,3.3384765857972495E-4,75.88463421513254,0.8262063475443536
-933072.1254,-248228.5101,train,5.082690858176412E-4,92.66198018202319,0.9303400048723047
-435054.8056,682164.1343,train,2.665139316053855E-4,57.405265898002284,0.752650262113892
-472286.5784,86294.6046,train,3.142773429127147E-4,70.92662253000275,0.8074322747035378
-1046773.2,130445.3746,train,7.617456748549853E-4,98.30789500193902,0.9815509963616454
-141491.9418,755981.6768,train,1.5605904369001613E-4,29.157801614260233,0.5586842780394787
-924115.9004,717709.6927,train,3.55476404697466E-4,80.74788857035945,0.8448332947362842
-1031393.679,-1030.5201,train,2.176295581645639E-4,45.755240431303136,0.6804114943990447
-696918.1337,700271.7758,train,3.8673573878859516E-4,84.76043188451854,0.8682834846928169
-73138.3881,575720.7344,train,1.5158791987114682E-4,28.074581984918,0.5482195823246223
-953706.0111,-66708.6034,train,3.2853112998305846E-4,74.26492086210857,0.8212951328432406
-1045844.317,-146597.6539,train,3.330307693408442E-4,75.68807807650957,0.8254606052700875
-504764.7046,820750.3616,train,2.7765672964163155E-4,60.250042590775784,0.7666831273396141
-1056588.601,55272.5047,train,2.098682268153895E-4,43.440612760344834,0.6671420486251727
-985604.7409,102763.0281,train,3.668604903219381E-4,82.7265166701583,0.8538213431539838
-347376.7186,876824.0121,train,1.728850408268843E-4,33.2561448225036,0.5959389969737702
-1104746.624,-6769.2303,train,4.932049439040794E-4,92.0628141901773,0.924616683671037
-961632.6315,-183788.2498,train,3.510328386475405E-4,80.02714386085627,0.8411768484441632
-683026.73,1730469.284,train,3.4155283803413103E-5,6.102842493892791,0.1639169964610676
-424706.8324,913086.6024,train,3.1411668113441967E-4,70.87000065135207,0.807270041212011
-98482.3874,643728.2596,train,1.5224988005775E-4,28.282486739154482,0.5497844139685801
-765256.6791,895159.4213,train,2.632457149281136E-4,56.661332977797485,0.7483765128820454
-847377.9783,337032.559,train,2.9913731976928635E-4,66.62283811056226,0.7915278549968773
-980554.7907,124697.1077,train,4.6912238115206205E-4,91.13752799087868,0.9144743379486581
-480002.0434,683549.7578,train,4.086618626163107E-4,86.93180336378347,0.8825838288576349
-992934.1491,121436.6562,train,6.038430882674341E-4,95.92701214990012,0.9577895354396232
-1103567.801,55782.768,train,1.757563726832016E-4,33.948101789710925,0.6019747000149733
-771760.5107,141030.8837,train,2.1460507097328677E-4,44.94724538428571,0.6753046636301407
-905741.078,-277811.5667,train,5.841676924616137E-4,95.35244232720974,0.9532039792628237
-1026041.507,809026.0169,train,2.533878407921315E-4,54.58738538730732,0.7350331748581005
-447227.9822,172572.0672,train,1.5883491583035058E-4,29.6718897077,0.5650589050498365
-978670.2892,856622.0207,train,4.2137321098544527E-4,87.97180440377913,0.8901520439079889
-820046.8327,-179040.6044,train,0.0011358110492868505,99.36188905903323,0.9974030966460854
-832745.5201,344953.6477,train,1.8846507135686992E-4,37.55606764739868,0.6276247769379749
-579752.7474,672472.6235,train,2.7829993693699904E-4,60.3835811122267,0.7674684114102556
-987024.4691,255993.2176,train,1.5301374554285008E-4,28.405605724103697,0.5515834085063833
-320034.3512,848836.3718,train,3.345700898156284E-4,76.09191323739034,0.826863203266017
-846326.5276,332962.587,train,1.8549853176840481E-4,36.753151298131485,0.6217893402383607
-1080568.436,-183321.4124,train,2.2678553575849656E-4,48.39191886092987,0.6953868742943591
-981793.1045,125638.4257,train,6.008418166412732E-4,95.8139330100972,0.9571202559642045
-693903.1194,999412.3529,train,1.8380653913377068E-4,36.366221355264436,0.6184201848711873
-229617.0926,758359.1802,train,2.062229751459745E-4,42.472630689228865,0.6607210344693708
-232647.661,-383334.9608,train,9.380848748536949E-5,15.78317963197185,0.3884166049202883
-998497.2554,697130.4214,train,2.913547154976753E-4,64.23043675999753,0.7828477941756274
-771819.1611,390609.45,train,2.1208662337996413E-4,44.182750841217185,0.6709900673029656
-1082578.243,-189158.8853,train,2.5200026351257607E-4,54.241936558617176,0.7330990231396204
