Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.26374E-11,0.000000003,0.000000064,0.999133449,0,0
7.02161E-11,0.000000012,0.0000002,0.998885863,0,0
4.34243E-10,0.000000056,0.000001234,0.99876207,0,0
1.19172E-9,0.000000175,0.000003387,0.998638277,0,0
1.86646E-9,0.000000362,0.000005305,0.998514484,0,0
5.89546E-9,0.000001348,0.000016756,0.998266898,0,0
1.11576E-8,0.000003107,0.000031711,0.998019312,0,0
2.13547E-8,0.000011132,0.000060691,0.99752414,0,0
2.94925E-8,0.000025004,0.000083818,0.996905175,0,0
4.80431E-8,0.000053001,0.000136536,0.996038623,0,0
6.62817E-8,0.000101328,0.000188364,0.995048279,0,0
8.74278E-8,0.000250773,0.000248451,0.992696212,0,0
1.24315E-7,0.000504943,0.000353257,0.989848973,0,0
1.73644E-7,0.001012466,0.000493398,0.985763803,0,0
2.34569E-7,0.002515014,0.000666456,0.976726913,0,0
3.21348E-7,0.00502134,0.000912901,0.965461748,0,0
4.77768E-7,0.010015757,0.001356961,0.949987621,0,0
7.40057E-7,0.025034119,0.002101135,0.919905917,0,0
1.07138E-6,0.050095935,0.003040375,0.885615251,0,0
1.67594E-6,0.100136909,0.004751938,0.840183214,0,0
2.86312E-6,0.20012901,0.008104379,0.785342907,0,0
4.01482E-6,0.30025852,0.011345831,0.74857638,0,0
5.32615E-6,0.400217764,0.015023661,0.722084674,0,0
6.39843E-6,0.500046878,0.018020892,0.700916068,0,0
7.42531E-6,0.600652319,0.020882658,0.682718495,0,0
8.34719E-6,0.700652555,0.023444689,0.666996781,0,0
8.74721E-6,0.750303207,0.024554303,0.659816786,0,0
9.21839E-6,0.800580901,0.025859716,0.652884377,0,0
9.96939E-6,0.900151497,0.027936762,0.640009903,0,0
1.08098E-5,1.000437095,0.030255715,0.628001981,0,0
1.1712E-5,1.100648959,0.032739362,0.616984402,0.001709402,0
1.2605E-5,1.200431677,0.035191165,0.606833375,0.001709402,0
1.35777E-5,1.301012891,0.037854523,0.597301312,0.001709402,0
1.44105E-5,1.400084981,0.040129272,0.588512008,0.003418803,0
1.5181E-5,1.501068731,0.042228968,0.580094083,0.003418803,0
1.70059E-5,1.75054913,0.047183729,0.560906165,0.003418803,0
1.86838E-5,2.00021904,0.051716633,0.543575142,0.003418803,0
2.04912E-5,2.25047578,0.056575348,0.527729636,0.005128205,0
2.21983E-5,2.500344897,0.061141628,0.513245853,0.008547009,0
2.42827E-5,2.751709653,0.066687207,0.499876207,0.011965812,0
2.58997E-5,3.001829188,0.070966616,0.487496905,0.011965812,0
2.77659E-5,3.250798588,0.075881216,0.475984154,0.011965812,0
2.96783E-5,3.500284361,0.080890276,0.465214162,0.011965812,0
3.15054E-5,3.751766507,0.085650932,0.455063134,0.013675214,0
3.31858E-5,4.000936552,0.090007342,0.445531072,0.015384615,0
3.54956E-5,4.252213871,0.095961553,0.436494182,0.017094017,0
3.72122E-5,4.503367484,0.100361454,0.427952463,0.020512821,0
3.94745E-5,4.752448051,0.106127475,0.419905917,0.023931624,0
4.13353E-5,5.002972655,0.110842253,0.41223075,0.029059829,0
4.2949E-5,5.251571255,0.114911099,0.404926962,0.035897436,0
4.49088E-5,5.501998024,0.11982725,0.39787076,0.041025641,0
4.68892E-5,5.750357595,0.124767358,0.391185937,0.041025641,0
4.86378E-5,6.003182306,0.129106409,0.384624907,0.044444444,0
5.07784E-5,6.251608691,0.134388737,0.378435256,0.04957265,0
5.29823E-5,6.500373915,0.139793755,0.372493191,0.058119658,0
5.56477E-5,6.750069616,0.146285575,0.366798713,0.05982906,0
5.83074E-5,7.000953323,0.15271481,0.36135182,0.061538462,0
6.12928E-5,7.253051257,0.159873395,0.356152513,0.063247863,0
6.32824E-5,7.501987394,0.164610686,0.351200792,0.066666667,0
6.58128E-5,7.753531326,0.170596963,0.346372865,0.068376068,0
6.82466E-5,8.001742408,0.17631452,0.341792523,0.07008547,0
7.09809E-5,8.251807704,0.182690773,0.337335974,0.07008547,0
7.32342E-5,8.504998201,0.187908138,0.333003219,0.073504274,0
7.65988E-5,8.752302382,0.195636857,0.328918049,0.073504274,0
7.97409E-5,9.002399406,0.202788154,0.324956672,0.08034188,0
8.25598E-5,9.253867328,0.209149674,0.321119089,0.082051282,0
8.51677E-5,9.505246474,0.214989811,0.317405298,0.088888889,0
8.76456E-5,9.755889222,0.220498942,0.313815301,0.092307692,0
9.18036E-5,10.008305777,0.229656548,0.310349096,0.094017094,0
9.48096E-5,10.251310107,0.23620976,0.307130478,0.094017094,0
9.87023E-5,10.503132723,0.244613497,0.303911859,0.097435897,0
1.00932E-4,10.752649951,0.249384977,0.300817034,0.104273504,0
1.04865E-4,11.000624591,0.257728556,0.297846001,0.105982906,0
1.08717E-4,11.257642214,0.265811934,0.294874969,0.109401709,0
1.11131E-4,11.500268256,0.270830424,0.292151523,0.112820513,0
1.13231E-4,11.758179982,0.275170771,0.289304283,0.112820513,0
1.15974E-4,12.010806257,0.280798207,0.286580837,0.116239316,0
1.18199E-4,12.256931327,0.285331902,0.283981183,0.117948718,0
1.20584E-4,12.508046614,0.290161181,0.28138153,0.121367521,0
1.2332E-4,12.75208439,0.295659287,0.27890567,0.124786325,0
1.26456E-4,13.002035184,0.30190958,0.276429809,0.128205128,0
1.29245E-4,13.25813903,0.307421268,0.273953949,0.128205128,0
1.31496E-4,13.50622912,0.311837692,0.271601882,0.131623932,0
1.34809E-4,13.759248531,0.318287174,0.269249814,0.131623932,0
1.37132E-4,14.003880752,0.322773064,0.26702154,0.136752137,0
1.38908E-4,14.252268442,0.326183115,0.264793266,0.136752137,0
1.41088E-4,14.504442826,0.330345282,0.262564991,0.14017094,0
1.43835E-4,14.761085781,0.335552588,0.260336717,0.145299145,0
1.4569E-4,15.007103328,0.339046611,0.258232236,0.145299145,0
1.47194E-4,15.256279852,0.3418663,0.256127754,0.148717949,0
1.4954E-4,15.509109828,0.346240057,0.254023273,0.152136752,0
1.51705E-4,15.764965089,0.350249318,0.251918792,0.153846154,0
1.54038E-4,16.009788163,0.354544377,0.249938103,0.155555556,0
1.56522E-4,16.258339534,0.35908476,0.247957415,0.158974359,0
1.58401E-4,16.510011867,0.36249745,0.245976727,0.162393162,0
1.607E-4,16.765336737,0.366649473,0.243996039,0.165811966,0
1.6219E-4,17.007508938,0.369326265,0.242139143,0.170940171,0
1.63819E-4,17.252269198,0.372239312,0.240282248,0.172649573,0
1.6567E-4,17.515711289,0.375533093,0.23830156,0.174358974,0
1.67696E-4,17.765986823,0.379117943,0.236444665,0.174358974,0
1.69283E-4,18.001759861,0.381913728,0.234711562,0.174358974,0
1.70531E-4,18.256716497,0.384102122,0.232854667,0.179487179,0
1.73009E-4,18.514751153,0.388423864,0.230997772,0.186324786,0
1.75271E-4,18.758709977,0.392342565,0.229264669,0.188034188,0
1.7682E-4,19.005175551,0.395012932,0.227531567,0.191452991,0
1.78949E-4,19.254702189,0.39866161,0.225798465,0.196581197,0
1.82157E-4,19.507471237,0.404120402,0.224065363,0.2,0
1.83743E-4,19.763559765,0.406799281,0.22233226,0.2,0
1.86078E-4,20.004357365,0.410724048,0.220722951,0.201709402,0
1.87287E-4,20.265757997,0.412745064,0.218989849,0.203418803,0
1.88534E-4,20.510336726,0.414821914,0.21738054,0.203418803,0
1.90563E-4,20.757020767,0.418187053,0.215771231,0.205128205,0
