Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.68044E-11,0.000000003,0.000000132,1,0,0
1.02175E-10,0.000000013,0.000000502,0.999906959,0,0
2.12753E-10,0.000000034,0.000001045,0.999813919,0,0
5.87249E-10,0.000000135,0.000002885,0.999627838,0,0
1.52956E-9,0.000000287,0.000007513,0.999534797,0,0
3.17127E-9,0.000001077,0.000015577,0.999255675,0,0
6.52009E-9,0.000002829,0.000032026,0.998976554,0,0
1.19674E-8,0.000010348,0.000058781,0.99832527,0,0
2.62848E-8,0.000027122,0.000129096,0.997487905,0,0
4.3398E-8,0.000051237,0.000213128,0.996836621,0,0
6.43154E-8,0.000103395,0.000315822,0.995906215,0,0
1.14427E-7,0.000250106,0.000561755,0.994510607,0,0
1.68488E-7,0.000516828,0.000826937,0.992742836,0,0
2.64555E-7,0.001019144,0.001297825,0.990509862,0,0
3.97899E-7,0.002529344,0.001950692,0.986509118,0,0
4.77602E-7,0.005043146,0.00234052,0.981205806,0,0
6.23162E-7,0.010061319,0.003051672,0.972739114,0,0
9.80652E-7,0.025028579,0.004793933,0.955433569,0,0
1.32018E-6,0.050020851,0.006443024,0.935522888,0,0
1.83581E-6,0.100036349,0.008937014,0.905935988,0,0
2.79295E-6,0.200260115,0.013533487,0.864998139,0,0
3.64105E-6,0.300006861,0.017570832,0.836341645,0,0
4.32877E-6,0.400388054,0.02082049,0.812802382,0,0
4.92371E-6,0.500283384,0.023614451,0.79270562,0,0
5.60486E-6,0.600335881,0.026793757,0.774934872,0,0
6.29043E-6,0.700592457,0.029972878,0.759211016,0,0
6.55434E-6,0.750090385,0.031191155,0.752046892,0,0
6.809E-6,0.800226711,0.032363821,0.74506885,0,0
7.44935E-6,0.900349909,0.035299997,0.732043171,0,0
8.02556E-6,1.000187983,0.037926898,0.720040938,0,0
8.63562E-6,1.100134145,0.040692587,0.70887607,0,0
9.24687E-6,1.200534501,0.043447789,0.698455527,0,0
9.86939E-6,1.300023935,0.046237549,0.688779308,0,0
1.05513E-5,1.400258442,0.049275014,0.679661332,0,0
1.1315E-5,1.500764658,0.05265355,0.6711016,0,0
1.28482E-5,1.750305307,0.059364564,0.651935244,0.003460208,0
1.43628E-5,2.001104277,0.065901597,0.634722739,0.003460208,0
1.57301E-5,2.251016467,0.071725267,0.619278005,0.00461361,0
1.70591E-5,2.501492005,0.077316743,0.605042799,0.00461361,0
1.83853E-5,2.750746262,0.082829294,0.591924079,0.00461361,0
1.97638E-5,3.000758296,0.088490194,0.579735765,0.00461361,0
2.09351E-5,3.250931761,0.093245784,0.568291775,0.00461361,0
2.23958E-5,3.500258263,0.099107098,0.55759211,0.00461361,0
2.35098E-5,3.750363661,0.10352641,0.547450689,0.00461361,0
2.47246E-5,4.001206251,0.108296295,0.53777447,0.006920415,0
2.59128E-5,4.251503601,0.112913118,0.528563454,0.006920415,0
2.71249E-5,4.501074865,0.117573697,0.51981764,0.00922722,0
2.82138E-5,4.750432794,0.121719134,0.51144399,0.011534025,0
2.9537E-5,5.001556369,0.126704612,0.50334946,0.014994233,0
3.08506E-5,5.252084187,0.13159794,0.495627093,0.014994233,0
3.23063E-5,5.501444533,0.136957004,0.488276889,0.023068051,0
3.37375E-5,5.752280274,0.142161711,0.481205806,0.027681661,0
3.52662E-5,6.000831215,0.147652256,0.474506885,0.032295271,0
3.65624E-5,6.252286653,0.152252937,0.467994045,0.036908881,0
3.77276E-5,6.500841681,0.156346204,0.461760328,0.042675894,0
3.90031E-5,6.750297802,0.160782295,0.455712691,0.051903114,0
4.06152E-5,7.0009521,0.166322426,0.449851135,0.057670127,0
4.20756E-5,7.25316018,0.17127865,0.444175661,0.059976932,0
4.33285E-5,7.501173134,0.175483936,0.438779308,0.062283737,0
4.49347E-5,7.753130423,0.18081275,0.433475996,0.06343714,0
4.61492E-5,8.003790937,0.18479678,0.428358764,0.064590542,0
4.73864E-5,8.251841449,0.188815597,0.423427614,0.065743945,0
4.91396E-5,8.502658876,0.19444285,0.418589505,0.065743945,0
5.09318E-5,8.752310743,0.200115426,0.413937477,0.071510957,0
5.24329E-5,9.000524781,0.204805566,0.40947153,0.074971165,0
5.40261E-5,9.250495731,0.20972345,0.405098623,0.074971165,0
5.55063E-5,9.502889676,0.214238281,0.400818757,0.078431373,0
5.70625E-5,9.75007669,0.218929944,0.396724972,0.083044983,0
5.83077E-5,10.003788473,0.22264365,0.392631187,0.087658593,0
5.97424E-5,10.251897009,0.226878934,0.388723483,0.0911188,0
6.11423E-5,10.505766568,0.230967258,0.38481578,0.094579008,0
6.28851E-5,10.753801378,0.235997254,0.381094157,0.099192618,0
6.42602E-5,11.001679793,0.239919645,0.377465575,0.100346021,0
6.57839E-5,11.255461514,0.244219146,0.373836993,0.102652826,0
6.72602E-5,11.501450426,0.248338807,0.370394492,0.106113033,0
6.85973E-5,11.752542232,0.252031381,0.366951991,0.108419839,0
7.03718E-5,12.002690717,0.25687622,0.363602531,0.110726644,0
7.18988E-5,12.251709524,0.260995538,0.360346111,0.115340254,0
7.33731E-5,12.506110737,0.264929324,0.357089691,0.115340254,0
7.51293E-5,12.751340886,0.269561161,0.354019352,0.116493656,0
7.65818E-5,13.001596568,0.273348204,0.350949014,0.116493656,0
7.86466E-5,13.250173456,0.278664318,0.347971716,0.117647059,0
8.01528E-5,13.503919885,0.282493535,0.344994418,0.122260669,0
8.16079E-5,13.754310965,0.2861544,0.34211016,0.126874279,0
8.30426E-5,14.001175509,0.289727784,0.339318943,0.128027682,0
8.4586E-5,14.252468661,0.293531856,0.336527726,0.131487889,0
8.65759E-5,14.500236139,0.298376763,0.33382955,0.131487889,0
8.84295E-5,14.754081796,0.30283054,0.331131373,0.136101499,0
9.02882E-5,15.005322837,0.307240099,0.328526237,0.138408304,0
9.16206E-5,15.251311534,0.310366954,0.326014142,0.139561707,0
9.31282E-5,15.501128401,0.313871049,0.323502047,0.139561707,0
9.51716E-5,15.754754721,0.31856394,0.320989952,0.143021915,0
9.66995E-5,16.004258601,0.322031356,0.318570897,0.14532872,0
9.79081E-5,16.257497521,0.324749045,0.316151842,0.146482122,0
9.97161E-5,16.504710565,0.328774302,0.313825828,0.146482122,0
1.01134E-4,16.756010122,0.331897361,0.311499814,0.151095732,0
1.02581E-4,17.000621656,0.335055125,0.30926684,0.158016148,0
1.03976E-4,17.258655934,0.338071355,0.306940826,0.160322953,0
1.0561E-4,17.510232194,0.341570182,0.304707853,0.166089965,0
1.06889E-4,17.754606037,0.344282164,0.30256792,0.16839677,0
1.07877E-4,18.001477342,0.346362916,0.300427987,0.173010381,0
1.09641E-4,18.251835243,0.35004307,0.298288054,0.175317186,0
1.10616E-4,18.505515733,0.352060161,0.296148121,0.182237601,0
1.11507E-4,18.760796056,0.353893313,0.294008188,0.185697809,0
1.12586E-4,19.007387898,0.35609837,0.291961295,0.186851211,0
1.13496E-4,19.256365529,0.357944873,0.289914403,0.192618224,0
1.14948E-4,19.507659089,0.360872664,0.28786751,0.194925029,0
1.1628E-4,19.750340596,0.363533409,0.285913658,0.196078431,0
1.17431E-4,20.007630311,0.365815417,0.283866766,0.199538639,0
1.1851E-4,20.25554394,0.367939644,0.281912914,0.204152249,0
1.19681E-4,20.505590841,0.370229727,0.279959062,0.206459054,0
1.20593E-4,20.757942728,0.372001815,0.27800521,0.208765859,0
1.21869E-4,21.000608914,0.374464752,0.276144399,0.211072664,0
1.23194E-4,21.25795248,0.377000838,0.274190547,0.215686275,0
1.23774E-4,21.504866551,0.378103788,0.272329736,0.216839677,0
1.24721E-4,21.753320845,0.379898018,0.270468924,0.21799308,0
1.25699E-4,22.003956997,0.381740087,0.268608113,0.21799308,0
1.2657E-4,22.256303981,0.383370975,0.266747302,0.220299885,0
1.2735E-4,22.510138788,0.384824634,0.264886491,0.223760092,0
1.28197E-4,22.753066811,0.386393808,0.26311872,0.223760092,0
1.29351E-4,23.010450394,0.388520855,0.261257908,0.2272203,0
1.31231E-4,23.257985247,0.391955291,0.259490138,0.228373702,0
1.32005E-4,23.508030509,0.393358127,0.257722367,0.230680507,0
1.33053E-4,23.759902141,0.395246167,0.255954596,0.23183391,0
1.34201E-4,24.000519573,0.39730073,0.254279866,0.232987313,0
1.35502E-4,24.256532127,0.399613445,0.252512095,0.23644752,0
1.3683E-4,24.501496323,0.401956564,0.250837365,0.237600923,0
1.37735E-4,24.762371931,0.403542016,0.249069594,0.24106113,0
1.39266E-4,25.011988989,0.40620563,0.247394864,0.243367935,0
1.40219E-4,25.263669125,0.407851482,0.245720134,0.244521338,0
1.41E-4,25.502610635,0.40919307,0.244138444,0.24567474,0
1.42175E-4,25.757461858,0.411201504,0.242463714,0.24567474,0
1.43154E-4,26.000231748,0.412863526,0.240882025,0.247981546,0
1.44202E-4,26.2589331,0.414633709,0.239207294,0.249134948,0
1.45422E-4,26.505080828,0.416678423,0.237625605,0.251441753,0
