variable,x,y
100kmsq_mar_final,6.490833759307861,0.0
100kmsq_mar_final,6.519053756713867,0.0
100kmsq_mar_final,6.547273754119873,0.0
100kmsq_mar_final,6.575493751525879,0.0
100kmsq_mar_final,6.6037137489318845,0.0
100kmsq_mar_final,6.63193374633789,0.0
100kmsq_mar_final,6.660153743743897,0.0
100kmsq_mar_final,6.688373741149903,0.0
100kmsq_mar_final,6.7165937385559085,0.0
100kmsq_mar_final,6.744813735961914,0.0
100kmsq_mar_final,6.77303373336792,0.0
100kmsq_mar_final,6.801253730773926,0.0
100kmsq_mar_final,6.829473728179932,0.0
100kmsq_mar_final,6.857693725585937,0.0
100kmsq_mar_final,6.885913722991943,0.0
100kmsq_mar_final,6.914133720397949,0.0
100kmsq_mar_final,6.942353717803955,0.0
100kmsq_mar_final,6.9705737152099605,0.0
100kmsq_mar_final,6.998793712615967,0.0
100kmsq_mar_final,7.027013710021973,0.0
100kmsq_mar_final,7.055233707427979,0.0
100kmsq_mar_final,7.0834537048339845,0.0
100kmsq_mar_final,7.11167370223999,0.0
100kmsq_mar_final,7.139893699645996,0.0
100kmsq_mar_final,7.168113697052002,0.0
100kmsq_mar_final,7.196333694458008,0.0
100kmsq_mar_final,7.224553691864013,0.0
100kmsq_mar_final,7.252773689270019,0.0
100kmsq_mar_final,7.280993686676025,0.0
100kmsq_mar_final,7.309213684082032,0.0
100kmsq_mar_final,7.337433681488037,0.0
100kmsq_mar_final,7.365653678894043,0.0
100kmsq_mar_final,7.393873676300049,0.0
100kmsq_mar_final,7.422093673706055,0.0
100kmsq_mar_final,7.4503136711120606,0.0
100kmsq_mar_final,7.478533668518066,0.0
100kmsq_mar_final,7.506753665924072,0.0
100kmsq_mar_final,7.534973663330078,0.0
100kmsq_mar_final,7.563193660736084,0.0
100kmsq_mar_final,7.5914136581420895,0.0
100kmsq_mar_final,7.619633655548096,0.0
100kmsq_mar_final,7.647853652954101,0.0
100kmsq_mar_final,7.676073650360108,0.0010392057010903955
100kmsq_mar_final,7.7042936477661135,0.0011025761486962438
100kmsq_mar_final,7.732513645172119,0.0011695247376337647
100kmsq_mar_final,7.760733642578125,0.001240237383171916
100kmsq_mar_final,7.788953639984131,0.00131490477360785
100kmsq_mar_final,7.817173637390137,0.0013937257463112473
100kmsq_mar_final,7.845393634796142,0.0014769121771678329
100kmsq_mar_final,7.873613632202148,0.0015646808315068483
100kmsq_mar_final,7.901833629608154,0.0016572580207139254
100kmsq_mar_final,7.930053627014161,0.0017548843752592802
100kmsq_mar_final,7.9582736244201655,0.0018578041344881058
100kmsq_mar_final,7.986493621826172,0.001966279000043869
100kmsq_mar_final,8.014713619232177,0.002080573933199048
100kmsq_mar_final,8.042933616638184,0.0022009729873389006
100kmsq_mar_final,8.071153614044189,0.002327765803784132
100kmsq_mar_final,8.099373611450195,0.002461255295202136
100kmsq_mar_final,8.127593608856202,0.002601757412776351
100kmsq_mar_final,8.155813606262207,0.0027495946269482374
100kmsq_mar_final,8.184033603668214,0.002905118279159069
100kmsq_mar_final,8.212253601074218,0.0030686771497130394
100kmsq_mar_final,8.240473598480225,0.003240639343857765
100kmsq_mar_final,8.26869359588623,0.003421386471018195
100kmsq_mar_final,8.296913593292237,0.003611308056861162
100kmsq_mar_final,8.325133590698242,0.0038108278531581163
100kmsq_mar_final,8.353353588104248,0.004020364955067635
100kmsq_mar_final,8.381573585510253,0.004240361507982016
100kmsq_mar_final,8.40979358291626,0.004471273627132177
100kmsq_mar_final,8.438013580322266,0.004713574890047312
100kmsq_mar_final,8.466233577728271,0.0049677458591759205
100kmsq_mar_final,8.494453575134276,0.005234309937804937
100kmsq_mar_final,8.522673572540283,0.005513782147318125
100kmsq_mar_final,8.55089356994629,0.005806703586131334
100kmsq_mar_final,8.579113567352294,0.006113632582128048
100kmsq_mar_final,8.607333564758301,0.006435134448111057
100kmsq_mar_final,8.635553562164306,0.0067718252539634705
100kmsq_mar_final,8.663773559570313,0.007124308031052351
100kmsq_mar_final,8.691993556976318,0.007493215147405863
100kmsq_mar_final,8.720213554382324,0.007879196666181087
100kmsq_mar_final,8.748433551788331,0.008282909169793129
100kmsq_mar_final,8.776653549194336,0.00870506837964058
100kmsq_mar_final,8.80487354660034,0.00914637092500925
100kmsq_mar_final,8.833093544006347,0.009607545100152493
100kmsq_mar_final,8.861313541412354,0.010089337825775146
100kmsq_mar_final,8.889533538818359,0.01059251744300127
100kmsq_mar_final,8.917753536224366,0.011117853224277496
