X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-426917.14,351941.3605,train,2.5126164068373774E-4,53.51909406067674,0.7299000945246137
-882963.896,172856.2271,train,2.825195732493001E-4,60.76733284281978,0.7704888208494842
-412501.1716,-110520.6856,train,4.4157587598188494E-4,88.86594746695233,0.8997829938851714
-699823.2884,926930.7903,train,2.1010024920144652E-4,43.56593846749994,0.6653032906739949
-1008599.689,785677.8794,train,5.53961448883475E-4,93.78730660281596,0.9441952961619622
-1029111.849,-156365.4679,train,2.473107293909339E-4,52.278078728593094,0.7242831502359813
-1024126.168,118383.7717,train,5.290759915001223E-4,93.11939472957805,0.9364707440029435
-565852.4799,-253709.1959,train,1.3468819927626093E-4,24.473200812333612,0.5042416512219244
-1021849.606,83899.4048,train,7.274036666237669E-4,97.87507464563,0.9773920867459994
-538501.8128,802707.2438,train,2.476319324324501E-4,52.37510129698594,0.724744129033319
-852966.4777,-96899.9365,train,1.1334260713732459E-4,19.505198968870207,0.4459306736087648
-607526.4349,-259479.2219,train,1.5212016664351772E-4,28.34589107845132,0.5472791663518943
-954127.6586,777999.3327,train,3.173516959332835E-4,70.57041745793488,0.8085758591744692
-1093050.976,-49987.7351,train,2.468647859828245E-4,52.147310302568734,0.7236418684196473
-342819.3317,358654.0767,train,2.2645327421188548E-4,48.09404149187748,0.6926360159727262
-86170.76,575047.3424,train,2.8254703644754595E-4,60.77591985767633,0.770521654955076
-909978.9545,49794.5614,train,9.184817545069884E-5,15.387658292450059,0.38028083566581017
-433581.2715,896008.1518,train,3.0256015023688413E-4,66.42973314728536,0.7932419872037486
-1127159.195,1344235.897,train,2.153252252778846E-4,45.22440101088666,0.6742908080679482
-681922.0755,1720355.06,train,2.968059287727387E-5,5.21726262524238,0.14326182545542443
-702861.2627,1786887.645,train,2.795504900815616E-5,4.84020675789162,0.13552560395957847
-63032.5633,556477.6515,train,1.5944817642905544E-4,30.07088182686881,0.5642363779878588
-330710.6221,648700.814,train,1.727513833620997E-4,33.31590563443855,0.5934137639779538
-1005621.091,-126486.7878,train,3.752415590156811E-4,82.8967251237286,0.8584135188024332
-483061.0053,759037.8348,train,3.964598897303126E-4,85.2258265169344,0.8732302470044276
-692217.9924,1774326.692,train,3.205636680498538E-5,5.674360907315121,0.15380010532739696
-847574.174,337374.9147,train,2.8247108489225226E-4,60.7521718175593,0.7704308382785503
-772451.4642,887474.9718,train,2.5577430393688326E-4,54.50390385558352,0.7361758172287886
-1290213.932,1425069.5,train,1.2371707327217806E-4,21.742112596995252,0.47508130653948144
-1117630.334,-14978.1553,train,2.901803137644921E-4,63.22156167717311,0.7794680398855884
-975785.9263,720529.7512,train,3.3158053020212883E-4,74.6290912190883,0.8222522182637794
-491393.9003,666372.7922,train,4.782845089523557E-4,91.11005654660853,0.9172269970656787
-1009331.138,75415.4424,train,6.932013458668569E-4,97.41625167466673,0.9729826531229236
-692105.1947,-249424.4364,train,3.041453109666825E-4,66.91809847432938,0.7949423632915119
-508574.9564,90323.7438,train,2.2005317251251055E-4,46.61781478075615,0.6822152093918867
-471048.5568,765746.5108,train,3.055231502234945E-4,67.37657189203381,0.7964089848548609
-856822.9867,328813.3237,train,2.458887519734868E-4,51.8795652408368,0.7222330886749218
-663750.4308,1734969.471,train,3.046622636954207E-5,5.3766272192666245,0.14676112379758588
-907218.8056,-53902.8814,train,3.012636631497216E-4,66.17258441483547,0.791840789835337
-1006482.386,69498.1372,train,6.874391651612433E-4,97.2890041062939,0.9721593389295777
-353329.1518,53759.7539,train,1.8142151253226798E-4,35.79470522919509,0.6113697162291447
-744066.903,567546.9152,train,3.373391524171395E-4,75.9101558344828,0.8275054428523686
-933072.1254,-248228.5101,train,5.121591591013416E-4,92.25326340586105,0.930617836128245
-435054.8056,682164.1343,train,2.671585095369914E-4,57.268337502513795,0.7513674336026813
-472286.5784,86294.6046,train,3.2341657572691545E-4,72.27110350546627,0.8145294285869058
-1046773.2,130445.3746,train,7.81753133807173E-4,98.3145340860324,0.9829668233305465
-141491.9418,755981.6768,train,1.5391173474056595E-4,28.75493411997643,0.5514848827249254
-924115.9004,717709.6927,train,3.592929380615302E-4,80.635106411046,0.8461472383438705
-1031393.679,-1030.5201,train,2.1289245852974042E-4,44.52881031277607,0.6701366143679001
-696918.1337,700271.7758,train,3.842477973584594E-4,84.00049807532378,0.8649031216985483
-73138.3881,575720.7344,train,1.5059703371456636E-4,27.999638356247832,0.5436726013733987
-953706.0111,-66708.6034,train,3.303746351969136E-4,74.15835066452838,0.8211320587781044
-1045844.317,-146597.6539,train,3.2999215177681137E-4,73.98972689124463,0.820775296295707
-504764.7046,820750.3616,train,2.742475272235196E-4,58.83647567183046,0.7603821207194653
-1056588.601,55272.5047,train,2.0478522732632313E-4,42.18322537251644,0.6559063983376929
-985604.7409,102763.0281,train,3.585940368885265E-4,80.45980693809516,0.8455860440667815
-347376.7186,876824.0121,train,1.7597272880985783E-4,34.178107704649555,0.6001800795377508
-1104746.624,-6769.2303,train,4.936506698713548E-4,91.6435458211866,0.9235947835475338
-961632.6315,-183788.2498,train,3.509246155895222E-4,79.25273947270715,0.8392916300409581
-683026.73,1730469.284,train,3.299746071825189E-5,5.85467754526376,0.15793860631094836
-424706.8324,913086.6024,train,3.186848632942713E-4,70.95973501123149,0.8099007357396857
-98482.3874,643728.2596,train,1.4961565812281273E-4,27.803230897010593,0.5413336362525116
-765256.6791,895159.4213,train,2.657631289419956E-4,56.75336073096188,0.749553457910184
-847377.9783,337032.559,train,3.0437917269745396E-4,66.98117458230753,0.7951920364649993
-980554.7907,124697.1077,train,4.565104266931695E-4,89.77383505770193,0.9072845234354273
-480002.0434,683549.7578,train,4.1293278402087933E-4,86.79201532409856,0.8836554682348056
-992934.1491,121436.6562,train,5.993562272495355E-4,95.61988707532392,0.9559479802626103
-1103567.801,55782.768,train,1.732828964033745E-4,33.50212130690696,0.594538024000056
-771760.5107,141030.8837,train,2.1673166924988788E-4,45.750076481640974,0.6766685444072986
-905741.078,-277811.5667,train,5.84166301085715E-4,95.08528252611815,0.9523203786630541
-1026041.507,809026.0169,train,2.5676229983562395E-4,54.72937417146034,0.7375302387986971
-447227.9822,172572.0672,train,1.5730479571633685E-4,29.499657509804123,0.5593433406365359
-978670.2892,856622.0207,train,4.3559690947470297E-4,88.24561112335094,0.8966123310499383
-820046.8327,-179040.6044,train,0.0012067490322843055,99.40799105906201,0.9981389886681632
-832745.5201,344953.6477,train,1.8949560591068767E-4,38.04652882567205,0.6273774542718673
-579752.7474,672472.6235,train,2.7825097639160837E-4,59.93290543853518,0.765327889863078
-987024.4691,255993.2176,train,1.5017506663020627E-4,27.915188036087724,0.5426683698354509
-320034.3512,848836.3718,train,3.3571610736188784E-4,75.59492027467189,0.8260407565359554
-846326.5276,332962.587,train,1.8601981828270196E-4,37.21268519546951,0.6205687957390267
-1080568.436,-183321.4124,train,2.2545996833656402E-4,47.771798234511685,0.6910413804411453
-981793.1045,125638.4257,train,5.916679607288428E-4,95.39366794834147,0.954147775620113
-693903.1194,999412.3529,train,1.8878286082942583E-4,37.87324508740059,0.6259913011870254
-229617.0926,758359.1802,train,2.08941740122716E-4,43.24049921596716,0.6632771789057268
-232647.661,-383334.9608,train,9.343791228489892E-5,15.656691991826667,0.3853920527733452
-998497.2554,697130.4214,train,3.0803999041990567E-4,68.11620402826334,0.7990609725566339
-771819.1611,390609.45,train,2.0902882253306864E-4,43.25905594488259,0.6634299023769956
-1082578.243,-189158.8853,train,2.5044696666004675E-4,53.287113325266496,0.7287513286598208
-547222.5781,657491.0388,train,2.8616935067677805E-4,61.91094157714842,0.7748114630216894
-895659.4099,878272.0383,train,3.4923910204715344E-4,79.00752106841891,0.8378742700700915
-1076874.281,-177298.7036,train,2.9466934808996615E-4,64.58185477138501,0.7845655427264578
-20723.5379,-450128.848,train,9.645807861061032E-5,16.193744406065402,0.39498646278660876
-903510.7839,-269452.1981,train,8.401476862140781E-4,98.66355366946466,0.9874345258458316
-612177.8277,1564647.841,train,3.140163065179237E-5,5.557242689484639,0.15090888314933182
-641294.606,860338.3143,train,3.079915922621261E-4,68.10874609444829,0.7990103027578483
-153778.4516,997393.3854,train,6.067281542757577E-5,10.743945643291632,0.2709980408684146
-151867.8538,-418778.8264,train,2.2307263772694162E-4,47.188947905376715,0.6871748838446864
-888061.7335,1023651.414,train,1.3069141907725822E-4,23.423832207624386,0.49381101558415796
-562093.8648,-258090.6577,train,1.0840353710155103E-4,18.564174675313893,0.43148925493367274
-993965.4891,-213898.7925,train,3.416640241269506E-4,77.1217781917728,0.8313484096754504
-51467.8063,521754.2343,train,3.165803842314857E-4,70.38733644297946,0.8078051318418611
-257553.7972,-466477.8368,train,1.0269983757323122E-4,17.362724501615535,0.41434317436011836
-818392.9377,839974.142,train,5.090445780953642E-4,92.0929413325599,0.9294828857281002
-942601.3521,2330.8592,train,4.994459179811587E-4,91.82435139918702,0.9258670382455803
-176470.2356,-409092.3569,train,9.31974086852775E-5,15.614965339814018,0.38462151638982345
-1018652.964,103575.4787,train,7.126857362302198E-4,97.70340229372302,0.9755904615534651
-980459.5317,966615.5212,train,3.5433193889006746E-4,79.85741765011663,0.842119141244144
-1054992.154,-49681.1224,train,1.4541146848688128E-4,26.864418147361178,0.5311771115656374
-925368.9971,-311423.1629,train,7.366148607798108E-4,97.9900867919096,0.9784513387440912
-945443.571,-195334.9917,train,4.259649812376425E-4,87.65143438897107,0.8912921686632749
-993701.4628,747981.2203,train,5.543020128083321E-4,93.80775944055766,0.9442942164900407
-960449.2742,859174.2022,train,2.96537846900168E-4,65.01992751607213,0.7866524217989781
-502842.9548,975501.9793,train,2.1238838679503745E-4,44.35123622012973,0.6692692569217269
-1142513.833,-36650.5211,train,1.1683270882192156E-4,20.224865829409254,0.455913679364222
-905233.9102,-56887.8129,train,4.561668845266511E-4,89.75119290568004,0.9071184415471149
-838358.9117,921784.573,train,2.8675150333512165E-4,62.12085770032791,0.7754933714787366
-966132.0162,987907.608,train,3.714002986231138E-4,82.39102302648004,0.8555516515792008
-844684.0601,792586.2776,train,3.6485515547766723E-4,81.36562007562591,0.850541415245668
