Predictor variable,Categorical,Sample average
humanmod_sept20,false,0.2514137090522097
mar_sept20,false,13.798418882902025
mcmt_sept20,false,-11.967818933827148
msp_sept20,false,258.93837869778076
mwmt_sept20,false,18.322150986832504
pas_sept20,false,120.35942960011666
propgrass_sept20,false,0.610180968752942
proptree_sept20,false,0.1668876626214594
rugg_sept20,false,0.0050642707506171865
