Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.24369E-11,0.000000001,0.000000036,0.999133449,0,0
3.58449E-11,0.000000005,0.000000103,0.999009656,0,0
2.56063E-10,0.000000035,0.000000734,0.99876207,0,0
7.35488E-10,0.000000108,0.000002109,0.998638277,0,0
3.89295E-9,0.000000604,0.000011163,0.998390691,0,0
5.65497E-9,0.00000117,0.000016216,0.998266898,0,0
7.51256E-9,0.000002596,0.000021543,0.998019312,0,0
1.62495E-8,0.000010897,0.000046596,0.997152761,0,0
3.56398E-8,0.000025932,0.000102192,0.996410002,0,0
5.36715E-8,0.000054822,0.000153887,0.995667244,0,0
7.06416E-8,0.000106984,0.000202533,0.9946769,0,0
1.03814E-7,0.000260169,0.000297611,0.992572419,0,0
1.49011E-7,0.000505731,0.000427126,0.990220352,0,0
1.92622E-7,0.001004696,0.000552066,0.986754147,0,0
2.58988E-7,0.002510064,0.000742133,0.978583808,0,0
3.44245E-7,0.005004373,0.000986196,0.968185194,0,0
4.88687E-7,0.010032143,0.001399415,0.953206239,0,0
7.80156E-7,0.025064672,0.00223221,0.924238673,0,0
1.14173E-6,0.050106027,0.003263371,0.891928695,0,0
1.76447E-6,0.100012575,0.005034374,0.848724932,0,0
2.93382E-6,0.200148586,0.008342944,0.794627383,0,0
4.04894E-6,0.300293276,0.01147762,0.758727408,0,0
5.18941E-6,0.400012514,0.014663126,0.731864323,0,0
6.1929E-6,0.500564401,0.017449106,0.709829166,0,0
7.02206E-6,0.600450713,0.019739239,0.69113642,0,0
7.7146E-6,0.700391296,0.021643837,0.674424362,0,0
8.18021E-6,0.750361688,0.022920199,0.666625402,0,0
8.52163E-6,0.800425723,0.023854005,0.659197821,0,0
9.33915E-6,0.900727089,0.026082756,0.64520921,0.001897533,0
1.02997E-5,1.0008359,0.028688503,0.632582322,0.001897533,0
1.11575E-5,1.100720287,0.031003714,0.621069572,0.001897533,0
1.20104E-5,1.200019552,0.033294803,0.610423372,0.001897533,0
1.28636E-5,1.300433631,0.035575738,0.600396138,0.003795066,0
1.37234E-5,1.400355424,0.037863528,0.591111661,0.003795066,0
1.4579E-5,1.501004874,0.040129464,0.582322357,0.003795066,0
1.6194E-5,1.751261615,0.044377597,0.562144095,0.003795066,0
1.81062E-5,2.001762154,0.049359067,0.544070314,0.003795066,0
1.9925E-5,2.251680659,0.054049487,0.527853429,0.007590133,0
2.16934E-5,2.500952611,0.05856547,0.512998267,0.007590133,0
2.3249E-5,2.750922779,0.062502686,0.499257242,0.007590133,0
2.53154E-5,3.002067061,0.06768197,0.486506561,0.009487666,0
