Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.77592E-11,0.000000002,0.000000051,0.99876207,0,0
4.50472E-11,0.000000007,0.00000013,0.998638277,0,0
4.83422E-11,0.000000012,0.00000014,0.998514484,0,0
6.0921E-10,0.000000079,0.000001764,0.998266898,0,0
7.25785E-10,0.000000151,0.000002101,0.998143105,0,0
9.24179E-10,0.000000318,0.000002676,0.997895519,0,0
2.19565E-9,0.0000011,0.000006357,0.997400347,0,0
3.47617E-9,0.000002784,0.000010065,0.996657589,0,0
9.04655E-9,0.00001005,0.000026192,0.995172072,0,0
1.74366E-8,0.000025662,0.000050482,0.993686556,0,0
2.19951E-8,0.000051621,0.000063679,0.992077247,0,0
3.53041E-8,0.000102628,0.000102207,0.989848973,0,0
5.5227E-8,0.000253818,0.000159876,0.985763803,0,0
8.5592E-8,0.000500956,0.000247757,0.981307254,0,0
1.09518E-7,0.001004201,0.000316991,0.974870017,0,0
1.7171E-7,0.002510579,0.000496914,0.961500371,0,0
2.62733E-7,0.005005172,0.000760125,0.947264174,0,0
3.96232E-7,0.010027679,0.001145914,0.928571429,0,0
6.4778E-7,0.02503328,0.001872036,0.89254766,0,0
1.00807E-6,0.050046426,0.002910227,0.854666997,0,0
1.68952E-6,0.100127275,0.00486792,0.807873236,0,0
3.12246E-6,0.200135782,0.008959612,0.755632582,0,0
4.48261E-6,0.300293639,0.01281242,0.722579846,0,0
5.75964E-6,0.40035615,0.016402613,0.698564001,0,0
6.85422E-6,0.500124356,0.019459181,0.678880911,0.001901141,0
7.70816E-6,0.600221915,0.021830584,0.661921268,0.001901141,0
8.5787E-6,0.700679613,0.024236325,0.646694726,0.001901141,0
9.01047E-6,0.750816251,0.025425136,0.639638524,0.001901141,0
9.4704E-6,0.800482267,0.026688304,0.632953701,0.001901141,0
1.03387E-5,0.900227237,0.029064083,0.6205744,0.001901141,0
1.12481E-5,1.000554529,0.031539913,0.609061649,0.001901141,0
1.2288E-5,1.100616076,0.034355799,0.598539242,0.005703422,0
1.30817E-5,1.200878254,0.036493815,0.588759594,0.005703422,0
1.40886E-5,1.300032154,0.039192524,0.579722704,0.005703422,0
1.4849E-5,1.400136594,0.041220731,0.571180985,0.005703422,0
1.56534E-5,1.501024525,0.043357083,0.563010646,0.005703422,0
1.76882E-5,1.750181598,0.048718407,0.544441693,0.005703422,0
1.9588E-5,2.000571018,0.053670124,0.527729636,0.005703422,0
2.1776E-5,2.250270313,0.059309593,0.512874474,0.005703422,0
2.39126E-5,2.501649111,0.064752046,0.499257242,0.009505703,0
2.62018E-5,2.752060196,0.070513964,0.48687794,0.009505703,0
