Predictor variable,Categorical,Sample average
humanmod_sept20,false,0.2506569862078701
mar_sept20,false,13.837740747647594
mcmt_sept20,false,-11.885593102005497
msp_sept20,false,256.9140413523627
mwmt_sept20,false,18.29745439159553
pas_sept20,false,120.94318423253048
propgrass_sept20,false,0.6076964736327851
proptree_sept20,false,0.16690379458588528
rugg_sept20,false,0.0051347985647559585
