X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-426917.14,351941.3605,train,3.4962179626803636E-4,42.60276059995875,0.501788536988098
-882963.896,172856.2271,train,4.499800941133441E-4,53.282942958065654,0.564514737915287
-412501.1716,-110520.6856,train,4.8431907243666125E-4,56.785346461006846,0.5825003597466131
-699823.2884,926930.7903,train,7.362985922337393E-4,75.92074656357256,0.6796008161352572
-1029111.849,-156365.4679,train,2.9837740504366365E-4,36.42463738762701,0.46223738069590153
-1024126.168,118383.7717,train,5.697061264214539E-4,64.17280476983416,0.6213830827086663
-1021849.606,83899.4048,train,0.0013567078390229316,95.73673869900503,0.7962660727358625
-538501.8128,802707.2438,train,5.773001364970165E-4,64.93845963178664,0.6244933473287047
-607526.4349,-259479.2219,train,2.837094774663572E-4,34.601443052004065,0.4497336137009188
-954127.6586,777999.3327,train,8.4855094963533E-4,82.8080149032499,0.7096803952972534
-1093050.976,-49987.7351,train,8.156040153321941E-4,80.80085706883774,0.7014539692924548
-342819.3317,358654.0767,train,4.1335753028471674E-4,49.332594535346814,0.5435431935018709
-86170.76,575047.3424,train,2.2469027404544738E-4,26.453865267533885,0.3929389954936863
-433581.2715,896008.1518,train,4.5884216151094974E-4,54.211908296190586,0.5693031195581424
-1127159.195,1344235.897,train,5.859575216936647E-4,66.0026207156972,0.6279773802011274
-681922.0755,1720355.06,train,4.5642457491726076E-5,5.822029828753107,0.1162060086894862
-702861.2627,1786887.645,train,5.529406350583746E-5,7.001721415393322,0.13740266044503896
-330710.6221,648700.814,train,4.6868703304910427E-4,55.27004357528143,0.574500557300053
-1005621.091,-126486.7878,train,5.589905184384861E-4,63.57162258565898,0.6169056288024516
-483061.0053,759037.8348,train,4.8687543193224155E-4,57.01124415333838,0.5837800634666966
-692217.9924,1774326.692,train,5.030282837245766E-5,6.372138176976876,0.12656955449481655
-847574.174,337374.9147,train,3.2886183544593705E-4,39.98813950228801,0.4864882654618831
-772451.4642,887474.9718,train,7.388630958007969E-4,76.06332562979604,0.6803574187854156
-1290213.932,1425069.5,train,6.288421162033361E-4,69.27749432558953,0.6443242078119069
-1117630.334,-14978.1553,train,6.902043808779111E-4,73.29631235338628,0.66536379133229
-975785.9263,720529.7512,train,0.0012911142387130828,94.99026477271757,0.7881087749171901
-491393.9003,666372.7922,train,9.00602760419268E-4,85.77872251582976,0.7217916967587379
-692105.1947,-249424.4364,train,3.8396984672918076E-4,46.02847188308661,0.5251951962291925
-508574.9564,90323.7438,train,6.080668188469963E-4,67.83729145612702,0.6365883419312034
-471048.5568,765746.5108,train,6.704480715034335E-4,72.27082077712925,0.6588668156953688
-663750.4308,1734969.471,train,3.7176482997711296E-5,4.58674775053757,0.09673668374567464
-907218.8056,-53902.8814,train,5.398665393235616E-4,62.27743471239579,0.6086459650448908
-1006482.386,69498.1372,train,0.0013329642007372123,95.58438183405822,0.793386837623672
-353329.1518,53759.7539,train,2.5123784862502574E-4,30.21084299890016,0.4198722803040028
-744066.903,567546.9152,train,7.675351422233664E-4,78.22182027980523,0.6885794497569084
-933072.1254,-248228.5101,train,0.0015981092954401946,97.82084683970616,0.82154917306868
-435054.8056,682164.1343,train,5.133015022676103E-4,59.496133886946794,0.5965632590167557
-472286.5784,86294.6046,train,6.145594968186435E-4,68.28164890553077,0.6390418533673624
-1046773.2,130445.3746,train,4.593394353574421E-4,54.27425223421844,0.5695686899901726
-141491.9418,755981.6768,train,1.6223189971630988E-4,17.321055208840903,0.3185005986066005
-924115.9004,717709.6927,train,9.393706032545921E-4,87.67009564153979,0.7301753230311412
-1031393.679,-1030.5201,train,0.0015848517177112513,97.7437299665368,0.8203246136736705
-696918.1337,700271.7758,train,7.117493256960333E-4,74.6951397635414,0.6721726146934678
-953706.0111,-66708.6034,train,8.115058470537806E-4,80.55683467385653,0.7003979926106847
-504764.7046,820750.3616,train,6.511517898624635E-4,70.8058056651395,0.6522728804027694
-1056588.601,55272.5047,train,0.001242289440991094,94.5408319267357,0.7815997632515237
-985604.7409,102763.0281,train,0.0011592789922088896,92.55340221495962,0.7695648456471288
-347376.7186,876824.0121,train,3.2652916310111605E-4,39.7669677433925,0.48471013248605616
-1104746.624,-6769.2303,train,0.001179936564010796,93.11711458713661,0.7726820852784574
-961632.6315,-183788.2498,train,0.001153644634937972,92.24135237121264,0.7686997227834965
-683026.73,1730469.284,train,4.2973783071821806E-5,5.425687157102079,0.1101600236177365
-424706.8324,913086.6024,train,5.831455994411804E-4,65.68585456110004,0.6268528755008437
-98482.3874,643728.2596,train,3.7225935207291927E-4,44.5908056589179,0.5174661365304618
-980554.7907,124697.1077,train,8.995098966618996E-4,85.45518869011862,0.7215478060387358
-480002.0434,683549.7578,train,8.269928805494275E-4,81.15283202976359,0.7043498348863763
-1103567.801,55782.768,train,0.0011709070290511297,92.86200297889077,0.7713299603029673
-771760.5107,141030.8837,train,2.260554482220992E-4,26.77140483648353,0.3943848535182423
-905741.078,-277811.5667,train,8.835023544862115E-4,84.57981643410109,0.7179258167755815
-1026041.507,809026.0169,train,0.0011949351101018363,93.57271789179032,0.7748930421185911
-447227.9822,172572.0672,train,4.473083044985326E-4,53.033626992139084,0.5630501486867318
-978670.2892,856622.0207,train,0.0013231338791504707,95.28885306801766,0.7921708175051893
-820046.8327,-179040.6044,train,0.0013755420512924872,95.85759188791519,0.7984935246878355
-579752.7474,672472.6235,train,9.384144510808787E-4,87.51922138347027,0.7299746348647663
-987024.4691,255993.2176,train,2.952377155511464E-4,36.06208358338413,0.4596089655227678
-320034.3512,848836.3718,train,3.392467642584816E-4,41.267706308133874,0.49425774024360414
-1080568.436,-183321.4124,train,3.3230888976603783E-4,40.413513745022314,0.48909350967475723
-693903.1194,999412.3529,train,5.958675394549452E-4,66.87698672550144,0.6318869904656161
-229617.0926,758359.1802,train,2.7268199147068516E-4,33.05241358339868,0.43994345122339146
-232647.661,-383334.9608,train,2.144110149393721E-4,24.76658843639462,0.38182646206767856
-998497.2554,697130.4214,train,4.389821417628707E-4,51.97253153994633,0.5584221600704568
-771819.1611,390609.45,train,3.786709119450147E-4,45.29921160529399,0.52172873386749
-547222.5781,657491.0388,train,4.965587926842671E-4,57.91911221215615,0.5885571926476735
-895659.4099,878272.0383,train,8.977652515854301E-4,85.3287820963822,0.7211575720353505
-20723.5379,-450128.848,train,3.0266572572163326E-4,37.088470546604725,0.46578634287889464
-612177.8277,1564647.841,train,4.0035641499736136E-5,5.006786890723956,0.10340715312372253
-641294.606,860338.3143,train,4.630377462300423E-4,54.79204711402986,0.5715335544906659
-153778.4516,997393.3854,train,7.558329774748956E-5,9.023712360000674,0.17880533621376304
-151867.8538,-418778.8264,train,2.4621558372480085E-4,29.24441941970448,0.414961891166568
-888061.7335,1023651.414,train,0.002150471381617957,98.78294416383021,0.8610148351496243
-562093.8648,-258090.6577,train,2.3871299034315866E-4,28.400930634425034,0.40746959865712357
-51467.8063,521754.2343,train,1.94786185620441E-4,21.817853575642317,0.3594400442789072
