Predictor variable,Categorical,Sample average
humanmod_sept20,false,0.25046083560113097
mar_sept20,false,13.82182779239611
mcmt_sept20,false,-11.901165917345779
msp_sept20,false,257.6712913078047
mwmt_sept20,false,18.2459002284496
pas_sept20,false,119.91219247883264
propgrass_sept20,false,0.6030317176451655
proptree_sept20,false,0.17402278237052723
rugg_sept20,false,0.005097186423066534
