Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.46892E-11,0.000000002,0.000000041,0.999628621,0,0
1.77312E-11,0.000000004,0.000000049,0.999504828,0,0
4.22781E-11,0.000000011,0.000000118,0.999257242,0,0
1.53202E-10,0.000000026,0.000000427,0.999133449,0,0
8.51977E-10,0.000000173,0.000002373,0.99876207,0,0
1.05778E-9,0.000000279,0.000002947,0.998638277,0,0
8.21835E-9,0.000001475,0.000022893,0.998390691,0,0
1.13789E-8,0.000003488,0.000031696,0.998143105,0,0
2.19737E-8,0.000010476,0.000061207,0.997647933,0,0
3.08404E-8,0.000027986,0.000085902,0.996905175,0,0
4.83182E-8,0.000052605,0.000134579,0.996162416,0,0
5.47704E-8,0.000105092,0.000152547,0.994924486,0,0
8.39938E-8,0.00025766,0.000233921,0.99220104,0,0
1.16365E-7,0.000506983,0.000324044,0.989230007,0,0
1.47358E-7,0.001005565,0.000410316,0.984649666,0,0
1.99684E-7,0.00250193,0.000555936,0.974003466,0,0
2.75866E-7,0.005005492,0.00076787,0.961005199,0,0
4.06761E-7,0.01000125,0.001131802,0.942683833,0,0
6.48383E-7,0.025058478,0.001802899,0.906783857,0,0
9.61435E-7,0.050068335,0.002671049,0.86791285,0,0
1.63858E-6,0.100076465,0.004543749,0.818643229,0,0
2.90945E-6,0.200165812,0.008039496,0.763307749,0,0
4.26232E-6,0.300320069,0.011733934,0.728274325,0,0
5.23552E-6,0.400442944,0.014374575,0.702153999,0,0
6.33398E-6,0.500158835,0.017338208,0.680861599,0,0
7.34429E-6,0.600669086,0.020048323,0.662664026,0,0
8.59852E-6,0.700021232,0.023391999,0.647189898,0.001897533,0
9.15649E-6,0.750720371,0.024872187,0.640133696,0.001897533,0
9.70394E-6,0.800790214,0.026320099,0.633572667,0.001897533,0
1.04895E-5,0.900914221,0.028390308,0.621317158,0.003795066,0
1.13216E-5,1.000406514,0.030573494,0.610051993,0.003795066,0
1.23162E-5,1.100868411,0.033170426,0.599529587,0.003795066,0
1.30487E-5,1.20091758,0.035073961,0.589749938,0.003795066,0
1.3965E-5,1.301076874,0.037444561,0.580589255,0.003795066,0
1.46922E-5,1.400100482,0.039317978,0.572047537,0.0056926,0
1.55506E-5,1.501002938,0.041519717,0.563753404,0.0056926,0.017241379
1.74087E-5,1.750946239,0.046251367,0.544936866,0.0056926,0.017241379
1.90931E-5,2.000943889,0.050500386,0.527977222,0.0056926,0.017241379
2.11471E-5,2.250067183,0.055630884,0.512626888,0.0056926,0.017241379
2.29121E-5,2.501463415,0.059995442,0.498514484,0.0056926,0.017241379
2.46869E-5,2.751547451,0.064343632,0.485516217,0.007590133,0.017241379
