Predictor variable,Categorical,Sample average
humanmod_sept20,false,0.2500176529991465
mar_sept20,false,13.804499528439719
mcmt_sept20,false,-11.914145137598664
msp_sept20,false,259.76165762798155
mwmt_sept20,false,18.247643848976555
pas_sept20,false,122.10264972129401
propgrass_sept20,false,0.604568174980321
proptree_sept20,false,0.1724274714747109
rugg_sept20,false,0.005185568864134054
