Predictor variable,Categorical,Sample average
humanmod_sept20,false,0.25190072051298906
mar_sept20,false,13.834227277298844
mcmt_sept20,false,-11.994013381094987
msp_sept20,false,257.3167590007129
mwmt_sept20,false,18.26203280438035
pas_sept20,false,121.79248048688069
propgrass_sept20,false,0.6034766734073544
proptree_sept20,false,0.16434136272408123
rugg_sept20,false,0.005094343072477742
