X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-641964.6407,995446.7775,train,3.327405755483036E-4,69.47312273931195,0.6192733544487063
-906279.8783,-278305.692,train,6.67751166614219E-4,94.71225978779023,0.7654899415189546
-748350.2392,563714.2054,train,5.947292838130273E-4,92.55967231557281,0.744065651680304
-207187.4268,750734.2609,train,8.316723616283549E-5,13.763693697589076,0.2890413465447906
-249651.2885,-373874.4715,train,9.729362119265312E-5,15.93193666390783,0.3223125262620204
-803996.0937,479543.6486,train,3.3139931822117794E-4,69.19532797723186,0.6183205857628046
-790673.2054,882975.2391,train,2.2273366971918104E-4,44.63359581013681,0.5212568662737143
-120729.8306,715153.6093,train,1.960239402784477E-4,38.36356434956778,0.4893363152477337
-731583.8369,-250679.7749,train,3.538311293914408E-4,73.92146441119652,0.6336532890801363
-515702.2813,-28866.6903,train,1.863432208044294E-4,36.00395163033387,0.4766899702144203
-963188.7139,293579.8762,train,1.4073891793864093E-4,25.095616305923638,0.40757689349805004
-1046210.918,130695.8065,train,9.145656793941066E-4,98.0884388129329,0.8172089744177022
22306.7576,510114.0591,train,1.246591606242931E-4,21.5027126400406,0.3786423603579411
-1134250.801,1075750.551,train,5.715307257756043E-5,9.527366808519997,0.21837439671079328
-667659.6359,1761358.597,train,3.259760409175468E-5,5.262090969061272,0.13744688091168916
-924206.892,-44733.9462,train,5.498542337128547E-4,91.06693461625241,0.7288419827963056
-848865.6709,333463.3865,train,2.661371483550183E-4,54.31861539930513,0.5654015700951007
-693122.1143,1776678.231,train,4.016230703162042E-5,6.671948793695609,0.16410876628599635
-553185.1797,804199.7926,train,3.8180278888252966E-4,79.26292991191077,0.6511291496635864
-1001811.628,821677.2898,train,5.954607611993617E-4,92.58615674303283,0.7442996561483914
-334920.4871,269826.6544,train,2.789474626370425E-4,56.64448580193158,0.5769158827449133
-1063728.989,854267.6186,train,7.189540713431946E-5,12.038649819267347,0.26005444044034487
-811365.2338,129203.3991,train,1.9808863890081075E-4,38.81273017497425,0.4919548438117621
-983194.3174,779385.5438,train,3.9917290236940917E-4,81.35075521931485,0.6611664541389385
-603177.8253,-181783.1658,train,2.2643490163337185E-4,45.64276529126865,0.5253680715717804
-823482.2241,-180330.2486,train,0.0014950965779502732,99.410707781453,0.8796423926335812
-845286.3132,788267.6904,train,3.8830611150933745E-4,80.01556819932196,0.6549559681341246
-675072.2994,1782315.929,train,3.4419413342998924E-5,5.62235600840873,0.1440221666333703
-939715.815,883889.8808,train,4.0225931102583483E-4,81.68583957403752,0.662889810402382
-57558.6468,487351.8555,train,1.764519892034847E-4,33.37058035964042,0.4631048890745559
-864739.307,331780.6167,train,1.7602654192450587E-4,33.26726655406834,0.4625047205545966
-708491.2941,1858893.5,train,3.6433807267807467E-5,6.009214975874838,0.15117680223526314
-439228.048,892149.1729,train,2.5386345059004667E-4,51.96308268380033,0.5537659470033646
-880411.3693,-283998.0082,train,2.3301229692995314E-4,47.2159527173866,0.5325024087175321
-561761.0547,643141.9206,train,3.0610980268068005E-4,62.81520451879974,0.5994192416270949
-579694.5041,-194429.5082,train,1.5417059723463246E-4,28.01633113863819,0.4297580813654992
-911984.1692,-287850.6544,train,0.0014081994563108938,99.19617748729019,0.8731574323646929
-26850.3888,455438.5249,train,1.3591694061528797E-4,24.077407899149208,0.39918693369976654
-1166328.52,1065104.725,train,6.337099347927741E-5,10.710092773774447,0.23651320937947273
-1028192.858,841821.2218,train,2.962287187778029E-4,60.18732068792598,0.5915154837327002
-740686.7884,561980.9566,train,5.94421468839103E-4,92.5485273321457,0.7439670515398379
-965677.304,-71176.2844,train,5.916003056860569E-4,92.34783949659504,0.7430598172693746
-944866.523,-283.4005,train,5.902539809506734E-4,92.25205962145112,0.7426245938500916
-506382.4218,813142.1482,train,2.289999289233199E-4,46.2168732052618,0.5281760404419051
-807630.2611,564936.9375,train,3.5434717978493306E-4,74.02695100277587,0.633991539926804
-1083837.937,-188706.3977,train,2.552116335817608E-4,52.21334137752406,0.555074412555696
-308740.3369,881551.5772,train,1.0217723928810804E-4,16.921463101593577,0.33310184508144464
-933612.3098,-220688.6705,train,4.990884567465816E-4,88.74080035877451,0.7092790880988252
-367136.7702,782297.0428,train,1.6350113917791863E-4,30.186941817607448,0.4442137169306069
-1044154.111,1033019.004,train,6.298170501741904E-5,10.627160167292846,0.23540232364112024
-846581.9762,331210.6688,train,1.9980937955839083E-4,39.09119974518629,0.4941167229795241
-992749.7748,804502.5666,train,3.907256333480393E-4,80.28823137788999,0.656358372295802
-966880.5557,978091.677,train,3.702838459273635E-4,77.36868891308056,0.6441384320836095
-448590.912,85940.843,train,3.6635782206583114E-4,76.51718133085129,0.6416913151872667
-319217.7409,-338896.8699,train,1.0815657744657909E-4,18.13239463304468,0.34585305244842457
-966535.2228,987223.4566,train,3.736261686304943E-4,77.89448566369711,0.6461955355388346
-483990.3341,728497.0194,train,2.774993074754288E-4,56.31618956614801,0.5756449148289067
-430256.9789,867771.4571,train,1.9327583007995984E-4,37.768737401515814,0.4858088963696279
-1062306.944,297670.9187,train,2.6083804567212786E-4,53.251011080514445,0.5604532369317611
-930223.437,-90136.7283,train,3.9226664932587145E-4,80.5711323991814,0.6572456493354529
-528922.8184,164268.7629,train,2.0319379915248006E-4,39.96612895274996,0.4983155551646319
-536981.2209,655639.5737,train,3.2191529985320133E-4,66.96090004701193,0.6114450438407423
-668269.2942,1550290.529,train,6.229495366767728E-5,10.482349296688541,0.23343468647403096
-1176315.138,1063929.054,train,6.679955545352592E-5,11.248875917432061,0.24615941258056115
-1001985.613,-126211.9982,train,3.9860030157399E-4,81.27574131887607,0.6608447918142436
-254926.8888,769599.8158,train,1.429256354012384E-4,25.51152627936367,0.4113049151849443
-484921.4802,757768.981,train,4.329099880442801E-4,84.89753289767555,0.679098469849259
-391578.3197,885815.2562,train,2.031596792149337E-4,39.95829958027908,0.4982735725774635
23310.53,-478074.6742,train,8.83493709055905E-5,14.533651726183484,0.30161926157691893
-449361.2965,684124.7799,train,5.801926811332303E-4,91.97591586445617,0.7393248200050285
-782338.3615,590480.6927,train,3.789527466522831E-4,78.85072962905073,0.6494251871041418
-904620.1785,-258363.9169,train,6.727273775355884E-4,94.8319405501617,0.7668201345263708
-925068.0776,922613.3643,train,4.681272603698575E-4,86.73687274567241,0.6958984766419398
