Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.89941E-11,0.000000002,0.000000095,0.999908366,0,0
4.7606E-11,0.000000007,0.000000239,0.999816732,0,0
9.797E-11,0.000000017,0.000000493,0.999725099,0,0
1.40546E-10,0.000000031,0.000000707,0.999633465,0,0
5.12532E-10,0.000000128,0.000002577,0.999450197,0,0
1.03514E-9,0.000000288,0.000005204,0.999266929,0,0
2.80918E-9,0.000001142,0.000014123,0.998900394,0,0
3.7517E-9,0.000002544,0.000018861,0.998533859,0,0
1.11736E-8,0.000010737,0.000056172,0.997434253,0,0
2.21704E-8,0.000027163,0.000111453,0.996517914,0,0
2.92592E-8,0.000050462,0.000147086,0.99569321,0,0
5.15068E-8,0.000104336,0.00025891,0.994593604,0,0
8.86916E-8,0.000258244,0.000445786,0.992486026,0,0
1.38634E-7,0.00051151,0.000696723,0.990470082,0,0
2.36919E-7,0.001011101,0.00119037,0.988087602,0,0
3.25916E-7,0.002523305,0.001637157,0.983322643,0,0
4.04361E-7,0.00503973,0.002030805,0.977091542,0,0
5.46084E-7,0.010046808,0.002741601,0.967561624,0,0
8.90371E-7,0.025087305,0.004466221,0.948318519,0,0
1.20511E-6,0.050079723,0.006040215,0.926601301,0,0
1.7128E-6,0.100114439,0.008573929,0.894987629,0,0
2.69386E-6,0.200114921,0.013451735,0.852561166,0,0
3.50552E-6,0.300274534,0.017469173,0.823055072,0,0
4.31822E-6,0.40034963,0.021475356,0.799413543,0,0
5.03691E-6,0.500415436,0.025004484,0.779803904,0,0
5.7602E-6,0.600502416,0.028543358,0.762760011,0,0
6.42277E-6,0.700143289,0.031773912,0.747823697,0,0
6.77938E-6,0.750261251,0.033508198,0.740859525,0,0
7.11571E-6,0.800398168,0.035140996,0.734261889,0,0
7.7784E-6,0.900387388,0.03835015,0.721982956,0,0
8.37261E-6,1.000158086,0.041218621,0.710620361,0,0
8.94542E-6,1.100826428,0.043975673,0.699990837,0,0
9.58851E-6,1.20012028,0.047061547,0.690186017,0,0
1.02741E-5,1.30054218,0.050340652,0.680931,0,0
1.0939E-5,1.400549723,0.053509375,0.67231742,0,0
1.15243E-5,1.500624988,0.056290482,0.664162009,0.00094518,0
1.29561E-5,1.750897447,0.063058932,0.645377073,0.002835539,0
1.45277E-5,2.000164998,0.070432608,0.62879135,0.002835539,0
1.59719E-5,2.251129839,0.077157579,0.613763401,0.004725898,0
1.72483E-5,2.50047249,0.083060118,0.600018327,0.005671078,0
1.84478E-5,2.750779961,0.088573168,0.58718959,0.006616257,0
1.96715E-5,3.001835173,0.094163008,0.575093925,0.006616257,0
2.08451E-5,3.251187321,0.099491733,0.563822963,0.006616257,0
2.22074E-5,3.501674058,0.105638231,0.553193439,0.006616257,0
2.34774E-5,3.750935413,0.111330337,0.543205351,0.006616257,0
2.46882E-5,4.001994255,0.116723331,0.533675433,0.008506616,0
2.60555E-5,4.2501624,0.122773998,0.524695318,0.008506616,0
2.72887E-5,4.500893371,0.128195638,0.516081737,0.009451796,0
2.85775E-5,4.75228117,0.133826074,0.507834693,0.014177694,0
3.00842E-5,5.001967348,0.140362533,0.500045817,0.017013233,0
3.13563E-5,5.250769954,0.145842359,0.492623477,0.017958412,0
3.27095E-5,5.500541797,0.15163371,0.485476038,0.020793951,0
3.41602E-5,5.751109999,0.157798589,0.4786035,0.030245747,0
3.57274E-5,6.002702702,0.164408062,0.472005865,0.034026465,0
3.69715E-5,6.253189862,0.169617782,0.46568313,0.039697543,0
3.85258E-5,6.502407471,0.176081291,0.459635297,0.04442344,0
3.9905E-5,6.753628134,0.181774567,0.453770732,0.048204159,0
4.11251E-5,7.00074569,0.186778122,0.448181068,0.055765595,0
4.23646E-5,7.251008628,0.191829527,0.442683039,0.059546314,0
4.38859E-5,7.50086894,0.197987295,0.437368276,0.061436673,0
4.54318E-5,7.751079648,0.204196054,0.432236782,0.062381853,0
4.65611E-5,8.004053719,0.208701177,0.427196921,0.066162571,0
4.82729E-5,8.250541672,0.215481921,0.422431962,0.06805293,0
4.9418E-5,8.500136158,0.21998513,0.417758636,0.069943289,0
5.06944E-5,8.750452911,0.224974447,0.413176945,0.071833648,0
5.23702E-5,9.002468409,0.231476604,0.408686887,0.074669187,0
5.39839E-5,9.252851489,0.237686199,0.404380097,0.076559546,0
5.5459E-5,9.504850649,0.243318695,0.400164941,0.081285444,0
5.69238E-5,9.752230112,0.248870405,0.396133052,0.084120983,0
5.83684E-5,10.000603692,0.254305825,0.392192798,0.088846881,0
5.96162E-5,10.253835538,0.25896891,0.388252543,0.09168242,0
6.13461E-5,10.502248007,0.265385675,0.384495556,0.099243856,0
6.2833E-5,10.750611548,0.270856468,0.380830203,0.103024575,0
6.43132E-5,11.004736648,0.276262097,0.377164849,0.103969754,0
6.59345E-5,11.251954166,0.282137569,0.373682764,0.105860113,0
6.73159E-5,11.504317131,0.287105666,0.370200678,0.107750473,0
6.90292E-5,11.756327527,0.293219779,0.366810226,0.107750473,0
7.05006E-5,12.000610815,0.298428389,0.363603042,0.109640832,0
7.19064E-5,12.250236556,0.303369575,0.360395858,0.110586011,0
7.37392E-5,12.505023064,0.309758788,0.357188674,0.11436673,0
7.58034E-5,12.751928575,0.316884763,0.354164758,0.118147448,0
7.74816E-5,13.00446904,0.322623894,0.351140841,0.118147448,0
7.92519E-5,13.2555269,0.328625719,0.348208559,0.120982987,0
8.10257E-5,13.504044662,0.334586309,0.34536791,0.123818526,0
8.28482E-5,13.758049462,0.340655029,0.342527261,0.126654064,0
8.44907E-5,14.000719449,0.3460772,0.33986988,0.128544423,0
8.58956E-5,14.256749887,0.350679508,0.337120865,0.132325142,0
8.78486E-5,14.50854285,0.357023745,0.334463484,0.134215501,0
8.92926E-5,14.756675211,0.361674379,0.331897737,0.134215501,0
9.10372E-5,15.000290831,0.367248537,0.329423623,0.13610586,0
9.32338E-5,15.258847206,0.37419778,0.326857876,0.138941399,0
9.46596E-5,15.503276033,0.378667481,0.324475396,0.141776938,0
9.67899E-5,15.752631214,0.385286115,0.322092917,0.142722117,0
9.76622E-5,16.005750506,0.387976229,0.319710437,0.145557656,0
9.93629E-5,16.251921771,0.39318649,0.317419591,0.150283554,0
1.00389E-4,16.501514106,0.396309366,0.315128746,0.153119093,0
1.01594E-4,16.753969857,0.399955266,0.3128379,0.155954631,0
1.03245E-4,17.010274329,0.404913367,0.310547054,0.162570888,0
1.04862E-4,17.259926717,0.409732038,0.308347842,0.172022684,0
1.05773E-4,17.502143602,0.412431088,0.306240264,0.175803403,0
1.07416E-4,17.757933385,0.417264255,0.304041052,0.179584121,0
1.08774E-4,18.006660436,0.421228685,0.301933474,0.185255198,0
1.09795E-4,18.258071764,0.424192511,0.299825896,0.186200378,0
1.10946E-4,18.501040551,0.427515081,0.297809951,0.189981096,0
1.11797E-4,18.757396425,0.429957632,0.295702373,0.191871456,0
1.1334E-4,19.005122618,0.434363288,0.293686429,0.194706994,0
1.14343E-4,19.255486993,0.437207558,0.291670485,0.196597353,0
1.15517E-4,19.508239553,0.440518334,0.28965454,0.198487713,0
1.1629E-4,19.75165687,0.442689438,0.28773023,0.199432892,0
1.17453E-4,20.008949851,0.445937231,0.285714286,0.200378072,0
1.18447E-4,20.256545578,0.448700285,0.283789975,0.201323251,0
1.19527E-4,20.506424509,0.451684602,0.281865665,0.20415879,0
1.20336E-4,20.758337968,0.453911772,0.279941354,0.206049149,0
1.21591E-4,21.000571039,0.457345698,0.278108678,0.210775047,0
1.22688E-4,21.256971727,0.460331129,0.276184367,0.210775047,0
1.23629E-4,21.503370801,0.462877199,0.274351691,0.212665406,0
1.2486E-4,21.751825833,0.46619099,0.272519014,0.213610586,0
1.25813E-4,22.002387129,0.468741229,0.270686337,0.217391304,0
1.26761E-4,22.255080164,0.471268212,0.268853661,0.219281664,0
1.28163E-4,22.510006892,0.474982959,0.267020984,0.220226843,0
1.29096E-4,22.75441,0.477439373,0.265279941,0.224952741,0
1.30171E-4,23.00057559,0.480254642,0.263538899,0.2268431,0
1.31115E-4,23.261953964,0.482715623,0.261706222,0.229678639,0
1.32487E-4,23.512446411,0.486270907,0.259965179,0.229678639,0
1.33814E-4,23.751988031,0.489688762,0.25831577,0.230623819,0
1.34771E-4,24.007156404,0.492138073,0.256574727,0.233459357,0
1.35754E-4,24.250662869,0.494641401,0.254925318,0.236294896,0
1.36768E-4,24.509562139,0.497209928,0.253184276,0.239130435,0
1.37504E-4,24.756492428,0.499066401,0.251534867,0.239130435,0
1.38624E-4,25.00493099,0.501879928,0.249885458,0.239130435,0
1.39544E-4,25.255357829,0.504177899,0.248236049,0.241965974,0
1.4082E-4,25.507704566,0.507348738,0.24658664,0.242911153,0
1.42215E-4,25.762494896,0.510791516,0.244937231,0.244801512,0
1.42994E-4,26.004910373,0.512704865,0.243379456,0.245746692,0
1.4391E-4,26.263280502,0.514942023,0.241730047,0.246691871,0
1.44775E-4,26.508798332,0.517047601,0.240172272,0.24952741,0
1.46019E-4,26.755901397,0.520058186,0.238614496,0.25047259,0
1.47217E-4,27.005245159,0.522939783,0.237056721,0.25047259,0
1.48296E-4,27.25671805,0.525522266,0.235498946,0.251417769,0
1.49481E-4,27.510091989,0.528340609,0.233941171,0.253308129,0
