X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-426917.14,351941.3605,train,2.686888011828179E-4,55.762728118570585,0.7409664856215297
-882963.896,172856.2271,train,3.0117476209039635E-4,63.50411454829607,0.779997583499355
-412501.1716,-110520.6856,train,4.3360856391678543E-4,85.76854477402055,0.8869483377055484
-699823.2884,926930.7903,train,1.9736552483406335E-4,39.299681020349965,0.6292507710352448
-1008599.689,785677.8794,train,6.339306140010459E-4,95.1322480550265,0.9587045641887707
-1029111.849,-156365.4679,train,2.0770414566371174E-4,41.69877536695886,0.6480286301855721
-1024126.168,118383.7717,train,5.991666094213895E-4,94.16829395455494,0.9508182081972215
-565852.4799,-253709.1959,train,1.2824626953103263E-4,22.5318196810526,0.47520173976608926
-1021849.606,83899.4048,train,7.839107654699008E-4,97.77438257069767,0.9805713967637739
-538501.8128,802707.2438,train,2.4407949084145414E-4,50.98878579817603,0.7068520168598056
-852966.4777,-96899.9365,train,1.1087042588365388E-4,18.485087335207457,0.4272961710355634
-607526.4349,-259479.2219,train,1.4358369229032828E-4,26.171241020513563,0.5141465503885201
-954127.6586,777999.3327,train,3.3111496289393047E-4,70.76392312827586,0.8107406901590015
-1093050.976,-49987.7351,train,2.4676241890453935E-4,51.58872809833905,0.7107794709868962
-342819.3317,358654.0767,train,2.401159851053254E-4,50.0074047358285,0.7009521630389024
-86170.76,575047.3424,train,2.6910201466011683E-4,55.83185115817004,0.7415040372783108
-909978.9545,49794.5614,train,8.931288849699275E-5,14.75950829295217,0.3617395642698208
-433581.2715,896008.1518,train,3.014003311626938E-4,63.62173599427022,0.780246929017408
-1127159.195,1344235.897,train,2.231553460634263E-4,45.805247095642926,0.6743344461857211
-681922.0755,1720355.06,train,3.275525177384814E-5,5.50844414739046,0.1518287745063851
-702861.2627,1786887.645,train,3.388525073727158E-5,5.703620137275945,0.15663350856858005
-63032.5633,556477.6515,train,1.445295911924191E-4,26.43914256564144,0.5164514848991014
-330710.6221,648700.814,train,1.678059804357259E-4,31.83509020150134,0.5698505755850773
-1005621.091,-126486.7878,train,3.304407588804456E-4,70.52946131806233,0.8100981125390945
-483061.0053,759037.8348,train,4.21750143021589E-4,85.01553381914825,0.8800036214391819
-692217.9924,1774326.692,train,3.8985523242886566E-5,6.586145854029636,0.17798334464548005
-847574.174,337374.9147,train,2.9215807616271886E-4,61.08836117497053,0.7697953397861582
-772451.4642,887474.9718,train,2.4473716030345803E-4,51.19131013469156,0.7078196653162994
-1290213.932,1425069.5,train,1.246158719843125E-4,21.702553019068457,0.4655355210600548
-1117630.334,-14978.1553,train,2.989285054190172E-4,62.9940377439992,0.7774990675945894
-975785.9263,720529.7512,train,3.518258677337908E-4,75.35399780806698,0.829455421917132
-491393.9003,666372.7922,train,5.158065556469465E-4,91.31079776689185,0.9252159038768034
-1009331.138,75415.4424,train,7.456360871592086E-4,97.32653566535492,0.9764490227597732
-692105.1947,-249424.4364,train,2.981851925714237E-4,62.7220824233797,0.7766660465480939
-508574.9564,90323.7438,train,1.8795645926311005E-4,37.14966273167838,0.6112918719050016
-471048.5568,765746.5108,train,3.127020853324844E-4,66.41508184204186,0.792384788948002
-856822.9867,328813.3237,train,2.544026021386889E-4,53.155776683971084,0.7216777957206153
-663750.4308,1734969.471,train,3.3541966720647655E-5,5.644327341507837,0.1551767569066218
-907218.8056,-53902.8814,train,2.6633470023204093E-4,55.30896815361429,0.7378826282333393
-1006482.386,69498.1372,train,7.131567450277664E-4,97.02100192766133,0.9722717163387898
-353329.1518,53759.7539,train,1.8644465525611504E-4,36.72482740979125,0.6083262802411464
-744066.903,567546.9152,train,3.449722385534305E-4,74.20671272141794,0.8234767770652378
-933072.1254,-248228.5101,train,5.258162271437854E-4,91.78815056316161,0.9288860920596167
