Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.11303E-10,0.000000011,0.000000555,1,0,0
1.94639E-9,0.000000206,0.000009709,0.999906959,0,0
4.99915E-9,0.000000706,0.000024937,0.999813919,0,0
5.81557E-9,0.000001287,0.00002901,0.999720878,0,0
1.44262E-8,0.000003488,0.00007196,0.999534797,0,0
1.98011E-8,0.000011138,0.000098767,0.999162635,0,0
2.92182E-8,0.000026618,0.000145733,0.998604392,0,0
4.92561E-8,0.000052274,0.000245652,0.997953108,0,0
8.76158E-8,0.00010132,0.000436878,0.997301824,0,0
1.45445E-7,0.000254837,0.000725024,0.996092296,0,0
2.05468E-7,0.000517665,0.001023922,0.994696688,0,0
2.74936E-7,0.001014705,0.00136963,0.992742836,0,0
3.61392E-7,0.002513097,0.001799548,0.98846297,0,0
4.39597E-7,0.005015623,0.002188119,0.982694455,0,0
6.13233E-7,0.010047563,0.003049767,0.973855601,0,0
9.8005E-7,0.025063966,0.004865165,0.956363975,0,0
1.31188E-6,0.050012139,0.006501706,0.936174172,0,0
1.87698E-6,0.100185606,0.009276411,0.906680313,0,0
3.00163E-6,0.20021958,0.014752673,0.867789356,0,0
3.79951E-6,0.300167065,0.018601198,0.84052847,0,0
4.50351E-6,0.400104021,0.021972012,0.818012654,0,0
5.0747E-6,0.500065861,0.02468997,0.798567175,0,0
5.7541E-6,0.600496228,0.027903219,0.78116859,0,0
6.33062E-6,0.700249239,0.030613334,0.765816896,0,0
6.65909E-6,0.750184193,0.032150686,0.758652773,0,0
6.90647E-6,0.800317303,0.033305268,0.751767771,0,0
7.42002E-6,0.90002662,0.035693401,0.738835132,0,0
8.05386E-6,1.000165948,0.038624659,0.726832899,0,0
8.585E-6,1.100126045,0.041067271,0.715668031,0,0
9.18871E-6,1.20070281,0.043828639,0.705154447,0,0
9.86221E-6,1.300645405,0.046890464,0.695385188,0,0
1.05057E-5,1.400355765,0.049797477,0.686267213,0,0
1.1001E-5,1.500273055,0.052023163,0.67761444,0,0
1.25213E-5,1.750724227,0.058790222,0.657703759,0,0
1.40584E-5,2.000516121,0.065534156,0.640212132,0.001153403,0
1.52616E-5,2.250297438,0.070746004,0.624395236,0.001153403,0
1.6664E-5,2.500003343,0.076748156,0.609787868,0.002306805,0
1.81783E-5,2.750019686,0.083142576,0.596390026,0.002306805,0
1.95769E-5,3.000850787,0.088970109,0.584015631,0.00461361,0
2.09143E-5,3.251586106,0.09447405,0.572478601,0.00461361,0
2.21549E-5,3.501261667,0.099520242,0.561685895,0.00461361,0
2.34636E-5,3.7520705,0.104782975,0.551451433,0.006920415,0
2.47798E-5,4.000334034,0.110014222,0.541868255,0.006920415,0
2.59588E-5,4.251089144,0.11464831,0.532657239,0.011534025,0
2.70323E-5,4.500131888,0.118826109,0.523911425,0.011534025,0
2.83085E-5,4.751888422,0.123741775,0.515444734,0.014994233,0
2.96189E-5,5.000946817,0.128732459,0.507443245,0.020761246,0
3.09062E-5,5.251722076,0.133580063,0.499720878,0.034602076,0
3.23641E-5,5.501719409,0.139005381,0.492370674,0.040369089,0
3.34781E-5,5.751916876,0.143105315,0.485299591,0.044982699,0
3.47303E-5,6.001478081,0.14766751,0.478507629,0.050749712,0
3.59412E-5,6.25266033,0.152033219,0.471901749,0.053056517,0
3.73451E-5,6.501985582,0.157039278,0.465574991,0.056516724,0
3.86269E-5,6.75329995,0.161558602,0.459434313,0.057670127,0
4.02498E-5,7.001722881,0.167211376,0.453572758,0.061130334,0
4.17171E-5,7.252161791,0.17225714,0.447897283,0.06343714,0
4.30507E-5,7.502438731,0.176790178,0.44240789,0.064590542,0
4.44242E-5,7.751289921,0.181407338,0.437104578,0.066897347,0
4.59663E-5,8.004270526,0.186530005,0.431894306,0.06805075,0
4.76959E-5,8.252298131,0.19219973,0.426963156,0.069204152,0
4.90791E-5,8.504422028,0.196677279,0.422125047,0.071510957,0
