Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Background points,100kmsq_mar_final contribution,100kmsq_mcmt_final contribution,100kmsq_msp_final contribution,100kmsq_mwmt_final contribution,100kmsq_pas_final contribution,100kmsq_propgrass_final.asc contribution,100kmsq_proptree_final.asc.asc contribution,100kmsq_ruggedness_final contribution,100kmsq_mar_final permutation importance,100kmsq_mcmt_final permutation importance,100kmsq_msp_final permutation importance,100kmsq_mwmt_final permutation importance,100kmsq_pas_final permutation importance,100kmsq_propgrass_final.asc permutation importance,100kmsq_proptree_final.asc.asc permutation importance,100kmsq_ruggedness_final permutation importance,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Logistic threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Logistic threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Logistic threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Minimum training presence cumulative threshold,Minimum training presence Logistic threshold,Minimum training presence area,Minimum training presence training omission,10 percentile training presence cumulative threshold,10 percentile training presence Logistic threshold,10 percentile training presence area,10 percentile training presence training omission,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Logistic threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Logistic threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Logistic threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Logistic threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission
Bison,867,0.7675,0.8380,500,0.8397,10748,6.9169,26.8632,0.7221,2.4746,1.1319,51.5089,6.1279,4.2544,25.3109,35.3991,2.9650,7.6039,14.9995,11.6053,2.1163,0.0000,8.5149,0.2269,1.0000,0.0386,0.7268,0.0000,5.0000,0.1287,0.5074,0.0208,10.0000,0.2269,0.3961,0.0842,1.7938,0.0599,0.6544,0.0000,11.3617,0.2500,0.3759,0.0992,26.0922,0.4194,0.2445,0.2445,17.6598,0.3455,0.3072,0.1557,3.6180,0.1022,0.5568,0.0046,6.5621,0.1585,0.4641,0.0577
