Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.8375E-6,0.00058375,0.03909019,1,0,0
5.87149E-6,0.001170899,0.039313252,0.999908366,0,0
5.89155E-6,0.00293785,0.039444889,0.999633465,0,0
5.93072E-6,0.005303155,0.039701846,0.999266929,0,0
5.99584E-6,0.010073099,0.040128925,0.998533859,0,0
6.32176E-6,0.025478563,0.042263502,0.996243013,0,0
6.76887E-6,0.050430543,0.045184072,0.992760927,0,0
7.60368E-6,0.100350817,0.050613345,0.986438193,0,0
8.61875E-6,0.200296408,0.057173378,0.975167232,0,0
9.28355E-6,0.300632616,0.061445105,0.964904243,0,0
9.83587E-6,0.400362754,0.064979417,0.955374324,0,0
1.03611E-5,0.500553466,0.068327775,0.946302575,0,0
1.07765E-5,0.600924826,0.070967936,0.937597361,0,0
1.12523E-5,0.701088416,0.073982118,0.929258682,0,0
1.14468E-5,0.751075378,0.075211699,0.925226794,0,0
1.16387E-5,0.800737488,0.076423342,0.921286539,0,0
1.19735E-5,0.90108722,0.078532876,0.913497663,0,0
1.22843E-5,1.000484159,0.080487574,0.905983689,0,0
1.25955E-5,1.101127866,0.082439774,0.898561349,0,0
1.28877E-5,1.200581908,0.084269322,0.89141391,0,0
1.31543E-5,1.300891633,0.085935429,0.884358105,0,0
1.33887E-5,1.400372975,0.087398112,0.877485568,0,0
1.36007E-5,1.500307777,0.088718649,0.870704664,0,0
1.40954E-5,1.750953826,0.091792922,0.854118941,0,0
1.45801E-5,2.00027905,0.094794552,0.838174654,0,0
1.49854E-5,2.251394515,0.097297513,0.822596903,0,0
1.55774E-5,2.500357917,0.100940435,0.807660588,0,0
1.6135E-5,2.750934564,0.104358298,0.793182443,0,0
1.66961E-5,3.00036606,0.107784336,0.779254101,0,0
1.75424E-5,3.250665713,0.112927468,0.765875561,0,0
1.82793E-5,3.501036094,0.117381518,0.753046825,0,0
1.89016E-5,3.751743732,0.121125407,0.740676258,0,0
1.95519E-5,4.001862089,0.125020635,0.72876386,0,0
2.02842E-5,4.25076333,0.129386546,0.717309631,0.001890359,0
2.08902E-5,4.500070108,0.132983049,0.706221937,0.002835539,0
2.16097E-5,4.750474447,0.13723356,0.695409145,0.002835539,0
2.22739E-5,5.000405963,0.141139012,0.684962888,0.004725898,0
2.30372E-5,5.251907791,0.145605266,0.674791533,0.004725898,0
2.39101E-5,5.500567491,0.150684951,0.665078347,0.011342155,0
2.48985E-5,5.752326277,0.156399752,0.655640062,0.017958412,0
2.56558E-5,6.002296861,0.160751971,0.646568313,0.020793951,0
2.65105E-5,6.250279288,0.165637425,0.637863099,0.024574669,0
2.7294E-5,6.500640899,0.170091192,0.629341153,0.032136106,0
2.78945E-5,6.751917033,0.173488242,0.621002474,0.036862004,0
2.86616E-5,7.000965301,0.177807892,0.612938697,0.037807183,0
2.94841E-5,7.251226819,0.182414508,0.605058187,0.038752363,0
3.02676E-5,7.502379515,0.186778385,0.597360946,0.041587902,0
3.09015E-5,7.75029917,0.190291717,0.589938605,0.042533081,0
3.16525E-5,8.000426564,0.194434814,0.582607899,0.04442344,0
3.2432E-5,8.25064777,0.198712959,0.57546046,0.04536862,0
3.31183E-5,8.503271414,0.202460363,0.568404655,0.0463138,0
3.37714E-5,8.750789187,0.206010619,0.561623751,0.048204159,0
3.44642E-5,9.003349607,0.209759388,0.554842848,0.050094518,0
3.5061E-5,9.250069929,0.212974274,0.548336846,0.051984877,0
3.59098E-5,9.501726962,0.217524005,0.541830844,0.053875236,0
3.66703E-5,9.752017034,0.221578604,0.53550811,0.055765595,0
3.73722E-5,10.003735693,0.225301784,0.529277009,0.057655955,0
3.82224E-5,10.253186451,0.229787767,0.523229176,0.058601134,0
3.90621E-5,10.500667003,0.234192681,0.517364611,0.061436673,0
3.9879E-5,10.752985483,0.238454039,0.511500046,0.065217391,0
4.0721E-5,11.003009525,0.242821893,0.505818748,0.06805293,0
4.13986E-5,11.253458294,0.246318279,0.500229085,0.069943289,0
4.21872E-5,11.500173978,0.250367335,0.494822689,0.071833648,0
4.28921E-5,11.751195711,0.253968005,0.489416292,0.076559546,0
4.37449E-5,12.002392515,0.258301207,0.48410153,0.077504726,0
4.49909E-5,12.250483076,0.264587269,0.478970036,0.077504726,0
4.60162E-5,12.500487818,0.269719539,0.473930175,0.080340265,0
4.67569E-5,12.75130417,0.273405034,0.468981948,0.080340265,0
4.76757E-5,13.001624348,0.277951202,0.464125355,0.083175803,0
4.83791E-5,13.25176217,0.281412059,0.459360396,0.087901701,0
4.93527E-5,13.500980003,0.286175013,0.45468707,0.09073724,0
5.00425E-5,13.754310665,0.289530676,0.450013745,0.094517958,0
5.08242E-5,14.001739141,0.293314066,0.445523687,0.095463138,0
5.18037E-5,14.253297723,0.298026929,0.44103363,0.097353497,0
5.27175E-5,14.504175545,0.302394674,0.436635206,0.098298677,0
5.35746E-5,14.754007336,0.306467287,0.432328416,0.100189036,0
5.46756E-5,15.003061064,0.31166353,0.428113259,0.102079395,0
5.57228E-5,15.251210571,0.316569844,0.423989737,0.103969754,0
5.66154E-5,15.503629234,0.320723866,0.419866215,0.105860113,0
5.74353E-5,15.754265813,0.324517842,0.415834326,0.107750473,0
5.86444E-5,16.003694306,0.330073776,0.411894071,0.110586011,0
