X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-426917.14,351941.3605,train,3.339291421719053E-4,42.71516084388592,0.6406578951335746
-882963.896,172856.2271,train,4.845049614469347E-4,61.509504569876576,0.7734953249465286
-412501.1716,-110520.6856,train,4.381171024541003E-4,56.835733190258864,0.7388897718290834
-699823.2884,926930.7903,train,7.747866344976873E-4,84.2736825842039,0.9069568792805757
-1008599.689,785677.8794,train,0.0012495105178225527,95.1396885018701,0.978283941795747
-1029111.849,-156365.4679,train,3.6950767294246834E-4,47.964592950719236,0.6777821082962716
-1024126.168,118383.7717,train,4.77773780760817E-4,60.773687752936674,0.7687738112153779
-565852.4799,-253709.1959,train,2.755467818716101E-4,33.98225482406374,0.5702452759087425
-1021849.606,83899.4048,train,0.0014767592172604026,97.38619660366615,0.9891784103411941
-538501.8128,802707.2438,train,4.904455545128623E-4,62.14010662866563,0.7775821348113958
-852966.4777,-96899.9365,train,3.0102827435928475E-4,37.519179305560705,0.6025318481584473
-607526.4349,-259479.2219,train,2.7053818775079935E-4,33.10906806210754,0.563597146954238
-954127.6586,777999.3327,train,8.929360704196638E-4,88.26402828835302,0.9352237242848089
-1093050.976,-49987.7351,train,5.88641542269599E-4,72.63823808581176,0.8353880581234138
-342819.3317,358654.0767,train,3.984815024911785E-4,52.10317652820313,0.7051625201895524
-86170.76,575047.3424,train,2.561688355475052E-4,31.01655136580373,0.5439477793620586
-909978.9545,49794.5614,train,2.3726265317000953E-4,28.18809315232582,0.5167403591131936
-433581.2715,896008.1518,train,4.173607946464846E-4,54.45911393156307,0.7217388781481273
-1127159.195,1344235.897,train,5.14975339651046E-4,65.34919595800571,0.793691007459163
-681922.0755,1720355.06,train,3.379779701729145E-5,4.294537881130374,0.09840421502734586
-702861.2627,1786887.645,train,3.544754805179092E-5,4.49132654443752,0.10295156067671896
-63032.5633,556477.6515,train,2.2539362436366415E-4,26.54552049715587,0.4988365977948378
-330710.6221,648700.814,train,4.251537620483199E-4,55.327118523983486,0.7283064423973487
-1005621.091,-126486.7878,train,4.7051999867123986E-4,60.07270971341367,0.7635754862797889
-483061.0053,759037.8348,train,3.8931539461382794E-4,50.72715386259411,0.6967619718691278
-692217.9924,1774326.692,train,3.5540236958364736E-5,4.502383035053381,0.10320636522580218
-847574.174,337374.9147,train,3.1505001254090873E-4,39.52704490762395,0.6192516327549704
-772451.4642,887474.9718,train,7.481477779221795E-4,82.83092792635836,0.8990414381070999
-1290213.932,1425069.5,train,5.186174849814209E-4,65.72102841370183,0.7959812362607278
-1117630.334,-14978.1553,train,8.645748834781403E-4,87.36311403801875,0.9293410060184812
-975785.9263,720529.7512,train,0.0012887383277556295,95.51925173637515,0.9807440478168836
-491393.9003,666372.7922,train,7.634640315356882E-4,83.90096227785791,0.9036712898789343
-692105.1947,-249424.4364,train,3.674288949907053E-4,47.58991287255037,0.6757225825473648
-508574.9564,90323.7438,train,5.121665862078928E-4,65.0042391451948,0.7919072833231035
-471048.5568,765746.5108,train,5.029378877954213E-4,63.77841155372751,0.7859372168573451
