Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.63383E-9,0.000000463,0.000014202,1,0,0
1.72725E-8,0.000002704,0.000052938,0.999752414,0,0
4.51106E-8,0.00001329,0.000138253,0.999381035,0,0
6.83412E-8,0.000026685,0.000209441,0.999133449,0,0
8.06714E-8,0.000056999,0.000247224,0.998638277,0,0
1.12126E-7,0.00010012,0.000343602,0.998143105,0,0
1.80755E-7,0.000255174,0.000553853,0.996905175,0,0
2.3514E-7,0.000504679,0.000720435,0.995419658,0,0
3.11907E-7,0.001026331,0.000955525,0.993191384,0,0
3.82285E-7,0.002524846,0.001171004,0.987868284,0,0
4.64801E-7,0.005020313,0.001423584,0.980564496,0,0
6.42809E-7,0.010027415,0.001968247,0.969423125,0,0
9.80655E-7,0.025057393,0.003001159,0.946397623,0,0
1.32401E-6,0.050018794,0.004049809,0.919410745,0,0
1.9377E-6,0.100032182,0.005921376,0.881158703,0,0
3.11376E-6,0.200091346,0.009498152,0.832012874,0,0
4.04992E-6,0.300241886,0.012336139,0.797598415,0,0
4.91563E-6,0.400052804,0.014953296,0.769992572,0,0
5.82357E-6,0.500029869,0.017690688,0.746843278,0,0
6.78754E-6,0.6004906,0.020588644,0.727036395,0,0
7.72412E-6,0.700532404,0.023396114,0.710076752,0,0
8.23523E-6,0.750034497,0.024924778,0.702401585,0,0
8.59709E-6,0.800680005,0.02600564,0.694974003,0,0
9.30925E-6,0.900724673,0.028129302,0.681109185,0,0
1.00487E-5,1.000531594,0.030329392,0.668358505,0,0
1.0728E-5,1.100321528,0.032346274,0.656474375,0,0
1.15221E-5,1.2003964,0.034698468,0.645333003,0,0
1.21216E-5,1.300799935,0.036470512,0.634810597,0.001709402,0
1.29948E-5,1.400833905,0.039045903,0.624907155,0.001709402,0
1.3686E-5,1.500719826,0.04107956,0.615622679,0.001709402,0
1.52781E-5,1.750084093,0.045747404,0.594206487,0.005128205,0
1.70469E-5,2.000253841,0.050906602,0.575142362,0.005128205,0
1.87695E-5,2.251582397,0.055904342,0.557687546,0.005128205,0
2.04144E-5,2.500262805,0.060652106,0.541965833,0.005128205,0
2.19952E-5,2.75210876,0.065192204,0.527234464,0.005128205,0
2.37135E-5,3.001149589,0.070102453,0.513741025,0.006837607,0
2.53277E-5,3.251700865,0.074691978,0.501114137,0.01025641,0
2.68537E-5,3.502355175,0.079009634,0.489230007,0.011965812,0
2.93043E-5,3.752180474,0.08590111,0.478212429,0.015384615,0
3.12113E-5,4.002332768,0.091228394,0.467937608,0.017094017,0
3.34274E-5,4.250355497,0.09737999,0.458405546,0.020512821,0
3.55402E-5,4.502378426,0.103206365,0.449368656,0.023931624,0
3.75338E-5,4.750998972,0.108669367,0.44095073,0.030769231,0
3.93525E-5,5.000864876,0.113623818,0.432904184,0.034188034,0
4.09597E-5,5.253946795,0.117979435,0.425105224,0.034188034,0
4.28818E-5,5.501653536,0.123160367,0.417801436,0.037606838,0
4.4683E-5,5.751116788,0.127987659,0.410745234,0.044444444,0
4.65723E-5,6.001903409,0.133022558,0.403936618,0.046153846,0
4.88306E-5,6.250421336,0.139002735,0.397499381,0.04957265,0
5.12372E-5,6.500895307,0.145330118,0.39130973,0.051282051,0
5.31896E-5,6.751536952,0.150429342,0.385367665,0.052991453,0
5.57456E-5,7.002638694,0.157058975,0.379673186,0.054700855,0
5.85723E-5,7.255110425,0.164330372,0.374226294,0.058119658,0
6.08481E-5,7.505770676,0.170138978,0.369026987,0.061538462,0
6.37979E-5,7.75550356,0.177608127,0.364075266,0.064957265,0
6.65666E-5,8.003403711,0.184557292,0.359371131,0.068376068,0
6.97847E-5,8.254661565,0.192560702,0.35479079,0.071794872,0
7.20346E-5,8.502940294,0.198109537,0.350458034,0.071794872,0
7.46537E-5,8.752335172,0.204520945,0.346249072,0.071794872,0
7.74161E-5,9.003436567,0.211227678,0.342163902,0.078632479,0
8.01022E-5,9.25504362,0.217694683,0.338202525,0.08034188,0
8.28903E-5,9.508076465,0.224351285,0.334364942,0.082051282,0
8.54788E-5,9.752711048,0.23048067,0.330774944,0.087179487,0
8.86679E-5,10.005367454,0.237965813,0.327184947,0.092307692,0
9.17569E-5,10.258030849,0.245146448,0.323718742,0.095726496,0
9.49264E-5,10.500347593,0.252443891,0.320500124,0.097435897,0
9.7596E-5,10.750577546,0.258535672,0.317281505,0.099145299,0
1.01169E-4,11.009042641,0.266610356,0.314062887,0.102564103,0
1.04141E-4,11.255333566,0.27326085,0.311091854,0.107692308,0
1.06036E-4,11.507770695,0.277471018,0.308120822,0.107692308,0
1.09413E-4,11.755587294,0.284909174,0.305273583,0.109401709,0
1.13712E-4,12.001911976,0.294270776,0.302550136,0.111111111,0
1.16671E-4,12.255666522,0.30064212,0.29982669,0.114529915,0
1.19337E-4,12.503443686,0.306332261,0.297227036,0.114529915,0
1.21977E-4,12.757099642,0.311923703,0.294627383,0.116239316,0
1.24837E-4,13.003962791,0.317928955,0.292151523,0.117948718,0
1.27431E-4,13.256454436,0.323330806,0.289675662,0.117948718,0
1.29647E-4,13.501128876,0.327910493,0.287323595,0.117948718,0
1.31754E-4,13.762617438,0.332236311,0.284847735,0.11965812,0
1.33913E-4,14.001947877,0.3366406,0.28261946,0.11965812,0
1.36808E-4,14.25866297,0.342500807,0.280267393,0.11965812,0
1.38773E-4,14.506592205,0.346449174,0.278039119,0.11965812,0
1.41773E-4,14.759277787,0.352430604,0.275810844,0.11965812,0
1.43774E-4,15.002052221,0.356388788,0.273706363,0.121367521,0
1.45301E-4,15.262298785,0.359395344,0.271478089,0.121367521,0
1.48212E-4,15.512275216,0.365085662,0.269373607,0.123076923,0
1.50225E-4,15.751368726,0.368991163,0.267392919,0.124786325,0
1.51672E-4,16.008250492,0.371782107,0.265288438,0.128205128,0
1.53284E-4,16.252250742,0.374878031,0.263307749,0.12991453,0
1.55676E-4,16.500019371,0.379445284,0.261327061,0.133333333,0
1.58359E-4,16.750928859,0.384527298,0.259346373,0.135042735,0
1.59813E-4,17.005483365,0.387263468,0.257365685,0.14017094,0
1.61635E-4,17.262607294,0.390675318,0.255384996,0.14017094,0
1.63519E-4,17.506342942,0.394183927,0.253528101,0.147008547,0
1.6609E-4,17.753641603,0.398939157,0.251671206,0.147008547,0
1.67676E-4,18.003777037,0.401854932,0.24981431,0.152136752,0
1.69911E-4,18.256577371,0.405937792,0.247957415,0.153846154,0
1.71155E-4,18.51248936,0.408198375,0.24610052,0.155555556,0
1.72992E-4,18.753437965,0.411520698,0.244367418,0.158974359,0
1.74999E-4,19.014730723,0.41513072,0.242510522,0.160683761,0
1.77312E-4,19.261378331,0.419260765,0.24077742,0.165811966,0
1.79998E-4,19.511754325,0.424022054,0.239044318,0.169230769,0
1.82113E-4,19.765290915,0.427745071,0.237311216,0.169230769,0
1.83283E-4,20.002817136,0.429793566,0.235701906,0.170940171,0
1.8495E-4,20.260845408,0.432699172,0.233968804,0.174358974,0
1.86958E-4,20.502565989,0.436180073,0.232359495,0.177777778,0
1.88341E-4,20.765135308,0.438563889,0.230626393,0.182905983,0
1.90037E-4,21.011306933,0.441474812,0.229017083,0.184615385,0
1.9182E-4,21.259103498,0.444519644,0.227407774,0.186324786,0
1.93396E-4,21.509437858,0.447196407,0.225798465,0.193162393,0
1.94844E-4,21.761837776,0.449643401,0.224189156,0.194871795,0
1.9755E-4,22.016896385,0.454189543,0.222579846,0.2,0
1.99889E-4,22.255890823,0.458087853,0.22109433,0.203418803,0
2.01191E-4,22.516806169,0.460247223,0.219485021,0.206837607,0
2.02736E-4,22.759218405,0.46279645,0.217999505,0.21025641,0
2.0436E-4,23.003560469,0.465464604,0.216513989,0.211965812,0
2.0575E-4,23.270126494,0.467736125,0.214904679,0.213675214,0
2.07259E-4,23.517792649,0.470192814,0.213419163,0.217094017,0
2.09256E-4,23.767764961,0.473425122,0.211933647,0.218803419,0
2.10545E-4,24.019694953,0.475501461,0.210448131,0.218803419,0
2.11655E-4,24.251840888,0.47728354,0.209086408,0.218803419,0
2.12407E-4,24.506331106,0.478486716,0.207600891,0.222222222,0
2.13664E-4,24.761973236,0.480491732,0.206115375,0.227350427,0
2.16285E-4,25.020049029,0.484647997,0.204629859,0.230769231,0
2.17563E-4,25.25888324,0.48666301,0.203268136,0.232478632,0
2.18859E-4,25.521146357,0.488697606,0.201782619,0.234188034,0
2.19852E-4,25.762465353,0.490252211,0.200420896,0.235897436,0
2.20811E-4,26.004768643,0.491748279,0.199059173,0.237606838,0
2.22616E-4,26.27129048,0.494551085,0.197573657,0.241025641,0
2.25128E-4,26.517775934,0.498427949,0.196211934,0.241025641,0
2.27515E-4,26.767098968,0.50208525,0.19485021,0.242735043,0
2.29775E-4,27.018757502,0.50552145,0.193488487,0.246153846,0
2.31807E-4,27.272839171,0.508591485,0.192126764,0.24957265,0
2.32752E-4,27.505314047,0.510013574,0.190888834,0.24957265,0
2.34211E-4,27.762317448,0.512198617,0.189527111,0.24957265,0
2.36341E-4,28.021026843,0.515373542,0.188165387,0.252991453,0
2.37648E-4,28.257944236,0.517310646,0.186927457,0.254700855,0
2.39589E-4,28.520748776,0.52017351,0.185565734,0.254700855,0
2.41042E-4,28.761211444,0.522306391,0.184327804,0.258119658,0
2.42243E-4,29.002836757,0.524060488,0.183089874,0.25982906,0
2.43709E-4,29.270006044,0.526195249,0.181728151,0.25982906,0
2.45147E-4,29.514411441,0.528278164,0.18049022,0.264957265,0
2.47324E-4,29.760193635,0.531415204,0.17925229,0.264957265,0
2.48481E-4,30.008193523,0.533074754,0.17801436,0.266666667,0
2.49691E-4,30.257303936,0.534802136,0.17677643,0.268376068,0
2.5153E-4,30.507853695,0.537417387,0.1755385,0.268376068,0
2.54668E-4,30.76101441,0.541844862,0.174300569,0.27008547,0
2.56169E-4,31.016579366,0.543947779,0.173062639,0.271794872,0
2.58256E-4,31.274235961,0.546856132,0.171824709,0.282051282,0
2.59724E-4,31.507244951,0.548890199,0.170710572,0.287179487,0
2.61735E-4,31.768236549,0.551662605,0.169472642,0.290598291,0
2.63289E-4,32.004533339,0.55379222,0.168358505,0.292307692,0
2.64261E-4,32.268414835,0.555120141,0.167120574,0.295726496,0
2.65995E-4,32.506908485,0.55747824,0.166006437,0.299145299,0
2.67951E-4,32.7742947,0.560123539,0.164768507,0.300854701,0
2.70174E-4,33.016410406,0.56310961,0.16365437,0.304273504,0
2.71132E-4,33.260147419,0.564390684,0.162540233,0.305982906,0
2.72753E-4,33.504894884,0.566549303,0.161426096,0.307692308,0
2.74137E-4,33.750985653,0.568384975,0.160311958,0.309401709,0
2.75814E-4,34.026090907,0.570597433,0.159074028,0.312820513,0
2.76591E-4,34.274701878,0.571618517,0.157959891,0.314529915,0
2.79141E-4,34.524968396,0.574953336,0.156845754,0.317948718,0
2.80592E-4,34.776967448,0.5768393,0.155731617,0.324786325,0
2.81818E-4,35.001867363,0.578426281,0.154741273,0.324786325,0
2.84384E-4,35.25655584,0.581728642,0.153627135,0.328205128,0
2.87201E-4,35.513594255,0.585324593,0.152512998,0.328205128,0
2.89466E-4,35.773505452,0.588194292,0.151398861,0.331623932,0
2.90406E-4,36.005522777,0.589378005,0.150408517,0.331623932,0
