Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.90281E-10,0.000000019,0.000000533,0.999752414,0,0
1.96886E-10,0.000000039,0.000000551,0.999628621,0,0
5.02464E-10,0.000000138,0.000001406,0.999257242,0,0
7.37372E-10,0.000000267,0.000002064,0.999009656,0,0
3.49738E-9,0.000001012,0.000009788,0.998638277,0,0
1.30233E-8,0.000003586,0.000036446,0.998390691,0,0
3.36214E-8,0.000011804,0.000094085,0.998019312,0,0
4.90305E-8,0.000025273,0.0001372,0.997647933,0,0
5.91449E-8,0.000052769,0.000165498,0.997028968,0,0
7.30057E-8,0.000100384,0.000204275,0.996162416,0,0
1.01141E-7,0.000254147,0.000282977,0.994057935,0,0
1.33686E-7,0.000500283,0.000374,0.991582075,0,0
1.67806E-7,0.001001675,0.000469407,0.987496905,0,0
2.20108E-7,0.00250168,0.000615624,0.977964843,0,0
3.10897E-7,0.005012505,0.000869332,0.966204506,0,0
4.29099E-7,0.010017232,0.001199453,0.949616242,0,0
6.81062E-7,0.025054823,0.001902421,0.916068334,0,0
9.94077E-7,0.050006603,0.002774343,0.879178014,0,0
1.62802E-6,0.100020618,0.004535563,0.830403565,0,0
2.87297E-6,0.200126186,0.007976264,0.774325328,0,0
4.1322E-6,0.300145438,0.01143233,0.738549146,0,0
5.34267E-6,0.400152372,0.014731911,0.712305026,0,0
6.40658E-6,0.500602355,0.017613883,0.69113642,0,0
7.21966E-6,0.600670893,0.019805034,0.672938846,0,0
8.14129E-6,0.700409078,0.022276947,0.656721961,0,0
8.53474E-6,0.750411751,0.023328432,0.64929438,0,0
9.08169E-6,0.800684296,0.024786376,0.642238178,0,0
1.00524E-5,0.900063292,0.027363138,0.629363704,0,0
1.0982E-5,1.000826009,0.029818204,0.617479574,0,0
1.18423E-5,1.100608776,0.032079231,0.606709582,0.003861004,0
1.26083E-5,1.20103172,0.034083428,0.596558554,0.003861004,0
1.34983E-5,1.300224635,0.036401735,0.587150285,0.003861004,0
1.4275E-5,1.400089418,0.038415864,0.578237187,0.003861004,0
1.50338E-5,1.501240225,0.040375375,0.569695469,0.003861004,0
1.71193E-5,1.751366891,0.045720169,0.550383758,0.003861004,0
1.88516E-5,2.000741586,0.050114874,0.533176529,0.005791506,0
2.07358E-5,2.250541749,0.054848892,0.517578609,0.005791506,0
2.25742E-5,2.501902105,0.059422775,0.503218618,0.007722008,0
2.45943E-5,2.751303851,0.064398043,0.490096559,0.007722008,0
2.67566E-5,3.001922494,0.069665265,0.477964843,0.007722008,0
2.86832E-5,3.251345491,0.074308701,0.466823471,0.007722008,0
3.05623E-5,3.502173172,0.078793362,0.456301065,0.007722008,0
3.25015E-5,3.750742177,0.083376115,0.446521416,0.00965251,0
3.45249E-5,4.001883954,0.088109251,0.43723694,0.015444015,0
3.6936E-5,4.252223354,0.093686185,0.428571429,0.021235521,0
3.87271E-5,4.501600893,0.097784945,0.420401089,0.023166023,0
4.06504E-5,4.750634245,0.10214512,0.412602129,0.027027027,0
4.28823E-5,5.001117007,0.107152473,0.405174548,0.032818533,0
4.47918E-5,5.251869372,0.11139222,0.398118346,0.032818533,0
4.66087E-5,5.503123913,0.115389461,0.39130973,0.034749035,0
4.89235E-5,5.751515833,0.120430067,0.384872493,0.040540541,0
5.18755E-5,6.003034813,0.12677533,0.378682842,0.048262548,0
5.45911E-5,6.253174678,0.1325323,0.37286457,0.05019305,0
5.73449E-5,6.505152424,0.138293302,0.367293885,0.052123552,0
6.01643E-5,6.75130013,0.144112687,0.362094578,0.057915058,0
6.28593E-5,7.003306881,0.149602331,0.357019064,0.061776062,0
6.58556E-5,7.254574792,0.155623633,0.352191136,0.065637066,0
6.91625E-5,7.505162071,0.162170908,0.347610795,0.067567568,0
7.13787E-5,7.751205614,0.166502163,0.343278039,0.069498069,0
7.40888E-5,8.006025135,0.171738087,0.338945283,0.069498069,0
7.68541E-5,8.256021993,0.177013404,0.334860114,0.069498069,0
7.95732E-5,8.506122774,0.182135591,0.330898737,0.069498069,0
8.32268E-5,8.758242167,0.188918473,0.327061154,0.075289575,0
8.5661E-5,9.003555115,0.193375386,0.323471156,0.077220077,0
8.89357E-5,9.256806448,0.199294677,0.319881159,0.083011583,0
9.10147E-5,9.50016045,0.203007611,0.316538747,0.090733591,0
9.37632E-5,9.750569621,0.207863769,0.313196336,0.092664093,0
9.62399E-5,10.006853815,0.212189446,0.309853924,0.1003861,0
9.88219E-5,10.250659273,0.216648898,0.306759099,0.102316602,0
1.01619E-4,10.501432951,0.221423221,0.303664273,0.102316602,0
1.051E-4,10.760025,0.227284559,0.300569448,0.108108108,0
1.07938E-4,11.005583346,0.231996962,0.297722208,0.111969112,0
1.11111E-4,11.257435439,0.237199824,0.294874969,0.113899614,0
1.14558E-4,11.506097993,0.242772537,0.292151523,0.115830116,0
1.16308E-4,11.760246032,0.245569757,0.289428076,0.117760618,0
1.18862E-4,12.007254759,0.249615569,0.286828423,0.117760618,0
1.21065E-4,12.259346574,0.253071558,0.284228769,0.123552124,0
1.23863E-4,12.503734852,0.257415263,0.281752909,0.123552124,0
1.25585E-4,12.753336515,0.260062844,0.279277049,0.129343629,0
1.27483E-4,13.006291259,0.262960103,0.276801188,0.131274131,0
1.30186E-4,13.25168138,0.267047282,0.274449121,0.137065637,0
1.31684E-4,13.50045661,0.269292202,0.272097054,0.137065637,0
1.33439E-4,13.752512968,0.271905796,0.269744986,0.142857143,0
1.35119E-4,14.007824994,0.274389803,0.267392919,0.144787645,0
1.37748E-4,14.253381677,0.278241793,0.265164645,0.154440154,0
1.40829E-4,14.504376141,0.282706731,0.26293637,0.154440154,0
1.43379E-4,14.760017272,0.286359165,0.260708096,0.158301158,0
1.44585E-4,15.004550928,0.288074551,0.258603615,0.162162162,0
1.46322E-4,15.252063284,0.290530289,0.256499133,0.164092664,0
1.48265E-4,15.502727514,0.293255643,0.254394652,0.164092664,0
1.49894E-4,15.756217708,0.295526243,0.252290171,0.166023166,0
1.51747E-4,16.012516649,0.298090472,0.25018569,0.16988417,0
1.52947E-4,16.256250346,0.299741084,0.248205001,0.173745174,0
1.54459E-4,16.502120855,0.301810441,0.246224313,0.173745174,0
1.56053E-4,16.750544036,0.303978245,0.244243625,0.173745174,0
1.58385E-4,17.002145753,0.307125022,0.242262936,0.175675676,0
1.60262E-4,17.257195488,0.309637886,0.240282248,0.177606178,0
1.62136E-4,17.515433216,0.312128008,0.23830156,0.17953668,0
