Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.76903E-8,0.000002769,0.000159504,1,0,0
2.00093E-7,0.000022778,0.001152025,0.999908366,0,0
2.43897E-7,0.000047168,0.001404047,0.999816732,0,0
2.59293E-7,0.000073097,0.001492611,0.999725099,0,0
3.08627E-7,0.00010396,0.001776346,0.999633465,0,0
4.17647E-7,0.000257766,0.002403073,0.999266929,0,0
5.49425E-7,0.000513361,0.003160101,0.99880876,0,0
7.02625E-7,0.001022654,0.004039472,0.99807569,0,0
9.96562E-7,0.002543533,0.005724506,0.996609548,0,0
1.09644E-6,0.005055574,0.006296439,0.994410336,0,0
1.23314E-6,0.010055465,0.007078637,0.990470082,0,0
1.61895E-6,0.025134786,0.009283013,0.980848529,0,0
2.095E-6,0.050108186,0.011996258,0.968569596,0,0
2.65564E-6,0.100220718,0.015182088,0.94905159,0,0
3.60995E-6,0.20024248,0.020581321,0.91963713,0,0
4.41076E-6,0.300090107,0.02508924,0.896728672,0,0
5.15762E-6,0.400471269,0.02927474,0.877577202,0,0
5.64018E-6,0.500536814,0.031969553,0.860624943,0,0
6.01576E-6,0.600130722,0.03406175,0.844955558,0,0
6.46091E-6,0.700640749,0.036535584,0.830202511,0,0
6.72049E-6,0.750252876,0.037975286,0.823329973,0,0
6.99556E-6,0.800329482,0.039498498,0.816640704,0,0
7.54634E-6,0.900493907,0.042541258,0.803995235,0,0
8.057E-6,1.000361618,0.045353759,0.792266105,0,0
8.60351E-6,1.100462725,0.048354567,0.781270045,0,0
9.04413E-6,1.200009761,0.050767042,0.770915422,0,0
9.48693E-6,1.300290512,0.053185327,0.761018968,0,0
9.92804E-6,1.400333348,0.055588271,0.751580684,0,0
1.0455E-5,1.500041079,0.058450948,0.742600568,0,0
1.15296E-5,1.750490132,0.064261486,0.721708055,0,0
1.27139E-5,2.001029191,0.07062373,0.702739852,0,0
1.38745E-5,2.251115922,0.076816817,0.685512691,0.00094518,0
1.50126E-5,2.501246203,0.082850005,0.669660038,0.001890359,0
1.63036E-5,2.750599366,0.089645464,0.655090259,0.002835539,0
1.73608E-5,3.000423124,0.095172947,0.641528452,0.002835539,0
1.8529E-5,3.250035374,0.101241544,0.62879135,0.002835539,0
1.98516E-5,3.501738265,0.108063228,0.616787318,0.004725898,0
2.11078E-5,3.751508915,0.114494565,0.60560799,0.010396975,0
2.22763E-5,4.000993771,0.120435674,0.5950701,0.016068053,0
2.3294E-5,4.251599972,0.125576863,0.584990378,0.026465028,0
2.42045E-5,4.50130648,0.130151429,0.575368826,0.034971645,0
2.52106E-5,4.750311339,0.135178724,0.566113809,0.040642722,0
2.62276E-5,5.002042053,0.140230442,0.557133694,0.04536862,0
2.73484E-5,5.251181698,0.145763852,0.548611747,0.048204159,0
2.8549E-5,5.500193433,0.151651643,0.540456336,0.051984877,0
2.98765E-5,5.751559647,0.158114648,0.532575827,0.052930057,0
3.10322E-5,6.001962382,0.163701176,0.525061853,0.053875236,0
3.21272E-5,6.251495023,0.16895963,0.51782278,0.056710775,0
3.31773E-5,6.502966725,0.173971684,0.510766975,0.059546314,0
3.42528E-5,6.75225804,0.179073738,0.503986072,0.060491493,0
3.52534E-5,7.002432292,0.18379217,0.497388436,0.061436673,0
3.64736E-5,7.250507407,0.189509256,0.491065701,0.063327032,0
