X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-426917.14,351941.3605,train,2.3429755859571424E-4,55.14539554992326,0.740690178850197
-882963.896,172856.2271,train,2.1786294577853815E-4,50.16686419419134,0.7149400790562315
-412501.1716,-110520.6856,train,4.073573529007084E-4,92.71599903670104,0.9043143975437846
-699823.2884,926930.7903,train,2.2549644791054735E-4,52.39424141478092,0.7272038964015118
-1008599.689,785677.8794,train,4.0237124677972524E-4,92.41392151937572,0.901526094227332
-1029111.849,-156365.4679,train,2.72007691007E-4,71.0245593791805,0.791323628094129
-1024126.168,118383.7717,train,3.902374968678579E-4,91.77782070925457,0.8943965329039916
-565852.4799,-253709.1959,train,1.5171471418511402E-4,26.8545042540241,0.5827175163604601
-1021849.606,83899.4048,train,4.898659490128286E-4,96.65193595100986,0.9405131234926762
-538501.8128,802707.2438,train,2.4681354952895237E-4,59.47172779315177,0.7587287152838786
-852966.4777,-96899.9365,train,1.4937265606736406E-4,26.34553086215973,0.5770493764416609
-607526.4349,-259479.2219,train,1.6983540873645E-4,32.59919004428629,0.6240807117251852
-954127.6586,777999.3327,train,2.5323879087872425E-4,62.72131264633267,0.7674959375488517
-1093050.976,-49987.7351,train,2.1199948736900256E-4,48.05173798326116,0.7051468674954655
-342819.3317,358654.0767,train,2.128884545940342E-4,48.399105474081786,0.706652987649862
-86170.76,575047.3424,train,3.131802442171348E-4,81.6540618804842,0.8353866409264326
-909978.9545,49794.5614,train,1.1156658872385302E-4,18.828713883033824,0.4741336587139904
-433581.2715,896008.1518,train,2.89147991851885E-4,76.01400246184039,0.8109439647432746
-1127159.195,1344235.897,train,1.701816609856963E-4,32.78453534500714,0.624829801441629
-681922.0755,1720355.06,train,2.3132496542274787E-5,4.21183013021079,0.1247631398470771
-702861.2627,1786887.645,train,2.086983215799011E-5,3.7041936924415633,0.11328004519966917
-63032.5633,556477.6515,train,2.0632908927973586E-4,45.98402261813967,0.6953562162638236
-330710.6221,648700.814,train,1.9088062240657147E-4,40.44002710952811,0.66700147430073
-1005621.091,-126486.7878,train,3.7524347551333827E-4,90.5814815945436,0.8848692841010604
-483061.0053,759037.8348,train,3.3255064678218486E-4,85.31093561589427,0.8527677562302649
-692217.9924,1774326.692,train,2.3104543758024147E-5,4.204946823668168,0.12462218976669792
-847574.174,337374.9147,train,2.585416533942791E-4,64.97539962136553,0.7744911991976418
-772451.4642,887474.9718,train,2.6965269876381986E-4,70.05535518541697,0.7884733206012959
-1290213.932,1425069.5,train,8.726721258253217E-5,15.86289666260687,0.3951201034455274
-1117630.334,-14978.1553,train,2.2311379414578707E-4,51.89101954036371,0.7234337107360684
-975785.9263,720529.7512,train,2.4838556036780305E-4,60.327479737107076,0.7609037984401947
-491393.9003,666372.7922,train,3.9442173353073767E-4,91.94842126619707,0.8969116048934106
-1009331.138,75415.4424,train,4.529103249942424E-4,95.03735440999584,0.926399769327572
-692105.1947,-249424.4364,train,2.557243757158827E-4,63.67090725095074,0.7708014076653158
-508574.9564,90323.7438,train,2.281397319349761E-4,53.2314540511878,0.7313263835215649
-471048.5568,765746.5108,train,2.8637967488946486E-4,75.52448700372994,0.8079048042926441
-856822.9867,328813.3237,train,2.2633135386346303E-4,52.51673630738494,0.7285128113156836
-663750.4308,1734969.471,train,2.3313496147306987E-5,4.256946830718816,0.12567526937750584
-907218.8056,-53902.8814,train,3.8271672277298053E-4,91.18790468197147,0.8897206636493783
-1006482.386,69498.1372,train,6.019848457062747E-4,98.69639662950324,0.9688172265351186
-353329.1518,53759.7539,train,1.7908218868594318E-4,36.012872249870455,0.64358136072838
-744066.903,567546.9152,train,3.0387410342816413E-4,79.80526221166274,0.826320807223908
-933072.1254,-248228.5101,train,4.482338319955177E-4,94.76686702461858,0.9243900182770082
-435054.8056,682164.1343,train,2.696218545987317E-4,70.03357058174048,0.7884357319759279
-472286.5784,86294.6046,train,2.935569574951776E-4,77.10127774846113,0.8156853287934177
-1046773.2,130445.3746,train,5.975622599172077E-4,98.66413445039876,0.9680125621161961
-141491.9418,755981.6768,train,2.0398749403224088E-4,45.3116773306023,0.6912189229787409
-924115.9004,717709.6927,train,2.7887966232149046E-4,73.28780487299443,0.7994232787502009
-1031393.679,-1030.5201,train,1.9352758894833008E-4,41.25181071799695,0.6720406961801758
-696918.1337,700271.7758,train,3.104871355799448E-4,81.1379997914224,0.8328128581403187
-73138.3881,575720.7344,train,2.1043195295374528E-4,47.46641445411039,0.7024722303308459
-953706.0111,-66708.6034,train,3.1215670443598514E-4,81.39950996550182,0.8344131531538895
-1045844.317,-146597.6539,train,3.328382495632293E-4,85.36045627384996,0.8530114901529726
-504764.7046,820750.3616,train,2.635793408889176E-4,67.39619216629731,0.7809416168970509
-1056588.601,55272.5047,train,1.606885526720593E-4,29.6669693461512,0.6037412953025928
-985604.7409,102763.0281,train,2.580226653126458E-4,64.75413715790829,0.7738159719651303
-347376.7186,876824.0121,train,2.2441678855160987E-4,52.213746772218315,0.7255019107814191
-1104746.624,-6769.2303,train,3.607645668978926E-4,88.7642082834613,0.8748544271642293
-961632.6315,-183788.2498,train,3.37823076433861E-4,86.04712917653627,0.8571724391563269
-683026.73,1730469.284,train,2.623727105652967E-5,5.004191806382028,0.14027833622988983
-424706.8324,913086.6024,train,2.444764605835926E-4,58.70786985609359,0.7554584168397823
-98482.3874,643728.2596,train,2.0119377908226174E-4,44.01983336424421,0.6862092209560329
-765256.6791,895159.4213,train,2.649032650431385E-4,67.98574976598564,0.7826059781021553
-847377.9783,337032.559,train,2.843899773659154E-4,75.07377746749837,0.8056903097897451
-980554.7907,124697.1077,train,2.9963673598692667E-4,78.76324410116669,0.8220290509529726
-480002.0434,683549.7578,train,3.667404681890608E-4,89.63542096439444,0.8790893410954488
-992934.1491,121436.6562,train,4.274311301009866E-4,93.83586382819524,0.9147636782277148
-1103567.801,55782.768,train,1.275626489396745E-4,21.329756961286396,0.520426276865904
-771760.5107,141030.8837,train,1.9709093615627498E-4,42.47390297076306,0.6787042805788629
-905741.078,-277811.5667,train,4.4783204801480427E-4,94.74572040305956,0.9242148101929772
-1026041.507,809026.0169,train,2.3129293673458838E-4,54.29316033238696,0.7361627411966966
-447227.9822,172572.0672,train,1.751195511500165E-4,34.607323857774915,0.6353515306474096
-978670.2892,856622.0207,train,3.506126358838106E-4,87.6541120389524,0.8673173127038727
-820046.8327,-179040.6044,train,7.951398107757485E-4,99.51728707809534,0.9897513431901689
-832745.5201,344953.6477,train,1.8673443872680213E-4,38.623169009731804,0.6589520011166281
-579752.7474,672472.6235,train,2.5954113769323975E-4,65.36490030656873,0.7757859001640025
-987024.4691,255993.2176,train,1.3717914323687182E-4,23.55871845350546,0.546271351499032
-320034.3512,848836.3718,train,3.1551847383789176E-4,82.05397974099263,0.8375891121274155
-846326.5276,332962.587,train,1.78505713359266E-4,35.73796177147804,0.6423957499145391
-1080568.436,-183321.4124,train,2.60625774833006E-4,65.8888603705369,0.7771824967559642
-981793.1045,125638.4257,train,4.0910387733781553E-4,92.81158990077121,0.9052722927450665
-693903.1194,999412.3529,train,2.0803924954507303E-4,46.59530501065733,0.6983427765200552
