X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-641964.6407,995446.7775,train,3.402535389546384E-4,72.32889392938345,0.6303686068571653
-906279.8783,-278305.692,train,6.385252552603796E-4,95.02178383905023,0.7619261382305811
-748350.2392,563714.2054,train,5.842234883131314E-4,93.39606091932508,0.7454310685592161
-207187.4268,750734.2609,train,9.260575059562134E-5,15.481862733000604,0.31701120424317053
-249651.2885,-373874.4715,train,1.0568624377758543E-4,17.758816600703604,0.34628307659603547
-803996.0937,479543.6486,train,3.3207399020175913E-4,70.54402258291243,0.6246811030255536
-790673.2054,882975.2391,train,2.2497771045978395E-4,45.96418018320683,0.5299911426250626
-120729.8306,715153.6093,train,2.1012187159204912E-4,41.86998413389143,0.5129458871803373
-731583.8369,-250679.7749,train,3.567959699692982E-4,76.33556528039968,0.6413599322655594
-515702.2813,-28866.6903,train,1.9284562962965703E-4,37.684829885618534,0.49150017994277123
-963188.7139,293579.8762,train,1.3402674082640704E-4,23.663166949999855,0.4018282311793456
-1046210.918,130695.8065,train,8.391464308322675E-4,98.1328178150954,0.8079109294632718
22306.7576,510114.0591,train,1.2951671622878113E-4,22.645472234868336,0.39362913032115765
-1134250.801,1075750.551,train,5.559094730666242E-5,9.69780948580345,0.21791263843307798
-667659.6359,1761358.597,train,3.0284926074453993E-5,5.190387665371368,0.1317878712457584
-924206.892,-44733.9462,train,5.077536393286195E-4,91.01590918609115,0.7179071132678541
-848865.6709,333463.3865,train,2.5826297621264944E-4,53.18501596074483,0.5641656748492329
-693122.1143,1776678.231,train,3.826972351633526E-5,6.7133700989488325,0.1609423077447633
-553185.1797,804199.7926,train,3.848443802272131E-4,81.67229440318282,0.6585741214323777
-1001811.628,821677.2898,train,5.776844714623998E-4,93.14469528000006,0.7432892385085197
-334920.4871,269826.6544,train,2.673603077486813E-4,55.0822803826605,0.5726581436862352
-1063728.989,854267.6186,train,6.993241491508723E-5,12.116954379185936,0.2595395152332273
-811365.2338,129203.3991,train,1.9681560354040903E-4,38.671176876583644,0.49659372506172217
-983194.3174,779385.5438,train,3.881195913179564E-4,82.10505906172469,0.6604770737808715
-603177.8253,-181783.1658,train,2.3860686743384872E-4,49.15963415986502,0.5446122235699812
-823482.2241,-180330.2486,train,0.0013565160277493509,99.27416672079397,0.8717791962246441
-845286.3132,788267.6904,train,3.8226034798206964E-4,81.27871796910786,0.6570576348238125
-675072.2994,1782315.929,train,3.233231406103693E-5,5.582338150221534,0.13945482335386464
-939715.815,883889.8808,train,3.860023345439089E-4,81.83087268959002,0.6592493450702009
-57558.6468,487351.8555,train,1.7614890303159207E-4,33.083599390006256,0.46889947711393526
-864739.307,331780.6167,train,1.7462112909047054E-4,32.750963683867276,0.46673074731226916
-708491.2941,1858893.5,train,3.394963622904822E-5,5.929292251483957,0.14541621887203424
-439228.048,892149.1729,train,2.575934743272317E-4,53.02138558648972,0.5635273329309447
-880411.3693,-283998.0082,train,2.2998988679230636E-4,47.081430170809675,0.535475978511472
-561761.0547,643141.9206,train,3.0876257474804497E-4,64.45158335330109,0.6074676662578467
-579694.5041,-194429.5082,train,1.714853580060496E-4,31.914465952510813,0.46222345391524056
-911984.1692,-287850.6544,train,0.0013519569113250953,99.25167770243416,0.8714024099413455
-26850.3888,455438.5249,train,1.397211264084409E-4,24.907905248717846,0.41186906736014983
-1166328.52,1065104.725,train,6.109360265685216E-5,10.64106102962049,0.2344260871827098
-1028192.858,841821.2218,train,2.92859949941432E-4,60.613916108237795,0.5947897539397852
-740686.7884,561980.9566,train,5.809500376777831E-4,93.25530074516534,0.7443633485235355
-965677.304,-71176.2844,train,5.741186984543518E-4,93.02391958900645,0.7421060279518923
-944866.523,-283.4005,train,5.30147280021007E-4,91.6723371797333,0.7265646545270104
-506382.4218,813142.1482,train,2.3655614459935196E-4,48.75122980144519,0.54247066301407
-807630.2611,564936.9375,train,3.4484813829168136E-4,73.44064801737791,0.6334884106599191
-1083837.937,-188706.3977,train,2.7555991990388867E-4,56.777108895745535,0.5800338915675607
-308740.3369,881551.5772,train,1.1052383447181338E-4,18.763206002085795,0.35648311649219716
-933612.3098,-220688.6705,train,4.6210907773650765E-4,88.50234132602314,0.6984459202444023
-367136.7702,782297.0428,train,1.7144100640050988E-4,31.90555934080558,0.46215915730773816
-1044154.111,1033019.004,train,6.245525593736577E-5,10.870277805735364,0.2384053317723832
-846581.9762,331210.6688,train,1.98036282807838E-4,38.900981104899095,0.4981394291153768
-992749.7748,804502.5666,train,3.8026589687393554E-4,80.8291388062097,0.6558779115164249
-966880.5557,978091.677,train,3.7642171536024147E-4,80.28528486022934,0.6535810162342602
-448590.912,85940.843,train,3.5649716697306835E-4,76.26399990326787,0.6411671979842223
-319217.7409,-338896.8699,train,1.1860076342882664E-4,20.13244832591016,0.3728219165691037
-966535.2228,987223.4566,train,3.803705215490985E-4,80.84720711762519,0.6559399989824526
-483990.3341,728497.0194,train,2.7948749957855705E-4,57.64335902752051,0.5834773979879608
-430256.9789,867771.4571,train,1.9794455985174325E-4,38.884139823817335,0.49802361340275114
-1062306.944,297670.9187,train,2.483738868569369E-4,50.977301221619555,0.5545427557473709
-930223.437,-90136.7283,train,3.691176177761097E-4,78.94874610552081,0.6491312622442345
-528922.8184,164268.7629,train,2.023561934044887E-4,39.949468034691215,0.5035341661256185
-536981.2209,655639.5737,train,3.249400929687134E-4,69.04591012242143,0.619575836128436
-668269.2942,1550290.529,train,6.05715473076126E-5,10.555312646703344,0.23288940259558488
-1176315.138,1063929.054,train,6.474188185886807E-5,11.241008776689817,0.2449954267856969
-1001985.613,-126211.9982,train,4.130639495906925E-4,84.66935404722076,0.6743025126264692
