Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
4.64058E-11,0.000000005,0.00000022,0.999815294,0,0
8.4028E-11,0.000000013,0.000000398,0.999722941,0,0
1.75291E-10,0.000000031,0.000000831,0.999630587,0,0
6.85736E-10,0.000000139,0.000003251,0.999445881,0,0
1.11084E-9,0.00000025,0.000005266,0.999353528,0,0
2.46713E-9,0.000001024,0.000011695,0.998984115,0,0
5.39243E-9,0.000002784,0.000025561,0.998522349,0,0
9.92246E-9,0.000010307,0.000047033,0.997691171,0,0
1.63862E-8,0.000025524,0.000077669,0.996582933,0,0
2.61845E-8,0.000052014,0.000124106,0.995474695,0,0
4.38863E-8,0.000102166,0.000207989,0.994181751,0,0
8.65208E-8,0.000255226,0.000409963,0.991965275,0,0
1.17276E-7,0.000501945,0.000555608,0.989841153,0,0
1.44211E-7,0.001003431,0.000683131,0.986331733,0,0
1.98203E-7,0.002513633,0.000938652,0.978297008,0,0
2.82647E-7,0.005017271,0.001338028,0.968599926,0,0
4.26868E-7,0.01003329,0.002019378,0.955578131,0,0
6.44092E-7,0.025040086,0.00304387,0.929996306,0,0
9.51101E-7,0.050040864,0.004488231,0.900997414,0,0
1.55526E-6,0.100128195,0.007318393,0.863317325,0,0
2.66028E-6,0.200201958,0.012453399,0.81843369,0,0
3.7319E-6,0.300305932,0.017382676,0.789342446,0,0
4.63997E-6,0.400156432,0.021521327,0.767177687,0,0
5.5739E-6,0.50045366,0.025741588,0.748984115,0,0
6.42797E-6,0.60007674,0.029569267,0.733653491,0,0
7.15646E-6,0.700526424,0.032810461,0.719985223,0,0
7.49583E-6,0.750264143,0.034312997,0.713705209,0,0
7.84714E-6,0.800114535,0.035863474,0.707702253,0,0
8.44941E-6,0.900436803,0.038510018,0.696342815,0,0
9.06482E-6,1.000522919,0.041199298,0.685814555,0,0
9.72006E-6,1.100883288,0.044046161,0.675932767,0,0
1.04572E-5,1.200908488,0.047228654,0.666789804,0,0
1.10981E-5,1.30000334,0.049978695,0.658293314,0,0
1.18331E-5,1.40000981,0.053112806,0.650258589,0.00210084,0
1.26192E-5,1.500225921,0.056441975,0.64268563,0.00210084,0.009433962
1.42039E-5,1.750078318,0.063082949,0.625507942,0.00210084,0.009433962
1.55416E-5,2.000758432,0.068616128,0.609992612,0.003151261,0.009433962
1.68476E-5,2.25078687,0.073955612,0.595770225,0.003151261,0.009433962
1.82128E-5,2.5013582,0.07947233,0.582563724,0.003151261,0.009433962
1.96664E-5,2.750505159,0.085274388,0.57046546,0.004201681,0.009433962
2.08168E-5,3.000457196,0.089814459,0.559106021,0.004201681,0.009433962
2.20232E-5,3.250696062,0.094527503,0.548300702,0.005252101,0.009433962
2.35024E-5,3.500737856,0.100240226,0.538141854,0.006302521,0.009433962
2.46151E-5,3.751048214,0.104489935,0.528537126,0.006302521,0.009433962
2.59432E-5,4.000505017,0.109510275,0.519394163,0.008403361,0.009433962
2.71104E-5,4.25060691,0.113875983,0.510712966,0.009453782,0.009433962
2.81698E-5,4.501975174,0.117801977,0.502308829,0.010504202,0.009433962
2.94942E-5,4.75015277,0.122661053,0.494366457,0.013655462,0.018867925
3.09331E-5,5.000538131,0.12787994,0.486701145,0.018907563,0.018867925
3.25192E-5,5.251338376,0.133561161,0.479405246,0.019957983,0.018867925
3.42123E-5,5.50095203,0.139544412,0.472478759,0.027310924,0.037735849
3.54563E-5,5.751992192,0.143888329,0.465829331,0.029411765,0.056603774
3.65681E-5,6.000369126,0.147733867,0.459456963,0.034663866,0.056603774
3.77886E-5,6.253529494,0.151915621,0.453176949,0.035714286,0.056603774
3.92436E-5,6.503851652,0.156847314,0.447173993,0.040966387,0.075471698
4.0883E-5,6.752170547,0.162336046,0.441448098,0.045168067,0.08490566
4.22316E-5,7.001770967,0.166797813,0.435906908,0.052521008,0.094339623
4.34468E-5,7.250314727,0.17077753,0.430550425,0.057773109,0.103773585
4.45838E-5,7.501070907,0.174467186,0.425286295,0.06092437,0.113207547
4.59977E-5,7.750367413,0.179009674,0.420206871,0.06407563,0.113207547
4.73969E-5,8.002431753,0.183456016,0.415219801,0.06512605,0.113207547
4.84879E-5,8.251344463,0.186889578,0.410417436,0.06512605,0.113207547
5.00138E-5,8.502578076,0.191643712,0.405707425,0.067226891,0.113207547
5.16492E-5,8.751846256,0.196677852,0.40118212,0.069327731,0.113207547
5.33116E-5,9.003669207,0.201731165,0.396749169,0.073529412,0.113207547
5.48388E-5,9.252691158,0.206317934,0.392500924,0.077731092,0.122641509
5.61657E-5,9.502167618,0.210260301,0.388345031,0.079831933,0.122641509
5.78183E-5,9.752994176,0.215116241,0.384281492,0.084033613,0.122641509
5.94884E-5,10.005505484,0.219963011,0.380310307,0.086134454,0.122641509
6.07078E-5,10.252271198,0.22346427,0.376523827,0.087184874,0.132075472
6.23043E-5,10.504793515,0.228001158,0.372737348,0.091386555,0.141509434
6.38672E-5,10.751543375,0.232391367,0.369135574,0.095588235,0.141509434
6.53691E-5,11.003585271,0.236563619,0.365533801,0.098739496,0.141509434
6.67607E-5,11.25492004,0.240388808,0.362024381,0.099789916,0.141509434
6.83366E-5,11.5045377,0.244674867,0.358607314,0.103991597,0.150943396
6.98082E-5,11.753597242,0.248633802,0.355282601,0.108193277,0.150943396
