X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-426917.14,351941.3605,train,2.785856153041475E-4,56.01357841653268,0.5765799837519966
-882963.896,172856.2271,train,2.844557452581664E-4,57.096837109487964,0.5816624608088846
-412501.1716,-110520.6856,train,4.3054189092223507E-4,84.03812680914439,0.6778849135569561
-699823.2884,926930.7903,train,1.8731600942908176E-4,35.59031080479996,0.477969545596712
-1008599.689,785677.8794,train,6.302486274519084E-4,94.01803515583137,0.7549405921451181
-1029111.849,-156365.4679,train,2.3124914864908566E-4,46.25058465056306,0.5305916679063251
-1024126.168,118383.7717,train,6.535663192750937E-4,94.60927852386048,0.7615993595480984
-565852.4799,-253709.1959,train,1.2670854797221915E-4,21.57279011759415,0.38246787256646714
-1021849.606,83899.4048,train,7.450438968783562E-4,97.06348714657996,0.7845644868905479
-852966.4777,-96899.9365,train,1.0753874400279542E-4,17.66369898000983,0.3445405164663244
-607526.4349,-259479.2219,train,1.4065314060550204E-4,24.77872621573626,0.4074108653972867
-954127.6586,777999.3327,train,3.21020173518656E-4,66.50953803880377,0.6107647578255819
-1093050.976,-49987.7351,train,2.736160546774279E-4,55.13887229706595,0.572179704382908
-342819.3317,358654.0767,train,2.3683673558428175E-4,47.39129261411091,0.5365335344395189
-86170.76,575047.3424,train,2.8292326404878845E-4,56.74531267765161,0.5803474134637462
-433581.2715,896008.1518,train,3.1737168969162537E-4,65.63080804703736,0.6080439905381984
-1127159.195,1344235.897,train,2.674530484872589E-4,53.9173327166859,0.5665939941573447
-681922.0755,1720355.06,train,3.357969660281899E-5,5.45064530404723,0.14099450830417318
-702861.2627,1786887.645,train,3.6460836711662236E-5,5.939473847803111,0.15126197884913142
-63032.5633,556477.6515,train,1.4821413900074538E-4,26.295397199682657,0.4201109675486994
-1005621.091,-126486.7878,train,3.6615062940377734E-4,76.05921262397855,0.6415433014134908
-483061.0053,759037.8348,train,4.47982888925241E-4,85.79119784769702,0.6864940130343501
-692217.9924,1774326.692,train,4.159043415454069E-5,6.881024315281914,0.16894738155190045
-847574.174,337374.9147,train,3.084193365212914E-4,62.930145488739335,0.6012040109614233
-772451.4642,887474.9718,train,2.4829998099030624E-4,49.882602163751756,0.548264654188652
-1290213.932,1425069.5,train,1.6221429688199294E-4,29.47007231708287,0.4422445219210576
-1117630.334,-14978.1553,train,3.60375259300566E-4,75.27023261223613,0.6378789272847188
-975785.9263,720529.7512,train,3.3259515932044186E-4,69.1771491862403,0.6191518981042655
-491393.9003,666372.7922,train,5.388103177617157E-4,91.22677511591013,0.7247979963665915
-1009331.138,75415.4424,train,6.645287240897677E-4,95.075371198594,0.7646063871660129
-692105.1947,-249424.4364,train,3.372028786419585E-4,70.21945845820699,0.6223908892809317
-508574.9564,90323.7438,train,2.3682000010789172E-4,47.38818662456456,0.536515962460904
-471048.5568,765746.5108,train,3.250299225807387E-4,67.52308376334604,0.6137116917782469
-856822.9867,328813.3237,train,2.6348772096459284E-4,53.130014278058496,0.5629223372643468
-907218.8056,-53902.8814,train,3.587691983197003E-4,74.97237994775107,0.6368465570265189
-1006482.386,69498.1372,train,7.431696500116657E-4,97.03484019899676,0.7841384483654915
-353329.1518,53759.7539,train,1.9517734815383597E-4,37.60385251096041,0.48823532999494496
-744066.903,567546.9152,train,3.824378673799799E-4,78.89880452622872,0.6514888848550678
-933072.1254,-248228.5101,train,5.581676400540581E-4,92.00386530840011,0.731782153986451
-435054.8056,682164.1343,train,2.790842727762722E-4,56.15052527734602,0.5770165263252766
-472286.5784,86294.6046,train,3.7716361422891737E-4,78.02707631826476,0.6483292026818704
-1046773.2,130445.3746,train,8.80031614891453E-4,98.22135747612295,0.8113769008732287
-141491.9418,755981.6768,train,1.3282446710224051E-4,22.956140903610013,0.39366137542324325
-924115.9004,717709.6927,train,3.683848541844781E-4,76.76788981540444,0.6429410625540304
-1031393.679,-1030.5201,train,2.2715824544567147E-4,45.41816070571173,0.5261438602406061
-696918.1337,700271.7758,train,4.130360679381714E-4,82.67326450871788,0.6687548756212022
-73138.3881,575720.7344,train,1.3838529384098413E-4,24.25063439622768,0.40349242865321044
-953706.0111,-66708.6034,train,3.624909322668785E-4,75.54839193541515,0.6392299489141128
-1045844.317,-146597.6539,train,2.988085012805257E-4,60.2838433443233,0.5935901377367866
-504764.7046,820750.3616,train,2.819690678541021E-4,56.610486079966286,0.5795244172166818
-1056588.601,55272.5047,train,2.831797892607521E-4,56.78652675157842,0.5805681178110904
-985604.7409,102763.0281,train,3.405134814466651E-4,70.84651107366447,0.6246842681188262
-347376.7186,876824.0121,train,1.5558393132713422E-4,27.756414235273027,0.431976732999527
-961632.6315,-183788.2498,train,3.705565410524557E-4,77.20191092490107,0.6442892911757011
-683026.73,1730469.284,train,3.8611069959898396E-5,6.325843500363652,0.15876619673655876
-424706.8324,913086.6024,train,3.9005690843733155E-4,79.91988363664372,0.6559543074093772
-98482.3874,643728.2596,train,1.3806199700698487E-4,24.193655921767718,0.4029296048726554
-765256.6791,895159.4213,train,2.633084308139869E-4,53.092769336103565,0.5627548547279311
-847377.9783,337032.559,train,3.303125069794069E-4,68.47245547043356,0.6175266403504656
-980554.7907,124697.1077,train,3.984581450836619E-4,80.88831335009519,0.6607473586271149
-480002.0434,683549.7578,train,4.593735131681575E-4,86.48362561970491,0.6918724171494509
-992934.1491,121436.6562,train,5.952461726891676E-4,93.21027104074905,0.7442162071891985
-1103567.801,55782.768,train,2.2208266833510887E-4,44.01030970306069,0.5205069154744991
-771760.5107,141030.8837,train,2.2389652506270633E-4,44.50095487707249,0.5225367226896881
-905741.078,-277811.5667,train,6.551860239762369E-4,94.66342792923801,0.7620484783492087
-1026041.507,809026.0169,train,3.682062086388756E-4,76.69050753432742,0.6428297005783771
-447227.9822,172572.0672,train,1.7630518775627393E-4,32.786599258070225,0.46287856209049816
-978670.2892,856622.0207,train,4.4978978643695394E-4,85.88892430867269,0.6873596859423872
-820046.8327,-179040.6044,train,0.001384057802385765,99.53385146706847,0.8712211111517237
-832745.5201,344953.6477,train,2.0441670645618385E-4,39.93520068999355,0.49979614973599396
-579752.7474,672472.6235,train,2.95117473925354E-4,59.59259991667481,0.590588202320869
-987024.4691,255993.2176,train,1.872583967659531E-4,35.57734330184404,0.47789279125182205
-846326.5276,332962.587,train,1.9821614779222667E-4,38.40932400216354,0.49209618357911694
-1080568.436,-183321.4124,train,1.947917346571732E-4,37.514633544033,0.4877411997423235
-693903.1194,999412.3529,train,1.644265241177404E-4,29.988344070996202,0.4455882847617579
-229617.0926,758359.1802,train,1.89885887935992E-4,36.35488274881714,0.48137045587077054
-232647.661,-383334.9608,train,9.169256566324341E-5,15.05173265290934,0.3094835860715823
-998497.2554,697130.4214,train,3.219999996793096E-4,66.69651131821095,0.611489016950683
-771819.1611,390609.45,train,2.276490878567474E-4,45.50213209668061,0.5266819703237724
-1082578.243,-189158.8853,train,2.190690384443884E-4,43.26001113794698,0.5170960664632501
-547222.5781,657491.0388,train,2.945574633511647E-4,59.45436826913856,0.5901288632304602
-895659.4099,878272.0383,train,3.511093040831508E-4,72.88285538200358,0.6318407027767582
-1076874.281,-177298.7036,train,2.570419820230418E-4,51.805431446984,0.5568193622571453
-20723.5379,-450128.848,train,1.0033859207493833E-4,16.424647544673252,0.32906309234039444
-612177.8277,1564647.841,train,3.0611600258590645E-5,4.9837537259201845,0.13015409737157657
