Predictor variable,Categorical,Sample average
100kmsq_mar_final,false,13.84133403641837
100kmsq_mcmt_final,false,-11.685162809966993
100kmsq_msp_final,false,245.3453256302521
100kmsq_mwmt_final,false,18.298713206743994
100kmsq_pas_final,false,106.56880252100841
100kmsq_propgrass_final.asc,false,0.5970345325059964
100kmsq_proptree_final.asc.asc,false,0.15128807827232096
100kmsq_ruggedness_final,false,0.004570439152626061
