Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.47832E-11,0.000000002,0.00000007,0.999445266,0,0
1.86746E-11,0.000000004,0.000000088,0.999352811,0,0
4.59391E-11,0.000000014,0.000000218,0.999075444,0,0
6.44415E-11,0.000000025,0.000000305,0.998890533,0,0
3.10494E-10,0.000000129,0.000001471,0.998243343,0,0
3.73986E-10,0.00000027,0.000001771,0.997873521,0,0
9.00993E-10,0.00000108,0.000004267,0.996671598,0,0
1.53986E-9,0.000002538,0.000007293,0.995469675,0,0
5.2773E-9,0.000010511,0.000024994,0.993065828,0,0
9.72502E-9,0.000025735,0.000046057,0.991216716,0,0
1.60505E-8,0.000050534,0.000076012,0.989367604,0,0
2.75757E-8,0.000100988,0.000130586,0.987148669,0,0
5.34421E-8,0.000252743,0.000253047,0.983727811,0,0
9.32765E-8,0.00050103,0.000441578,0.980491864,0,0
1.33625E-7,0.001011258,0.000632469,0.976331361,0,0
1.96047E-7,0.002505714,0.000927651,0.967917899,0,0
2.66239E-7,0.005009536,0.001259366,0.957840237,0,0
4.21595E-7,0.010026951,0.001992764,0.943971893,0,0
7.00405E-7,0.025045401,0.003306269,0.919748521,0,0
9.69197E-7,0.050027213,0.004569302,0.891826923,0,0
1.50702E-6,0.100071871,0.007086897,0.853827663,0,0
2.5557E-6,0.200047472,0.011959465,0.807599852,0,0
3.59708E-6,0.30007433,0.016751009,0.777274408,0,0
4.7083E-6,0.400086868,0.021812871,0.754992604,0,0
5.56912E-6,0.500466451,0.025698468,0.737056213,0.002098636,0
6.26164E-6,0.600350111,0.028802018,0.721431213,0.002098636,0
6.99782E-6,0.700683296,0.032079613,0.707377959,0.002098636,0
7.30899E-6,0.750050762,0.033458364,0.700998521,0.002098636,0
7.66367E-6,0.800135035,0.035025125,0.694803994,0.002098636,0
8.32729E-6,0.900600919,0.037942957,0.683154586,0.002098636,0
8.94797E-6,1.000784535,0.040656097,0.672429734,0.002098636,0
9.61481E-6,1.100796158,0.043554009,0.662444527,0.004197272,0
1.03535E-5,1.200236673,0.046743925,0.653198964,0.004197272,0.00952381
1.11151E-5,1.300297772,0.05001025,0.644600592,0.004197272,0.00952381
1.18941E-5,1.400207872,0.053328215,0.636556953,0.004197272,0.00952381
1.25228E-5,1.500203762,0.055989493,0.628975592,0.004197272,0.019047619
1.4036E-5,1.750396302,0.062333047,0.611593935,0.00524659,0.019047619
1.52349E-5,2.000394678,0.067298939,0.595784024,0.006295908,0.019047619
1.69499E-5,2.250334471,0.074312082,0.581453402,0.006295908,0.019047619
1.8778E-5,2.501062501,0.081672293,0.568509615,0.006295908,0.019047619
2.02701E-5,2.750812761,0.087593501,0.556675296,0.007345226,0.019047619
2.16356E-5,3.000060757,0.092945673,0.545673077,0.007345226,0.019047619
2.31229E-5,3.250951446,0.098704356,0.535318047,0.008394544,0.019047619
2.46688E-5,3.501738093,0.104612905,0.525610207,0.008394544,0.019047619
2.5943E-5,3.75253649,0.109425105,0.516457101,0.009443861,0.019047619
2.74408E-5,4.001183927,0.115016276,0.507858728,0.009443861,0.028571429
2.90052E-5,4.250008627,0.120781337,0.499722633,0.009443861,0.028571429
3.0813E-5,4.501814976,0.127350497,0.491956361,0.010493179,0.028571429
3.23159E-5,4.751385733,0.132737436,0.484652367,0.011542497,0.038095238
3.37649E-5,5.002815907,0.137868723,0.47762574,0.012591815,0.038095238
3.53845E-5,5.251193201,0.143532626,0.470968935,0.015739769,0.047619048
3.66642E-5,5.503227663,0.14795561,0.464497041,0.019937041,0.047619048
3.81699E-5,5.753373607,0.153101311,0.458302515,0.024134313,0.047619048
3.94804E-5,6.00184403,0.157529761,0.452385355,0.025183631,0.047619048
4.1009E-5,6.250988152,0.162637027,0.446653107,0.029380902,0.047619048
4.25251E-5,6.501462407,0.167642015,0.441105769,0.032528856,0.047619048
4.39526E-5,6.751991481,0.172299605,0.435743343,0.036726128,0.047619048
4.52845E-5,7.00163844,0.176598805,0.430565828,0.038824764,0.047619048
4.6603E-5,7.254061231,0.180810888,0.425480769,0.041972718,0.047619048
4.77894E-5,7.503947302,0.184564402,0.420580621,0.048268625,0.047619048
4.91946E-5,7.751646603,0.188965986,0.415865385,0.051416579,0.047619048
5.02419E-5,8.000357503,0.192215672,0.411242604,0.056663169,0.047619048
5.15113E-5,8.254817794,0.196119682,0.406619822,0.061909759,0.047619048
5.28223E-5,8.500273307,0.200111973,0.402274408,0.067156348,0.057142857
5.46423E-5,8.752468674,0.205589551,0.397928994,0.07135362,0.057142857
5.6128E-5,9.001700419,0.21000544,0.393768491,0.073452256,0.057142857
