Predictor variable,Categorical,Sample average
100kmsq_mar_final,false,13.80979517527989
100kmsq_mcmt_final,false,-11.825105051032635
100kmsq_msp_final,false,245.17778361344537
100kmsq_mwmt_final,false,18.30509452709631
100kmsq_pas_final,false,107.46612394957984
100kmsq_propgrass_final.asc,false,0.5905173318261259
100kmsq_proptree_final.asc.asc,false,0.15585281027365033
100kmsq_ruggedness_final,false,0.004525261866893063
