Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.79837E-11,0.000000003,0.000000137,0.999722761,0,0
1.27882E-10,0.000000022,0.000000625,0.999445523,0,0
1.67572E-10,0.000000039,0.000000819,0.99935311,0,0
3.68497E-10,0.00000012,0.000001801,0.999075871,0,0
7.73869E-10,0.000000313,0.000003783,0.998798632,0,0
2.17401E-9,0.000001173,0.000010626,0.998244155,0,0
3.97504E-9,0.000002806,0.00001943,0.99778209,0,0
7.69922E-9,0.000010141,0.000037632,0.996673136,0,0
1.49524E-8,0.000025596,0.000073082,0.995471768,0,0
2.50726E-8,0.000052341,0.000122539,0.994177987,0,0
4.13493E-8,0.000103639,0.000202074,0.992699381,0,0
8.14309E-8,0.000254713,0.000397874,0.990389058,0,0
1.2209E-7,0.000502601,0.000596417,0.988171149,0,0
1.88647E-7,0.001015691,0.000921255,0.985121523,0,0
2.88988E-7,0.002517022,0.001410577,0.979576749,0,0
3.7218E-7,0.005011257,0.001815904,0.972645781,0,0
4.97707E-7,0.010028996,0.002426877,0.961925885,0,0
8.38528E-7,0.025031399,0.004081977,0.941040569,0,0
1.16606E-6,0.050084354,0.005667372,0.91812217,0,0
1.67769E-6,0.100087746,0.008133826,0.885408003,0,0
2.66969E-6,0.200155152,0.012881316,0.842066352,0,0
3.60815E-6,0.300136982,0.017330899,0.812586637,0,0
4.43802E-6,0.400337466,0.021232359,0.789483412,0,0
5.28686E-6,0.500352188,0.025191091,0.770538767,0,0
5.93871E-6,0.600251906,0.028209428,0.754089271,0,0
6.52759E-6,0.700630107,0.030920154,0.739210794,0,0
6.78225E-6,0.750563756,0.032087765,0.732279826,0,0
7.08071E-6,0.800489973,0.033452563,0.725626097,0,0
7.77096E-6,0.900694671,0.03659431,0.713150356,0,0
8.42472E-6,1.000522776,0.039551171,0.701783569,0,0
9.08274E-6,1.100878194,0.042509039,0.691156085,0,0
9.68082E-6,1.200229091,0.045181684,0.681360318,0.00105042,0
1.02736E-5,1.300104376,0.047815983,0.672119028,0.00105042,0
1.09103E-5,1.400937542,0.050629279,0.663339802,0.003151261,0
1.1634E-5,1.501125134,0.053806862,0.655115054,0.005252101,0
1.31245E-5,1.750104334,0.060284975,0.636632474,0.005252101,0
1.48021E-5,2.000461743,0.067470517,0.620090565,0.005252101,0
1.60128E-5,2.250615402,0.072588869,0.605119675,0.005252101,0
1.73403E-5,2.500768169,0.078136408,0.59125774,0.005252101,0
1.85886E-5,2.750950699,0.083292522,0.578412346,0.006302521,0
1.99271E-5,3.000533294,0.088757911,0.566398669,0.006302521,0
2.1312E-5,3.250485796,0.094344673,0.555216708,0.006302521,0
2.25598E-5,3.500599935,0.099319631,0.544681638,0.006302521,0
2.4061E-5,3.752199814,0.105233067,0.534701044,0.008403361,0
2.53444E-5,4.001301037,0.110227634,0.525367341,0.008403361,0
2.66415E-5,4.250459147,0.115219032,0.516495703,0.009453782,0
2.79407E-5,4.501627523,0.120162387,0.507993716,0.010504202,0.009433962
2.91427E-5,4.752709937,0.124687479,0.499861381,0.014705882,0.009433962
3.0724E-5,5.001433117,0.130569465,0.49219111,0.018907563,0.009433962
