Predictor variable,Categorical,Sample average
100kmsq_mar_final,false,13.80731900266185
100kmsq_mcmt_final,false,-11.844359919507006
100kmsq_msp_final,false,244.52701993704093
100kmsq_mwmt_final,false,18.302124843517355
100kmsq_pas_final,false,107.08001049317943
100kmsq_propgrass_final.asc,false,0.5929767839332792
100kmsq_proptree_final.asc.asc,false,0.1540890612462604
100kmsq_ruggedness_final,false,0.004460473522481806
