Predictor variable,Categorical,Sample average
100kmsq_mar_final,false,13.795509463598748
100kmsq_mcmt_final,false,-11.876181725944791
100kmsq_msp_final,false,243.7675945378151
100kmsq_mwmt_final,false,18.27242644644585
100kmsq_pas_final,false,106.7547268907563
100kmsq_propgrass_final.asc,false,0.593051470817236
100kmsq_proptree_final.asc.asc,false,0.15591320958408672
100kmsq_ruggedness_final,false,0.004417452278598181
