X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-426917.14,351941.3605,train,2.6334857300770585E-4,52.45214691679194,0.7235883267007948
-882963.896,172856.2271,train,3.127239395072715E-4,63.46342260215688,0.7828031694839012
-412501.1716,-110520.6856,train,4.529202871466767E-4,85.1261869952494,0.8904631561787324
-699823.2884,926930.7903,train,2.087546761880544E-4,41.399865237700766,0.6391510655662915
-1008599.689,785677.8794,train,7.695484083069857E-4,96.13470630809417,0.9766581810027166
-1029111.849,-156365.4679,train,1.713734262658622E-4,33.19481835895771,0.5668939914432392
-1024126.168,118383.7717,train,6.367264562451168E-4,93.50779570109499,0.9553532152668187
-565852.4799,-253709.1959,train,1.2960624737806721E-4,23.951825455911408,0.46891557048171983
-1021849.606,83899.4048,train,8.817396001920431E-4,97.58239220506432,0.9865032952094038
-538501.8128,802707.2438,train,2.53296723384081E-4,50.748936050261236,0.7096834312851417
-852966.4777,-96899.9365,train,8.57725105942945E-5,14.550539164564034,0.34216774112498827
-607526.4349,-259479.2219,train,1.448116009456143E-4,27.023239870021552,0.5069171838842612
-954127.6586,777999.3327,train,3.6376368191164734E-4,73.96656190384283,0.830713940573057
-1093050.976,-49987.7351,train,2.5119798248815717E-4,50.260459121820475,0.7066930825251416
-342819.3317,358654.0767,train,2.4390379368234347E-4,49.01049573101362,0.6960585070930059
-86170.76,575047.3424,train,2.569675592453495E-4,51.254176383573586,0.7148406382465613
-909978.9545,49794.5614,train,8.678794658311092E-5,14.753058744457647,0.3454212768133017
-433581.2715,896008.1518,train,3.1121457174771876E-4,63.2074609389454,0.7811965466586375
-1127159.195,1344235.897,train,2.473602919522201E-4,49.577989781955694,0.7011451436247078
-681922.0755,1720355.06,train,3.9299076627145016E-5,6.496176866367945,0.17460017514903103
-702861.2627,1786887.645,train,4.195465423974686E-5,7.043264364651092,0.18523364061358583
-63032.5633,556477.6515,train,1.4022525168288117E-4,25.989163652050948,0.49575053374790834
-330710.6221,648700.814,train,1.6499164009654052E-4,31.63238791599464,0.5531856622029483
-1005621.091,-126486.7878,train,2.9452742235776963E-4,59.08409803170644,0.7626222033939233
-483061.0053,759037.8348,train,4.523753450472724E-4,85.04203543521356,0.8901713109800048
-692217.9924,1774326.692,train,4.9070240072008764E-5,8.52816562056066,0.21305543726785658
-847574.174,337374.9147,train,2.768114369591355E-4,55.098355606697126,0.7411741112700166
-772451.4642,887474.9718,train,2.4509869306359844E-4,49.25516199097617,0.6978266569732918
-1290213.932,1425069.5,train,1.5778411304189389E-4,30.029656193311478,0.5371811734955965
-1117630.334,-14978.1553,train,3.096007420872231E-4,63.029548956695315,0.7794655822253321
-975785.9263,720529.7512,train,4.050015182533127E-4,80.40452830817998,0.8615878124054589
-491393.9003,666372.7922,train,5.635929487723885E-4,91.45586098813017,0.9361922555349854
-1009331.138,75415.4424,train,8.803750131745207E-4,97.54156098020852,0.9864130673452078
-692105.1947,-249424.4364,train,3.2634742873783343E-4,66.09655731992108,0.7967810498046802
-508574.9564,90323.7438,train,2.3966976682286787E-4,48.247825703217124,0.6897095174404759
-471048.5568,765746.5108,train,3.1880895057891144E-4,64.56873302527671,0.7891615000155656
-856822.9867,328813.3237,train,2.4880111976450375E-4,49.826099832099224,0.7032402673552196
-663750.4308,1734969.471,train,3.974024619304961E-5,6.5865155929670305,0.17637627056494043
-907218.8056,-53902.8814,train,1.9237840521799885E-4,37.66532991167229,0.609112199553383
-1006482.386,69498.1372,train,7.411715778636084E-4,95.64536643209411,0.9731892376158845
-353329.1518,53759.7539,train,1.728900599960685E-4,33.46411417293349,0.5700894406334588
-744066.903,567546.9152,train,3.356700977771691E-4,68.05747511955327,0.8058242350832869
-933072.1254,-248228.5101,train,5.227199922657297E-4,89.13043516366938,0.9220983761700654
-435054.8056,682164.1343,train,2.64673712632161E-4,52.82280547969956,0.725371024872539
-472286.5784,86294.6046,train,3.6949251879147643E-4,74.9290388008597,0.8353836700683732
-1046773.2,130445.3746,train,9.006592344351838E-4,97.96154348277763,0.9876942600680909
-141491.9418,755981.6768,train,1.307613450139783E-4,24.150191741467896,0.4719024807210971
-924115.9004,717709.6927,train,4.1945236058037514E-4,81.64838462300104,0.8710175536382676
-1031393.679,-1030.5201,train,2.025879552883518E-4,40.024273960445264,0.6281204792591404
-696918.1337,700271.7758,train,4.3023676088894535E-4,83.02853179482634,0.8776337199156697
-73138.3881,575720.7344,train,1.2187146373421517E-4,22.032827336642605,0.448474548886162
-953706.0111,-66708.6034,train,2.6292085639939057E-4,52.38214400455821,0.7230104567347009
-1045844.317,-146597.6539,train,2.512857408542082E-4,50.279660386495024,0.7068187381235085
-504764.7046,820750.3616,train,2.870233339619282E-4,57.342960057491595,0.7537632426623371
-1056588.601,55272.5047,train,2.4403561742592083E-4,49.037490061747086,0.6962540796545734
-985604.7409,102763.0281,train,4.1176815383960205E-4,81.06308929128488,0.8660861954696404
-347376.7186,876824.0121,train,1.5112111034122286E-4,28.360471934585725,0.5218763324021796
-1104746.624,-6769.2303,train,5.82076363045045E-4,92.28413233407807,0.9416986779892081
-961632.6315,-183788.2498,train,3.409716580348334E-4,68.98177066532222,0.8107862012123112
-683026.73,1730469.284,train,4.417610609629494E-5,7.51662354253947,0.19402347773968087
-424706.8324,913086.6024,train,3.74867272735618E-4,76.00211465763351,0.8396475925694697
-98482.3874,643728.2596,train,1.2536448513345976E-4,22.9003353165133,0.457801346642991
-765256.6791,895159.4213,train,2.710879818686594E-4,53.95948601750642,0.7338389002384358
-847377.9783,337032.559,train,2.972402343212004E-4,59.99247669353348,0.7657457694055784
-980554.7907,124697.1077,train,5.808908497540149E-4,92.14104607639523,0.9413602186837277
-480002.0434,683549.7578,train,4.516787364086838E-4,84.96534947702003,0.8897971077652417
-992934.1491,121436.6562,train,7.326287443789314E-4,95.54074398536132,0.9720472421172835
-1103567.801,55782.768,train,2.06878412944567E-4,41.005210458797,0.635830025433022
-771760.5107,141030.8837,train,2.2082429715269424E-4,44.235012252276356,0.659802434467328
-905741.078,-277811.5667,train,6.458215899428443E-4,93.68533650453725,0.9572925629536773
-1026041.507,809026.0169,train,3.194057548814613E-4,64.75987728340216,0.7897749982162363
-447227.9822,172572.0672,train,1.3386552059790478E-4,24.772650897606066,0.47984644600310244
-978670.2892,856622.0207,train,5.270899536153258E-4,89.55510884494623,0.9237429865944832
-820046.8327,-179040.6044,train,0.0013642249189315338,99.06838851101135,0.9987203421470253
-832745.5201,344953.6477,train,1.7166875307990753E-4,33.2521355725933,0.5675180826335887
-579752.7474,672472.6235,train,2.809397203019036E-4,56.00310829814939,0.7463391252644547
-987024.4691,255993.2176,train,1.623123393232274E-4,31.081736658751208,0.5473018809967514
-320034.3512,848836.3718,train,3.5008328287966034E-4,71.28802675379679,0.8190197616950339
-846326.5276,332962.587,train,1.741489279312169E-4,33.77419087216445,0.5727238804090744
