X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-426917.14,351941.3605,train,3.4148302822065494E-4,43.69196015267397,0.6520931784343211
-882963.896,172856.2271,train,4.909690247795158E-4,63.40335908202178,0.7808527981541041
-412501.1716,-110520.6856,train,4.2898322759289453E-4,56.57628357967071,0.7345582054546399
-699823.2884,926930.7903,train,7.700865016159542E-4,84.66811506338827,0.9075424936744805
-1008599.689,785677.8794,train,0.001168323046260897,94.1016187685851,0.9730103312513196
-1029111.849,-156365.4679,train,3.8715453275788914E-4,50.61216956415374,0.697910174838267
-1024126.168,118383.7717,train,4.7072494676118855E-4,60.998162774435826,0.7666975491809749
-565852.4799,-253709.1959,train,2.68668708892698E-4,32.51502642398097,0.5642507409995796
-1021849.606,83899.4048,train,0.0014888579572938574,97.58570474989881,0.9899818105417121
-538501.8128,802707.2438,train,4.8077702219741903E-4,62.063189049491704,0.7738369974681116
-852966.4777,-96899.9365,train,2.7222793227729496E-4,32.97114894061352,0.5690197206369049
-607526.4349,-259479.2219,train,2.5902613077221146E-4,31.283184489470557,0.5510638976402532
-954127.6586,777999.3327,train,9.011624087802581E-4,89.83904934720145,0.9383496016802996
-1093050.976,-49987.7351,train,5.458064535019677E-4,69.96195571209171,0.8150300194253218
-342819.3317,358654.0767,train,4.0812525465931736E-4,53.72123172418144,0.7168757931627238
-86170.76,575047.3424,train,2.6733972864182673E-4,32.35406899808694,0.562456549653048
-909978.9545,49794.5614,train,2.261959487452413E-4,26.07472971763838,0.5031008095146279
-433581.2715,896008.1518,train,4.250835722708196E-4,56.00155170843352,0.7313383427528313
-1127159.195,1344235.897,train,5.386219364566052E-4,69.38359295440787,0.8108751978306851
-681922.0755,1720355.06,train,3.0244948860707034E-5,3.943460998846093,0.08927418828748979
-702861.2627,1786887.645,train,3.116776615000255E-5,4.0432883516013245,0.09186899460833908
-63032.5633,556477.6515,train,2.401937596547583E-4,28.346265797911414,0.524147572430864
-330710.6221,648700.814,train,4.383420012062242E-4,57.50985278253008,0.7421289920972589
-1005621.091,-126486.7878,train,4.462811261889513E-4,58.211266135437555,0.7483818247851612
-483061.0053,759037.8348,train,3.822150310269579E-4,49.6461293698109,0.6932611614304585
-692217.9924,1774326.692,train,3.3942835869581675E-5,4.344263514773124,0.09962756279213081
-847574.174,337374.9147,train,2.957391886437217E-4,36.443903130217755,0.5992376442561842
-772451.4642,887474.9718,train,7.463693582842675E-4,83.50154298670368,0.9005077815822407
-1290213.932,1425069.5,train,4.779393563609644E-4,61.69262090873518,0.7718439832775698
-1117630.334,-14978.1553,train,7.785647240151842E-4,84.89757316244577,0.9099346426245899
-975785.9263,720529.7512,train,0.0012986983035271195,96.07234302260723,0.9819643381131032
-491393.9003,666372.7922,train,7.324322707007127E-4,82.73415192000337,0.8961267843526133
-692105.1947,-249424.4364,train,3.5931830793738465E-4,46.69632791809711,0.6707588859590263
-508574.9564,90323.7438,train,5.305848826341987E-4,68.27380560411633,0.8061166598139917
-471048.5568,765746.5108,train,4.901659289237082E-4,63.297918672197106,0.7803079648837126
-663750.4308,1734969.471,train,2.6194390002392133E-5,3.4188286922819247,0.0777967242351928
-907218.8056,-53902.8814,train,4.3413858970793844E-4,57.18294010731295,0.7387557258858459
-1006482.386,69498.1372,train,0.00140754408503171,97.13700254790952,0.9871182165219217
-353329.1518,53759.7539,train,2.9122042344465696E-4,35.6581586624002,0.5935991247378753
-744066.903,567546.9152,train,5.930420479893945E-4,74.45380612511138,0.8401641578330772
-933072.1254,-248228.5101,train,0.0012587459478519694,95.55687095980961,0.9795929905886753
-435054.8056,682164.1343,train,4.306964203801599E-4,56.867363738558254,0.7359605244950875
-472286.5784,86294.6046,train,5.100049592656023E-4,65.52348359306491,0.7933788229729593
-1046773.2,130445.3746,train,3.8725982363127195E-4,50.63677123407356,0.698008502823249
-141491.9418,755981.6768,train,2.0575750302395784E-4,23.17847996773866,0.47068688622439336
-924115.9004,717709.6927,train,8.405698393491428E-4,86.86744793817634,0.9256470059194939
-1031393.679,-1030.5201,train,0.001014701312664733,92.09081698769343,0.9566011761811637
-696918.1337,700271.7758,train,5.062118430959365E-4,65.16779144855059,0.7909413425877837
-953706.0111,-66708.6034,train,5.887328322726887E-4,74.24660587707456,0.8380203305620701
-504764.7046,820750.3616,train,5.325714188887298E-4,68.54281317618128,0.8073038626678157
-1056588.601,55272.5047,train,8.553629044894574E-4,87.63456898496092,0.9289711784987151
-985604.7409,102763.0281,train,0.0011277945586331513,93.53099408168514,0.9694072545320136
-347376.7186,876824.0121,train,3.386587308186158E-4,43.216511167731596,0.6490418288920037
-1104746.624,-6769.2303,train,8.982897929952082E-4,89.63854419979374,0.9377995993782814
-961632.6315,-183788.2498,train,8.738566831789056E-4,88.50436083241642,0.9329186943319787
-683026.73,1730469.284,train,3.011149226876256E-5,3.9287905823419345,0.08889831775173551
-424706.8324,913086.6024,train,4.934220646274834E-4,63.61306754376079,0.7825086277028082
-98482.3874,643728.2596,train,3.84087659216113E-4,49.92440557756599,0.6950320232305055
-847377.9783,337032.559,train,3.113048792983886E-4,38.7379752603183,0.6180683922501584
-980554.7907,124697.1077,train,0.0010046907879668956,91.82857287464378,0.9552369257115261
-480002.0434,683549.7578,train,6.167901772119611E-4,76.076633080569,0.851479765022241
-1103567.801,55782.768,train,8.791001932991319E-4,88.78707970832863,0.9339974645113639
-771760.5107,141030.8837,train,3.0360751244459724E-4,37.5215895067525,0.6088696811576157
-905741.078,-277811.5667,train,8.469410136819137E-4,87.23615995564535,0.9270973412538053
-1026041.507,809026.0169,train,8.124954352020781E-4,85.73496547324275,0.918904594630539
-447227.9822,172572.0672,train,3.371673919356034E-4,42.8967942250335,0.6474198157900524
-978670.2892,856622.0207,train,0.0011768858443904923,94.26560672203018,0.9737155079661197
-820046.8327,-179040.6044,train,0.0014223982467154936,97.31422832998653,0.9876964594992871
-579752.7474,672472.6235,train,7.167709454937034E-4,82.20495291143122,0.8909731881901389
-987024.4691,255993.2176,train,2.4957335874816285E-4,29.676862371090674,0.5377493419406545
-320034.3512,848836.3718,train,3.2938235653016197E-4,41.91390821503769,0.638830139850681
-1080568.436,-183321.4124,train,3.474089692639063E-4,44.65275841947472,0.6584095653678268
-693903.1194,999412.3529,train,6.732768904807839E-4,79.79830349639278,0.8752799373819229
-229617.0926,758359.1802,train,2.9071723822788156E-4,35.582790053813994,0.5929663612833402
-232647.661,-383334.9608,train,1.6076410624005317E-4,17.177679571886475,0.39168440583416997
-998497.2554,697130.4214,train,3.6847383713602296E-4,48.02763623998051,0.6799482632010336
-771819.1611,390609.45,train,2.790613029162698E-4,33.923580036881795,0.5780299032797063
-547222.5781,657491.0388,train,5.297661522874212E-4,67.98788678319093,0.8056252405379389
-895659.4099,878272.0383,train,8.544038215491658E-4,87.55221721689136,0.9287602399973213
-20723.5379,-450128.848,train,2.2409784558801235E-4,25.638683104200346,0.49986691732317046
-612177.8277,1564647.841,train,4.227477970873818E-5,5.47066628587782,0.12252608986898172
-641294.606,860338.3143,train,4.653498512634095E-4,60.37120457401885,0.7627878776183687
-153778.4516,997393.3854,train,8.550434438900741E-5,9.757873769544508,0.23230916214182384
-151867.8538,-418778.8264,train,1.9923421469127E-4,22.296881943320752,0.45990270275582223
-888061.7335,1023651.414,train,0.002187422469973272,98.8681781286048,0.9988445003659648
-562093.8648,-258090.6577,train,2.147068170232945E-4,24.328606090241887,0.48513225957993655
-993965.4891,-213898.7925,train,3.168026570093561E-4,39.70178825038964,0.6245057530618336
-51467.8063,521754.2343,train,2.6667989873248044E-4,32.27415354055217,0.5615630029295533
-257553.7972,-466477.8368,train,1.8040966792716835E-4,19.996942391998626,0.42753458394023336
-818392.9377,839974.142,train,4.0967652108903535E-4,53.89641733420077,0.7182304937219768
-942601.3521,2330.8592,train,3.373138210006766E-4,42.92257550882376,0.6475794066023199
-176470.2356,-409092.3569,train,1.7624715463986662E-4,19.219211304975858,0.4201193721337618
-980459.5317,966615.5212,train,3.852998201597624E-4,50.14433804504244,0.6961728558980604
-1054992.154,-49681.1224,train,6.333663749335297E-4,77.53833686817657,0.8588998687200701
-925368.9971,-311423.1629,train,0.001180628232168771,94.33727797989118,0.9740178922363145
-945443.571,-195334.9917,train,8.984054968861087E-4,89.64662059392016,0.9378218470449076
-993701.4628,747981.2203,train,0.0024272740752039933,99.11090706589113,0.9994495707047846
-960449.2742,859174.2022,train,0.0012215827666939604,95.05238052670701,0.9771081235729475
-502842.9548,975501.9793,train,2.657452142122862E-4,32.150247833854145,0.5602941218048574
-838358.9117,921784.573,train,6.87040821109081E-4,80.56683201697207,0.8804762060093059
-966132.0162,987907.608,train,0.0011991907377096685,94.77656289800666,0.975467094118412
-844684.0601,792586.2776,train,3.7749526890831797E-4,48.87660310322428,0.688752137505384
-300578.466,-349038.8409,train,2.5455668183527164E-4,30.582474205750565,0.5448170096866777
-96383.5915,307504.4457,train,2.610636081443564E-4,31.47069887350215,0.5538831315047337
-1395686.669,129542.7789,train,2.0523463539805852E-4,23.11067822849057,0.46983048652733195
-612978.3688,-252716.7056,train,2.125004971374789E-4,24.04614962621429,0.481608004711782
-707518.0377,1760581.929,train,3.280415707078753E-5,4.216422999076933,0.09645208447552855
-890820.4057,827508.9949,train,8.21615630664533E-4,86.29151908070631,0.9211594182333084
-864678.0546,1026776.875,train,0.001494791583460525,97.60804263471718,0.9901639284835645
-652877.0772,1716487.09,train,2.744529334104577E-5,3.588861301477851,0.08135657539996943
-758327.2903,261143.6625,train,3.51638295084721E-4,45.24812333716382,0.6628473008479563
-337739.3329,-287795.8511,train,1.5776706492813067E-4,16.771664425320434,0.3860212772663326
-947080.8963,91284.706,train,7.410894037691051E-4,83.21143529832182,0.8988702486851368
