X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-641964.6407,995446.7775,train,5.25507942847565E-4,64.69409323841262,0.6131293507738804
-906279.8783,-278305.692,train,8.808118192362479E-4,86.40882306016577,0.7265054376888366
-748350.2392,563714.2054,train,6.220111686597202E-4,73.5547786464756,0.6522804339169691
-207187.4268,750734.2609,train,2.68389788986476E-4,33.5433291827987,0.44733620175411376
-249651.2885,-373874.4715,train,2.081179496509635E-4,24.144620647573234,0.38561678008736705
-803996.0937,479543.6486,train,3.8655721060954385E-4,50.517303837377106,0.5382749992568607
-790673.2054,882975.2391,train,3.160909099467235E-4,40.622451369727344,0.4880398033827416
-120729.8306,715153.6093,train,5.30274380773916E-4,65.63664690861435,0.6152689086942126
-731583.8369,-250679.7749,train,8.329302069819333E-4,84.54840888724117,0.7152600911660939
-515702.2813,-28866.6903,train,3.2674338851614715E-4,42.319292843043264,0.49632390176614705
-963188.7139,293579.8762,train,8.366280010535362E-5,9.913337019175543,0.20147751478033535
-1046210.918,130695.8065,train,4.039002381552052E-4,52.4453520740394,0.5491626757391791
22306.7576,510114.0591,train,3.3392128842882167E-4,43.509323854748786,0.5017563742008012
-1134250.801,1075750.551,train,8.263323747349815E-5,9.813745778703685,0.19949273540557752
-667659.6359,1761358.597,train,4.2132332384129446E-5,5.539900885723725,0.11273894364376393
-924206.892,-44733.9462,train,2.4250860691173284E-4,29.838446723808296,0.4224210508852911
-848865.6709,333463.3865,train,2.677110658191778E-4,33.46382371526192,0.4467102896875412
-553185.1797,804199.7926,train,7.525084033123513E-4,80.796467228199,0.6941370699675792
-1001811.628,821677.2898,train,8.599100047757996E-4,85.56787542675563,0.7217076503782518
-334920.4871,269826.6544,train,3.421290951508493E-4,44.58285268684159,0.5078264509417756
-1063728.989,854267.6186,train,6.864019441704305E-5,8.558734085441515,0.17150455846968438
-811365.2338,129203.3991,train,5.203247107785109E-4,64.11236383871541,0.6107755287984559
-983194.3174,779385.5438,train,0.003382315102743445,99.63515954357163,0.9107182048992645
-603177.8253,-181783.1658,train,3.1761389211075106E-4,40.77541977859814,0.4892408343983897
-823482.2241,-180330.2486,train,0.001411697932994319,95.84834626381809,0.8097934596083254
-845286.3132,788267.6904,train,3.653894486978208E-4,47.64337045019535,0.5242519523394716
-939715.815,883889.8808,train,0.0013480970360781875,95.29353918231882,0.8025913125101647
-57558.6468,487351.8555,train,2.0601573911801022E-4,23.74619635135494,0.3832143161471288
