Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.11146E-11,0.000000002,0.000000061,1,0,0
3.69021E-11,0.000000006,0.000000107,0.999876207,0,0
6.03886E-10,0.000000066,0.000001758,0.999752414,0,0
1.00604E-9,0.000000167,0.000002929,0.999628621,0,0
1.27631E-9,0.000000294,0.000003716,0.999504828,0,0
3.2208E-9,0.00000105,0.000009378,0.999133449,0,0
8.77416E-9,0.000002622,0.000025548,0.998885863,0,0
2.47558E-8,0.000011601,0.000072081,0.998266898,0,0
4.051E-8,0.000025523,0.000117949,0.997771726,0,0
5.79769E-8,0.000055478,0.000168801,0.997028968,0,0
9.34728E-8,0.000108058,0.000272134,0.996162416,0,0
1.34682E-7,0.00026033,0.000392086,0.994553107,0,0
1.76295E-7,0.000516219,0.000513198,0.992572419,0,0
2.14114E-7,0.001015421,0.000623257,0.989477593,0,0
2.86259E-7,0.002504236,0.00083317,0.982173805,0,0
3.72083E-7,0.005025322,0.001082832,0.972641743,0,0
5.27371E-7,0.010046543,0.001534402,0.958776925,0,0
8.69162E-7,0.025032904,0.002527595,0.932532805,0,0
1.23752E-6,0.050054641,0.003596878,0.902946274,0,0
1.9203E-6,0.10003917,0.005575869,0.862837336,0,0
3.13688E-6,0.200299257,0.009092265,0.813320129,0,0
4.35481E-6,0.300396635,0.012600136,0.779772221,0,0
5.30489E-6,0.400407127,0.015327896,0.754147066,0,0
6.21932E-6,0.500371011,0.017946222,0.732607081,0,0
7.13911E-6,0.600134793,0.02057283,0.714161921,0,0
7.815E-6,0.700485549,0.0224985,0.697573657,0,0
8.19392E-6,0.750380941,0.023576398,0.68989849,0,0
8.52944E-6,0.800593171,0.024529839,0.682470909,0,0
9.3247E-6,0.900525441,0.026786033,0.668606091,0,0
1.00652E-5,1.000175986,0.028882057,0.65585541,0,0
1.09297E-5,1.100837623,0.031323561,0.64397128,0.001709402,0
1.16388E-5,1.20017295,0.033321564,0.633077494,0.001709402,0
1.24879E-5,1.300519981,0.035708797,0.622802674,0.001709402,0
1.3252E-5,1.40069669,0.037851761,0.613146819,0.001709402,0
1.38678E-5,1.501104704,0.039575341,0.603986135,0.001709402,0
1.53446E-5,1.750635082,0.043696452,0.582817529,0.003418803,0
1.68857E-5,2.000322427,0.04797812,0.563505818,0.003418803,0
1.83321E-5,2.251735949,0.051979209,0.545803417,0.003418803,0
2.01235E-5,2.500867007,0.056911377,0.529710324,0.003418803,0
2.16688E-5,2.750092831,0.06114526,0.514978955,0.005128205,0
2.35254E-5,3.000822488,0.066206938,0.50123793,0.008547009,0
2.53643E-5,3.250515866,0.07119354,0.488611042,0.008547009,0
2.73787E-5,3.501271906,0.076625357,0.476850706,0.008547009,0
2.93249E-5,3.750628599,0.081843375,0.46595692,0.01025641,0
3.11779E-5,4.001708833,0.086783782,0.4556821,0.01025641,0
3.35344E-5,4.250936591,0.093028615,0.446150037,0.017094017,0
3.52376E-5,4.502228225,0.097515253,0.437113147,0.020512821,0
3.71714E-5,4.751987855,0.102582831,0.428571429,0.020512821,0
3.91014E-5,5.000236276,0.107611892,0.420524882,0.025641026,0
4.09239E-5,5.252149818,0.112334961,0.412725922,0.027350427,0
4.28963E-5,5.504173516,0.117418317,0.405298341,0.037606838,0
4.50344E-5,5.750057062,0.122895866,0.398365932,0.041025641,0
4.70708E-5,6.003804783,0.128081374,0.391557316,0.042735043,0
4.94876E-5,6.250430278,0.134195461,0.385243872,0.042735043,0
5.17287E-5,6.503211254,0.1398271,0.379054221,0.046153846,0
5.36494E-5,6.750195098,0.144624309,0.373235949,0.047863248,0
5.62328E-5,7.002656528,0.151034484,0.367541471,0.054700855,0
5.92061E-5,7.251398682,0.158352749,0.362218371,0.05982906,0
6.2016E-5,7.50004298,0.165210774,0.357142857,0.064957265,0
6.46282E-5,7.754477467,0.171536254,0.352191136,0.068376068,0
6.77369E-5,8.006016072,0.179001336,0.347487002,0.071794872,0
7.01904E-5,8.254548979,0.184845695,0.343030453,0.073504274,0
7.25462E-5,8.503812919,0.190418193,0.338697697,0.073504274,0
7.49576E-5,8.75461295,0.196082675,0.334488735,0.075213675,0
7.75515E-5,9.006193581,0.202131668,0.330403565,0.08034188,0
8.05174E-5,9.251720028,0.208992372,0.326565982,0.087179487,0
8.44163E-5,9.500012916,0.217921678,0.322852191,0.088888889,0
8.67494E-5,9.756125204,0.223216616,0.319138401,0.090598291,0
9.01877E-5,10.004070377,0.23095465,0.315672196,0.095726496,0
9.33054E-5,10.251272236,0.237904446,0.312329785,0.095726496,0
9.65089E-5,10.507897775,0.244980014,0.308987373,0.100854701,0
9.94114E-5,10.753177551,0.251334206,0.305892548,0.104273504,0
1.02906E-4,11.006796932,0.258912845,0.302797722,0.107692308,0
1.06286E-4,11.258507513,0.266171573,0.29982669,0.109401709,0
1.08793E-4,11.506154148,0.271508737,0.29697945,0.111111111,0
1.13049E-4,11.761265082,0.280480574,0.294132211,0.112820513,0
1.15208E-4,12.001497188,0.284989258,0.291532558,0.116239316,0
1.1788E-4,12.257860868,0.290530642,0.288809111,0.116239316,0
1.20485E-4,12.508315479,0.295893291,0.286209458,0.11965812,0
1.22224E-4,12.751325537,0.299449113,0.283733597,0.121367521,0
1.2431E-4,13.010410094,0.303690114,0.281133944,0.124786325,0
1.26767E-4,13.262028841,0.308654959,0.278658084,0.126495726,0
1.2861E-4,13.504986333,0.312354108,0.276306016,0.12991453,0
1.31134E-4,13.751699628,0.317389992,0.273953949,0.12991453,0
1.32934E-4,14.002742387,0.320958014,0.271601882,0.133333333,0
1.34374E-4,14.256917919,0.323799648,0.269249814,0.133333333,0
1.35635E-4,14.500070847,0.326277442,0.26702154,0.135042735,0
1.37568E-4,14.75955893,0.330058714,0.264669473,0.135042735,0
1.39716E-4,15.009319217,0.334236268,0.262441198,0.138461538,0
1.41627E-4,15.262775414,0.337930174,0.260212924,0.14017094,0
1.44309E-4,15.505961508,0.343081212,0.258108443,0.143589744,0
1.46611E-4,15.75321748,0.347468922,0.256003961,0.145299145,0
1.48498E-4,16.004112321,0.351045333,0.25389948,0.145299145,0
1.50357E-4,16.257863361,0.354548412,0.251794999,0.148717949,0
1.52187E-4,16.500284055,0.35797816,0.24981431,0.148717949,0
1.55012E-4,16.761413164,0.363236746,0.247709829,0.152136752,0
1.56945E-4,17.010954063,0.366811337,0.245729141,0.157264957,0
1.59224E-4,17.264116274,0.370999875,0.243748453,0.162393162,0
1.60978E-4,17.504233273,0.37420311,0.241891557,0.164102564,0
1.63816E-4,17.76438936,0.379354224,0.239910869,0.167521368,0
1.65505E-4,18.011782015,0.382398089,0.238053974,0.169230769,0
1.66798E-4,18.261207971,0.384719472,0.236197078,0.172649573,0
1.69318E-4,18.513447049,0.389217403,0.234340183,0.174358974,0
1.72649E-4,18.753001583,0.395112081,0.232607081,0.181196581,0
1.74866E-4,19.013670985,0.399005729,0.230750186,0.186324786,0
1.77687E-4,19.26077169,0.403921726,0.229017083,0.18974359,0
1.78996E-4,19.510578788,0.406188518,0.227283981,0.191452991,0
1.80218E-4,19.762235622,0.408298551,0.225550879,0.193162393,0
1.81576E-4,20.015529835,0.410633896,0.223817777,0.196581197,0
1.83568E-4,20.253005937,0.41404207,0.222208467,0.196581197,0
1.85824E-4,20.511772469,0.417878727,0.220475365,0.196581197,0
1.8759E-4,20.754655707,0.420864404,0.218866056,0.2,0
1.90158E-4,21.00075425,0.42517905,0.217256747,0.201709402,0
