Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
9.50235E-7,0.000095024,0.005587138,1,0,0
1.99633E-6,0.000294657,0.01166616,0.999906959,0,0
2.02297E-6,0.000697703,0.011819968,0.999720878,0,0
2.02661E-6,0.001102747,0.011840994,0.999534797,0,0
2.05545E-6,0.002534336,0.012007481,0.998883513,0,0
2.14618E-6,0.005069135,0.012530845,0.997767026,0,0
2.31737E-6,0.010229608,0.013516885,0.995627093,0,0
2.72332E-6,0.025077306,0.015847233,0.9901377,0,0
3.23446E-6,0.050292462,0.018765729,0.982322293,0,0
3.9222E-6,0.100052851,0.022665467,0.969482694,0,0
4.80389E-6,0.200238521,0.027619844,0.948083364,0,0
5.48301E-6,0.300473482,0.031401809,0.929940454,0,0
6.18036E-6,0.400270163,0.035254784,0.914030517,0,0
6.68376E-6,0.500072667,0.038017146,0.89960923,0,0
7.17126E-6,0.60046087,0.04067727,0.886118348,0,0
7.5906E-6,0.700749253,0.042953711,0.873464831,0,0
7.809E-6,0.750121021,0.044135062,0.867510234,0,0
8.01019E-6,0.800755804,0.045220717,0.861555638,0,0
8.3075E-6,0.900445393,0.046820548,0.850204689,0,0
8.5363E-6,1.000768645,0.048048102,0.839132862,0,0
8.84418E-6,1.100687621,0.049694968,0.828433197,0,0
9.17813E-6,1.200767792,0.051474787,0.818105694,0,0
9.49857E-6,1.300651545,0.053176424,0.808150354,0,0
9.83489E-6,1.400018798,0.054955759,0.798567175,0,0
1.01997E-5,1.500253002,0.056878539,0.789263119,0,0
1.12124E-5,1.7507316,0.062174599,0.767491626,0,0
1.22337E-5,2.000162901,0.067455837,0.747673986,0,0
1.32139E-5,2.250606199,0.072468746,0.729344994,0,0
1.43642E-5,2.501407632,0.078283718,0.712411611,0,0
1.52671E-5,2.750164214,0.08279707,0.696780796,0.001153403,0
1.63398E-5,3.000325715,0.088101772,0.682080387,0.002306805,0
1.75383E-5,3.251198496,0.093956994,0.668310383,0.002306805,0
1.84931E-5,3.501809329,0.098567795,0.655377745,0.002306805,0
1.96703E-5,3.750009426,0.104188353,0.643282471,0.00461361,0
2.09222E-5,4.001321728,0.110089281,0.631745441,0.006920415,0
2.20118E-5,4.2506506,0.115162639,0.620952735,0.011534025,0
2.31187E-5,4.50066578,0.120256967,0.610625233,0.019607843,0
2.40672E-5,4.75100493,0.124576218,0.600762933,0.031141869,0
2.49923E-5,5.001133249,0.128748084,0.591272795,0.039215686,0
2.60296E-5,5.251277699,0.133379028,0.58215482,0.041522491,0
2.7183E-5,5.501615235,0.138471066,0.573409006,0.046136101,0
2.80962E-5,5.752801215,0.142460066,0.564942315,0.046136101,0
2.91366E-5,6.001982125,0.14696035,0.556847786,0.048442907,0
3.00365E-5,6.250728436,0.150814625,0.549032378,0.049596309,0
3.10128E-5,6.50129168,0.154957215,0.541403052,0.051903114,0
3.20778E-5,6.750537945,0.159429873,0.534052847,0.054209919,0
3.30112E-5,7.00092658,0.163311564,0.526888723,0.054209919,0
3.40246E-5,7.252698715,0.167485334,0.519910681,0.054209919,0
3.49335E-5,7.500955142,0.171193565,0.51321176,0.056516724,0
3.61122E-5,7.752914283,0.175953141,0.50660588,0.058823529,0
3.72469E-5,8.002345689,0.180484126,0.500279122,0.061130334,0
3.80249E-5,8.250761293,0.183561877,0.494138444,0.062283737,0
3.92222E-5,8.501604223,0.188253941,0.488090808,0.06343714,0
4.06529E-5,8.753072544,0.193790164,0.482229252,0.066897347,0
4.18954E-5,9.000301671,0.198536959,0.476646818,0.066897347,0
4.28434E-5,9.250505889,0.202121594,0.471157425,0.066897347,0
4.41662E-5,9.502694399,0.207069831,0.465761072,0.07266436,0
4.52642E-5,9.753367942,0.211130602,0.4605508,0.074971165,0
4.64357E-5,10.000750161,0.215417893,0.45552661,0.076124567,0
4.75384E-5,10.254724672,0.219410916,0.450502419,0.07727797,0
4.85829E-5,10.504603728,0.22315597,0.44566431,0.079584775,0
5.01595E-5,10.751229866,0.228741583,0.441012281,0.083044983,0
5.14644E-5,11.00048687,0.233303841,0.436453294,0.08650519,0
5.25688E-5,11.25007307,0.237123211,0.431987346,0.088811995,0
5.40115E-5,11.50076951,0.242055573,0.42761444,0.089965398,0
5.5516E-5,11.752755761,0.247132012,0.423334574,0.092272203,0
5.67797E-5,12.005397139,0.251343317,0.419147748,0.095732411,0
5.78276E-5,12.25151849,0.254800073,0.415147004,0.099192618,0
5.93247E-5,12.503743422,0.259683638,0.41114626,0.101499423,0
6.02318E-5,12.754916166,0.262611464,0.407238556,0.104959631,0
6.18806E-5,13.005168538,0.267874601,0.403423893,0.106113033,0
6.29589E-5,13.255289192,0.271276276,0.39970227,0.108419839,0
6.40695E-5,13.503290189,0.274746795,0.396073688,0.109573241,0
6.53108E-5,13.755801202,0.27858701,0.392445106,0.110726644,0
6.66446E-5,14.000449697,0.282668178,0.389002605,0.111880046,0
6.777E-5,14.256131446,0.286075957,0.385467064,0.113033449,0
6.91199E-5,14.503077819,0.29012105,0.382117603,0.115340254,0
7.04842E-5,14.754307679,0.29416287,0.378768143,0.118800461,0
7.21692E-5,15.003822072,0.299092009,0.375511723,0.119953864,0
7.35183E-5,15.251011105,0.30298904,0.372348344,0.121107266,0
7.49818E-5,15.503518266,0.307167646,0.369184965,0.121107266,0
7.63721E-5,15.753875177,0.311091423,0.366114626,0.124567474,0
7.73345E-5,16.007260463,0.313781509,0.363044287,0.125720877,0
7.87283E-5,16.257396085,0.31764046,0.360066989,0.125720877,0
8.06008E-5,16.504775488,0.322757031,0.357182732,0.126874279,0
8.21045E-5,16.756794586,0.326810325,0.354298474,0.130334487,0
8.38498E-5,17.006077497,0.331454919,0.351507257,0.131487889,0
8.58516E-5,17.252505778,0.336703573,0.348809081,0.132641292,0
8.7427E-5,17.504327657,0.340776574,0.346110904,0.134948097,0
8.97757E-5,17.752848586,0.346757075,0.343505769,0.134948097,0
9.19058E-5,18.007726115,0.352087702,0.340900633,0.134948097,0
9.43258E-5,18.250333674,0.358039181,0.338481578,0.137254902,0
9.64826E-5,18.508219764,0.363252177,0.335969483,0.138408304,0
9.95651E-5,18.753542294,0.370557107,0.333643469,0.138408304,0
1.02159E-4,19.005953673,0.376575928,0.331317454,0.139561707,0
1.04663E-4,19.253522129,0.382276661,0.329084481,0.141868512,0
1.07132E-4,19.507398431,0.387797416,0.326851507,0.143021915,0
1.09809E-4,19.757419917,0.39367423,0.324711574,0.146482122,0
1.12206E-4,20.001425924,0.398839559,0.322664682,0.148788927,0
1.1563E-4,20.252252169,0.406068185,0.320617789,0.14994233,0
1.18164E-4,20.50958669,0.411306368,0.318570897,0.153402537,0
1.20535E-4,20.760053858,0.416125828,0.316617045,0.15455594,0
1.22234E-4,21.002783601,0.419530563,0.314756234,0.156862745,0
1.24255E-4,21.261697946,0.423529278,0.312802382,0.158016148,0
1.26832E-4,21.500303693,0.428548588,0.311034611,0.15916955,0
1.28824E-4,21.755905791,0.432368535,0.3091738,0.160322953,0
1.30729E-4,22.002223391,0.435974489,0.307406029,0.166089965,0
1.32626E-4,22.252850741,0.439520447,0.305638258,0.16839677,0
1.34579E-4,22.50681881,0.443124477,0.303870488,0.169550173,0
1.37002E-4,22.751401396,0.447532615,0.302195757,0.171856978,0
1.39286E-4,23.000025996,0.451624478,0.300521027,0.174163783,0
1.41214E-4,23.252778705,0.455030966,0.298846297,0.175317186,0
1.43136E-4,23.509063553,0.458385233,0.297171567,0.182237601,0
1.44072E-4,23.753334648,0.460003451,0.295589877,0.184544406,0
1.45745E-4,24.014347288,0.462873482,0.293915147,0.186851211,0
1.46923E-4,24.263221896,0.464875282,0.292333457,0.192618224,0
1.48117E-4,24.51424129,0.466888801,0.290751768,0.196078431,0
1.49202E-4,24.752065923,0.468706003,0.289263119,0.200692042,0
1.50177E-4,25.006630921,0.470329361,0.287681429,0.201845444,0
1.51129E-4,25.262765246,0.47190345,0.286099739,0.206459054,0
1.52239E-4,25.505474781,0.473727111,0.28461109,0.207612457,0
1.53164E-4,25.765012484,0.475238176,0.283029401,0.209919262,0
1.54219E-4,26.011019053,0.47695004,0.281540752,0.212226067,0
1.5484E-4,26.258370135,0.477953278,0.280052103,0.214532872,0
1.55312E-4,26.506502438,0.47871182,0.278563454,0.21799308,0
1.56203E-4,26.75571828,0.480140438,0.277074805,0.219146482,0
1.57266E-4,27.006711166,0.481832086,0.275586156,0.221453287,0
1.58256E-4,27.25895665,0.483400053,0.274097507,0.22260669,0
1.58855E-4,27.512759345,0.484343827,0.272608857,0.226066897,0
1.59642E-4,27.751657462,0.485577859,0.271213249,0.228373702,0
1.60264E-4,28.007496372,0.486548922,0.2697246,0.230680507,0
1.6103E-4,28.264384209,0.48774053,0.268235951,0.23644752,0
1.61608E-4,28.506385365,0.488635832,0.266840342,0.238754325,0
1.62538E-4,28.76581327,0.490068883,0.265351693,0.238754325,0
