X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-641964.6407,995446.7775,train,4.924729124083784E-4,59.307612130659024,0.5941824426336069
-906279.8783,-278305.692,train,8.64280276711526E-4,84.49851410868979,0.7198545759471938
-748350.2392,563714.2054,train,6.730272243589676E-4,74.29456115959886,0.666773738902486
-207187.4268,750734.2609,train,2.5880416013048825E-4,32.52278439756889,0.43485121379866276
-249651.2885,-373874.4715,train,2.3116959402549704E-4,28.003651210783033,0.40733216345151674
-803996.0937,479543.6486,train,4.205266142688583E-4,52.74386096027552,0.5556067849185916
-790673.2054,882975.2391,train,2.993662395263448E-4,38.25733250034079,0.4709106291654719
-120729.8306,715153.6093,train,5.115671412656188E-4,61.23196388442271,0.6033210238136305
-731583.8369,-250679.7749,train,8.828329203878716E-4,85.65864948178067,0.7241176211056198
-515702.2813,-28866.6903,train,3.1441279254357485E-4,40.09778240313775,0.4831438930224664
-963188.7139,293579.8762,train,8.77482291349201E-5,9.644061531620014,0.20690470570699496
-1046210.918,130695.8065,train,3.8632742650463364E-4,48.82501421847637,0.5345768551691802
22306.7576,510114.0591,train,3.097674917770892E-4,39.3351601478231,0.4794279334087424
-1134250.801,1075750.551,train,9.021597865345576E-5,9.88118263560681,0.21149286734599243
-667659.6359,1761358.597,train,4.02165772012919E-5,5.2240864584248445,0.10679762810630773
-924206.892,-44733.9462,train,2.5461948488325484E-4,31.923668865510813,0.43084938594751404
-848865.6709,333463.3865,train,3.092534373207288E-4,39.25702314503902,0.4790134347327804
-553185.1797,804199.7926,train,7.895151766281716E-4,81.54749645016356,0.7012510404238053
-1001811.628,821677.2898,train,9.411229672453661E-4,87.87620583137918,0.7367058936984542
-334920.4871,269826.6544,train,3.2913683791286025E-4,42.130420276003555,0.4945794244409488
-1063728.989,854267.6186,train,9.415530662646702E-5,10.252590409501929,0.21870805691937797
-811365.2338,129203.3991,train,5.446808578860073E-4,64.50971275259272,0.6182302551557398
-983194.3174,779385.5438,train,0.0027844776165408497,99.66185109170614,0.8922236735075488
-603177.8253,-181783.1658,train,2.9834607508118086E-4,38.05600386458531,0.4700602112849946
-823482.2241,-180330.2486,train,0.001656767399598765,97.76246930587972,0.8312436362877743
-845286.3132,788267.6904,train,3.706663739125067E-4,46.92091608657732,0.5242673331001384
-939715.815,883889.8808,train,0.001181410599778228,93.36163122473077,0.7783898424381676
-57558.6468,487351.8555,train,1.9804487365477797E-4,22.484506611597176,0.3705954687111344
-708491.2941,1858893.5,train,6.175984082390761E-5,7.501499740987312,0.15513208209566637
-439228.048,892149.1729,train,4.307372906796718E-4,53.5460174946989,0.5615220784128157
-561761.0547,643141.9206,train,7.503164884676807E-4,79.4411607253589,0.6904744578285205
-911984.1692,-287850.6544,train,0.001240460324091781,94.13502562642239,0.7866888788416962
-26850.3888,455438.5249,train,7.780229970756295E-4,81.31215617052224,0.6981701401508533
-1166328.52,1065104.725,train,1.0030720208132323E-4,10.768211113180087,0.229715341001638
-1028192.858,841821.2218,train,1.8145257995703107E-4,20.021315735071813,0.35042709752211726
-965677.304,-71176.2844,train,7.486283681504705E-4,79.25247537708104,0.6899928669963165
-944866.523,-283.4005,train,4.0002064062440705E-4,50.65638826877327,0.5432316350668634
-506382.4218,813142.1482,train,6.178146685628111E-4,70.51458007769534,0.6474916953890041
-807630.2611,564936.9375,train,4.661551741115606E-4,57.29415406545775,0.5808738925012489
-1083837.937,-188706.3977,train,3.3432819437343136E-4,42.60270013588934,0.49849160249245406
-308740.3369,881551.5772,train,3.37982237594873E-4,43.00707808858983,0.5012091491091654
-933612.3098,-220688.6705,train,2.675226558765279E-4,33.782149340103096,0.4430106080377175
-367136.7702,782297.0428,train,3.301795994125075E-4,42.26415868502267,0.4953701349115395
-1044154.111,1033019.004,train,1.540348200009457E-4,16.312813819026385,0.314109130895355
-846581.9762,331210.6688,train,3.2684585340133834E-4,41.79214967878527,0.4928334724874413
-992749.7748,804502.5666,train,0.0013452989536928508,95.27154405708768,0.7999872700767554
-966880.5557,978091.677,train,0.001206449239552759,93.6007856646528,0.7819864293286296
-448590.912,85940.843,train,2.77407923927688E-4,34.91821564967293,0.4519815325543153
-319217.7409,-338896.8699,train,2.1361238854622654E-4,24.92757665233912,0.3884116647591809
-483990.3341,728497.0194,train,5.765021113351952E-4,67.53141561131262,0.6315384041207136
-430256.9789,867771.4571,train,3.7656243660588235E-4,47.667128200678796,0.5282018187302295
-1062306.944,297670.9187,train,4.491515289340452E-4,55.37697649143308,0.5718011437320034
-930223.437,-90136.7283,train,5.728436649989213E-4,67.20431140347497,0.6300557774734703
-528922.8184,164268.7629,train,3.8637723048719875E-4,48.833015394955076,0.534608927958447
