Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
3.55636E-7,0.000035564,0.00117179,1,0,0
4.75181E-7,0.000083082,0.001565064,0.999876207,0,0
4.92055E-7,0.000132287,0.001620551,0.999752414,0,0
5.00008E-7,0.000281722,0.001646701,0.999381035,0,0
5.34986E-7,0.000542,0.001761692,0.99876207,0,0
5.93479E-7,0.001052853,0.001953932,0.997647933,0,0
6.52915E-7,0.002500556,0.002149196,0.994800693,0,0
7.4167E-7,0.00502685,0.002440635,0.990344145,0,0
9.35295E-7,0.010068255,0.003075843,0.982916564,0,0
1.29268E-6,0.025071373,0.004246169,0.966328299,0,0
1.66678E-6,0.050133213,0.005468292,0.945283486,0,0
2.30429E-6,0.100194609,0.007543997,0.913963852,0,0
3.37376E-6,0.20023754,0.011006788,0.87038871,0,0
4.12499E-6,0.300093615,0.013424757,0.837335974,0,0
4.80175E-6,0.400467945,0.015592934,0.809358752,0,0
5.69995E-6,0.5003485,0.018455871,0.785590493,0,0
6.63919E-6,0.600038205,0.02143184,0.765536024,0,0
7.42412E-6,0.700514497,0.023905112,0.747833622,0,0
7.89311E-6,0.750517228,0.025376901,0.739787076,0,0
8.32359E-6,0.800046451,0.02672392,0.732235702,0,0
9.20095E-6,0.900548574,0.029457811,0.718123298,0,0
1.00774E-5,1.000674247,0.032173682,0.705248824,0,0
1.07518E-5,1.100908242,0.034252994,0.693364694,0,0
1.13556E-5,1.200330779,0.036107123,0.682223323,0,0
1.20483E-5,1.300030834,0.038225547,0.671700916,0,0
1.27824E-5,1.400380587,0.040460309,0.661673682,0.001930502,0
1.33484E-5,1.500872291,0.042176297,0.652141619,0.001930502,0
1.49122E-5,1.75077872,0.046885627,0.630230255,0.003861004,0
1.6183E-5,2.000183447,0.050678609,0.610299579,0.003861004,0
1.75129E-5,2.25059536,0.054616017,0.591854419,0.003861004,0
1.89851E-5,2.501802867,0.058936509,0.574770983,0.003861004,0
2.04015E-5,2.751696124,0.063056253,0.55904927,0.005791506,0
2.20633E-5,3.000308016,0.067844238,0.544565487,0.007722008,0
2.36606E-5,3.25139121,0.072400223,0.530948255,0.007722008,0
2.56473E-5,3.500719626,0.078005141,0.51844516,0.011583012,0
2.71059E-5,3.75099122,0.082077469,0.506684823,0.019305019,0
2.88153E-5,4.002843151,0.086804065,0.495543451,0.023166023,0
3.06716E-5,4.250914823,0.09188236,0.485268631,0.027027027,0
3.31239E-5,4.502453666,0.098504926,0.475488982,0.034749035,0
3.42292E-5,4.751519647,0.101458463,0.466328299,0.036679537,0
3.63541E-5,5.002935055,0.107082557,0.457538995,0.040540541,0
3.84899E-5,5.253639787,0.112664869,0.449244863,0.042471042,0
4.02906E-5,5.501405719,0.117317353,0.441445902,0.044401544,0
4.22034E-5,5.753679253,0.122206155,0.433894528,0.05019305,0
4.40993E-5,6.004131145,0.126998892,0.426714533,0.052123552,0
4.61342E-5,6.253003904,0.132085088,0.419905917,0.052123552,0
4.84346E-5,6.503937453,0.137763852,0.413344887,0.054054054,0
5.04603E-5,6.751419762,0.142703399,0.407155236,0.055984556,0
5.24732E-5,7.004072759,0.14755595,0.401089379,0.05984556,0
5.4636E-5,7.250137677,0.152709124,0.3953949,0.05984556,0
5.7172E-5,7.500876045,0.158672684,0.389824214,0.061776062,0
6.00288E-5,7.753399372,0.165290689,0.384501114,0.063706564,0
6.20514E-5,8.004186471,0.16991369,0.3794256,0.065637066,0
6.44199E-5,8.25038156,0.175262649,0.374597673,0.067567568,0
6.69327E-5,8.500377168,0.180862658,0.369893538,0.071428571,0
7.00477E-5,8.754184528,0.187699883,0.365313196,0.071428571,0
7.23612E-5,9.002934784,0.192704435,0.360980441,0.075289575,0
7.40292E-5,9.25149544,0.196274689,0.356771478,0.077220077,0
7.67059E-5,9.500559291,0.201938435,0.352686308,0.081081081,0
8.05899E-5,9.752678382,0.210016015,0.348724932,0.081081081,0
8.2816E-5,10.006013408,0.214572378,0.344887348,0.086872587,0
8.62559E-5,10.250251618,0.22151076,0.341297351,0.090733591,0
8.86289E-5,10.503540891,0.226226205,0.337707353,0.092664093,0
9.11355E-5,10.755742487,0.231145465,0.334241149,0.094594595,0
9.33102E-5,11.004535481,0.23536293,0.330898737,0.094594595,0
9.59778E-5,11.250821431,0.240473444,0.327680119,0.098455598,0
9.85557E-5,11.503925959,0.245347792,0.3244615,0.1003861,0
1.00544E-4,11.752083384,0.249064354,0.321366675,0.104247104,0
1.04035E-4,12.008767322,0.255502928,0.318271849,0.106177606,0
1.08173E-4,12.253419567,0.262992843,0.31542461,0.111969112,0
1.11056E-4,12.50495903,0.268122578,0.312577371,0.113899614,0
1.12927E-4,12.751605023,0.271414092,0.309853924,0.115830116,0
1.15893E-4,13.002973211,0.276571485,0.307130478,0.115830116,0
1.18881E-4,13.250204195,0.281693661,0.304530824,0.115830116,0
1.23812E-4,13.504869841,0.289989553,0.301931171,0.117760618,0
1.26292E-4,13.754891009,0.294089221,0.299455311,0.117760618,0
1.28862E-4,14.010436413,0.298288337,0.29697945,0.117760618,0
1.30936E-4,14.257438938,0.301641042,0.294627383,0.117760618,0
