X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-426917.14,351941.3605,train,2.5644843400624717E-4,35.002694253610954,0.658351232455975
-882963.896,172856.2271,train,2.2791168310973845E-4,27.311828475708623,0.6149815151176254
-412501.1716,-110520.6856,train,2.8837767979635146E-4,43.239611870482726,0.7011123462703862
-699823.2884,926930.7903,train,5.241138477529327E-4,89.4527387616575,0.8886324576533061
-1008599.689,785677.8794,train,5.973791965523947E-4,95.32056726039697,0.9180581089970932
-1029111.849,-156365.4679,train,4.433667255338901E-4,78.65382554052249,0.8438223449868021
-1024126.168,118383.7717,train,3.3267426814129224E-4,54.096083970466324,0.7517194095878287
-565852.4799,-253709.1959,train,2.2618558051991906E-4,26.768260989564983,0.6121882525978875
-1021849.606,83899.4048,train,3.600176115398172E-4,61.255061548967305,0.7785826858860818
-538501.8128,802707.2438,train,4.024885744607591E-4,70.87992591523208,0.8146610234211653
-852966.4777,-96899.9365,train,3.44835567656657E-4,57.43885216894358,0.7640477135761503
-607526.4349,-259479.2219,train,2.7159541158534975E-4,39.10566210903151,0.6793501625817955
-954127.6586,777999.3327,train,4.833944320943804E-4,84.08229934081571,0.8679258586737723
-1093050.976,-49987.7351,train,3.450273215982222E-4,57.49357044450184,0.7642371166650064
-342819.3317,358654.0767,train,3.0428530962326095E-4,46.69018748244345,0.720375196631651
-86170.76,575047.3424,train,3.945246476259636E-4,69.04115731906055,0.8083753856357326
-909978.9545,49794.5614,train,4.090138978618782E-4,72.32955160124247,0.8196572396334202
-433581.2715,896008.1518,train,4.4159852258052326E-4,78.30183224282187,0.8426615569847868
-1127159.195,1344235.897,train,4.5846010114018813E-4,80.78026088116218,0.8533886634692247
-681922.0755,1720355.06,train,2.8219863395814125E-5,5.51252503899736,0.11146483043418587
-702861.2627,1786887.645,train,2.875395231989694E-5,5.668845609395771,0.11344999048369409
-63032.5633,556477.6515,train,4.279089824203541E-4,75.97276093498421,0.8333777700899889
-330710.6221,648700.814,train,5.113773992927454E-4,88.21972292299888,0.8825309984225904
-1005621.091,-126486.7878,train,3.9432998372136366E-4,69.0002472756751,0.8082191044512568
-483061.0053,759037.8348,train,3.0420738931109684E-4,46.66861820951365,0.7202839345920313
-692217.9924,1774326.692,train,3.41994734685492E-5,6.919504337243466,0.13343907772649266
-847574.174,337374.9147,train,2.7883331935257225E-4,41.0161213800278,0.6889236813173232
-772451.4642,887474.9718,train,5.785107664108128E-4,93.96922331307171,0.9113204921209485
-1290213.932,1425069.5,train,2.3184785183200563E-4,28.476181353817765,0.621276195003909
-1117630.334,-14978.1553,train,5.064039193577456E-4,87.68135324487018,0.8800586638952439
-975785.9263,720529.7512,train,5.774620805511128E-4,93.89275511419875,0.910930176774499
-491393.9003,666372.7922,train,3.6020838101674305E-4,61.32971944393672,0.7787595093645755
-692105.1947,-249424.4364,train,3.2250934409538214E-4,51.20225623953279,0.7409220777083186
-508574.9564,90323.7438,train,3.3251202040859097E-4,54.04386475283154,0.7515506525500211
-471048.5568,765746.5108,train,4.297073818588295E-4,76.22304833987725,0.8346279647091748
-663750.4308,1734969.471,train,2.7753049093220334E-5,5.398655618234454,0.10972608383871962
-907218.8056,-53902.8814,train,5.173733186437445E-4,88.88901469281298,0.8854439335387843
-1006482.386,69498.1372,train,4.4942756665516904E-4,79.47801579907187,0.84773656071562
-353329.1518,53759.7539,train,2.2881896095085374E-4,27.532096477183824,0.6164416400466604
-744066.903,567546.9152,train,5.21312440051632E-4,89.23161026908951,0.8873182078115575
-933072.1254,-248228.5101,train,4.8251785689639056E-4,83.97490823562664,0.8674401260255868
-435054.8056,682164.1343,train,3.3156496848716044E-4,53.840558455132644,0.7505633139818257
-472286.5784,86294.6046,train,2.6526824139721334E-4,37.545284259064154,0.6707402249481429
-1046773.2,130445.3746,train,6.293308816736016E-4,96.71323561896901,0.9283207772199286
-141491.9418,755981.6768,train,3.407615844805471E-4,56.01258843406071,0.7599875228296662
-924115.9004,717709.6927,train,4.7170002116828915E-4,82.31700698908364,0.8612965660394617
-1031393.679,-1030.5201,train,4.3007710072551155E-4,76.27062244709555,0.8348838176689142
-696918.1337,700271.7758,train,3.587670119278366E-4,61.00991557582592,0.7774200048923994
-953706.0111,-66708.6034,train,3.281660165639829E-4,53.00411194577771,0.7469873519258521
-504764.7046,820750.3616,train,5.323083746178337E-4,90.46029679502901,0.8923894887805023
-1056588.601,55272.5047,train,3.7451302960030526E-4,64.76695381971422,0.7916239604876019
-985604.7409,102763.0281,train,4.487526773106403E-4,79.37609322912871,0.8473056026447885
-347376.7186,876824.0121,train,3.6511910606175466E-4,63.00205818730719,0.7832629566564926
-1104746.624,-6769.2303,train,4.088006532038068E-4,72.26978730039791,0.8194961143319889
-961632.6315,-183788.2498,train,4.2777772282133697E-4,75.94486010686825,0.833286153036523
-683026.73,1730469.284,train,3.0268066299385265E-5,6.044617025869153,0.1190537379887362
-424706.8324,913086.6024,train,3.4512434058910356E-4,57.52129418577016,0.7643328882988734
-98482.3874,643728.2596,train,5.835974487821124E-4,94.33460664577976,0.9131895953703881
-847377.9783,337032.559,train,3.1183343528198154E-4,48.51855192354697,0.729076046693651
-980554.7907,124697.1077,train,3.5765616279756973E-4,60.72856628883088,0.7763821306795896
-480002.0434,683549.7578,train,3.190098915570527E-4,50.25452240853467,0.7370972693547387
-1103567.801,55782.768,train,4.073483462830663E-4,71.76570273135853,0.8183949319108292
-771760.5107,141030.8837,train,2.572319365884588E-4,35.2891865358758,0.6594704149656596
-905741.078,-277811.5667,train,4.2913590844607415E-4,76.1495131761059,0.8342317132927606
-1026041.507,809026.0169,train,4.8529904745157844E-4,84.50296091055881,0.8689751283841904
-447227.9822,172572.0672,train,2.755194143974702E-4,40.12700385873795,0.684576407154722
-978670.2892,856622.0207,train,5.558702467142077E-4,92.53927954755423,0.9025007844617653
-820046.8327,-179040.6044,train,3.951453688226361E-4,69.17159513220749,0.8088728665825096
-579752.7474,672472.6235,train,5.559250885290704E-4,92.54239282512913,0.9025231745601657
-987024.4691,255993.2176,train,1.991836432769504E-4,22.718407856897628,0.5657586130993414
-320034.3512,848836.3718,train,4.017594890390905E-4,70.7169903991412,0.8140942606749277
-1080568.436,-183321.4124,train,2.5127810001718005E-4,33.54765095211428,0.6508729529600679
-693903.1194,999412.3529,train,5.485550844282536E-4,91.940287448245,0.8994676805178959
-229617.0926,758359.1802,train,4.2067104994272466E-4,74.52422072653656,0.8282498755095542
