Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.82071E-6,0.000382071,0.015873281,1,0,0
4.06384E-6,0.000788454,0.016874809,0.999876207,0,0
4.69928E-6,0.001258382,0.019487578,0.999752414,0,0
5.05336E-6,0.002741087,0.020940431,0.999381035,0,0
5.80306E-6,0.005543023,0.024009519,0.99876207,0,0
6.45433E-6,0.01053818,0.026667841,0.997771726,0,0
6.79268E-6,0.025123791,0.028046056,0.995048279,0,0
7.32785E-6,0.05068139,0.030221971,0.990591731,0,0
8.0918E-6,0.100211815,0.033319649,0.982668977,0,0
9.1571E-6,0.200544762,0.037622701,0.968308987,0,0
9.72685E-6,0.300784917,0.039916247,0.955186927,0,0
1.03081E-5,0.400164586,0.042250578,0.942931419,0,0
1.08232E-5,0.500640216,0.044314311,0.931171082,0,0
1.12364E-5,0.601106792,0.045966658,0.919905917,0,0
1.16729E-5,0.700766504,0.04770877,0.909135925,0,0
1.18827E-5,0.750211524,0.048545225,0.903936618,0,0
1.2042E-5,0.800477235,0.049179607,0.898737311,0,0
1.24625E-5,0.901011312,0.050852755,0.888586284,0,0
1.28038E-5,1.000801076,0.052208218,0.878806635,0,0
1.31215E-5,1.100608385,0.05346841,0.869274573,0,0
1.34909E-5,1.200340082,0.05493184,0.859990097,0,0
1.37697E-5,1.301177375,0.056034445,0.850829413,0,0
1.41061E-5,1.400242392,0.057363386,0.842040109,0,0
1.43699E-5,1.500008727,0.058404194,0.833374598,0,0
1.50388E-5,1.751136313,0.061038257,0.812205992,0,0
1.57641E-5,2.000356297,0.063885897,0.792151523,0,0
1.65687E-5,2.250546106,0.067034874,0.772963605,0,0
1.7297E-5,2.501286943,0.069876338,0.754642238,0,0
1.79832E-5,2.75038084,0.072545052,0.737187423,0,0
1.88009E-5,3.000154978,0.075715993,0.720351572,0,0
1.96225E-5,3.251891882,0.078890685,0.704134687,0.001709402,0
2.02764E-5,3.501491857,0.081409463,0.68866056,0.001709402,0
2.10812E-5,3.7520508,0.084500424,0.673681604,0.003418803,0
2.20141E-5,4.000001818,0.088070087,0.659445407,0.003418803,0
2.30175E-5,4.251878542,0.091894096,0.645580589,0.003418803,0
2.39793E-5,4.501077195,0.095544331,0.632458529,0.003418803,0
2.4968E-5,4.751030815,0.099281481,0.619831641,0.006837607,0
2.59571E-5,5.000672747,0.103004727,0.607699926,0.006837607,0
2.71333E-5,5.250178996,0.107412341,0.596063382,0.006837607,0
2.81816E-5,5.501325863,0.111322373,0.584798217,0.01025641,0
2.9032E-5,5.750226387,0.114481851,0.574028225,0.015384615,0
3.00653E-5,6.001570601,0.118305236,0.563505818,0.017094017,0
3.12501E-5,6.253098613,0.122669228,0.553354791,0.023931624,0
3.23953E-5,6.501108743,0.126866898,0.543698935,0.025641026,0
3.35401E-5,6.751791867,0.131043051,0.534290666,0.029059829,0
3.45174E-5,7.00036935,0.134592228,0.525253776,0.032478632,0
3.57393E-5,7.253461954,0.139009338,0.516340678,0.034188034,0
3.69643E-5,7.500662209,0.143414811,0.507922753,0.039316239,0
3.8057E-5,7.751351211,0.147325892,0.499628621,0.039316239,0
3.93236E-5,8.002823606,0.151836472,0.491582075,0.039316239,0
4.04518E-5,8.250613564,0.155834695,0.483906908,0.041025641,0
4.16068E-5,8.500960678,0.159907846,0.476355534,0.044444444,0
4.31493E-5,8.750590986,0.165317409,0.469051745,0.047863248,0
4.44369E-5,9.000103167,0.169805941,0.461995543,0.051282051,0
4.56179E-5,9.25204614,0.173901987,0.455063134,0.052991453,0
4.69416E-5,9.502002123,0.178468527,0.448378311,0.054700855,0
4.85591E-5,9.750182045,0.184014873,0.441941075,0.056410256,0
4.97731E-5,10.000667511,0.188152743,0.435627631,0.058119658,0
5.11465E-5,10.25344895,0.192808876,0.42943798,0.061538462,0
5.27162E-5,10.50279773,0.198097829,0.423495915,0.064957265,0
5.40673E-5,10.753337699,0.202622235,0.417677643,0.068376068,0
5.60497E-5,11.001596545,0.209214808,0.412106957,0.071794872,0
5.83924E-5,11.25395776,0.216935053,0.406660064,0.071794872,0
6.04595E-5,11.50364221,0.223684553,0.401460758,0.071794872,0
6.24963E-5,11.755717274,0.230278279,0.396385244,0.075213675,0
6.37329E-5,12.001860186,0.23425399,0.391557316,0.076923077,0
6.58219E-5,12.254103178,0.240923874,0.386729388,0.076923077,0
6.71859E-5,12.500760038,0.245247741,0.382149047,0.078632479,0
6.88642E-5,12.752680004,0.250533738,0.377568705,0.08034188,0
7.14233E-5,13.005517365,0.25852323,0.373112156,0.082051282,0
7.28235E-5,13.250956513,0.262858392,0.368903194,0.087179487,0
7.44247E-5,13.501266083,0.267784865,0.364694231,0.094017094,0
7.62215E-5,13.750098812,0.273273905,0.360609062,0.095726496,0
7.91682E-5,14.006990102,0.282186681,0.356523892,0.099145299,0
8.16955E-5,14.25619385,0.289744192,0.352686308,0.102564103,0
8.37614E-5,14.503756069,0.295862453,0.348972518,0.102564103,0
8.69976E-5,14.751630823,0.305341274,0.34538252,0.102564103,0
9.07582E-5,15.008897595,0.31619545,0.341792523,0.104273504,0
9.45394E-5,15.250207517,0.326938532,0.338573904,0.104273504,0
9.9609E-5,15.502852834,0.341077529,0.335355286,0.109401709,0
1.03348E-4,15.756246195,0.351313515,0.332260461,0.112820513,0
1.07305E-4,16.009848615,0.361976805,0.329289428,0.116239316,0
1.12394E-4,16.251900818,0.375429405,0.326565982,0.117948718,0
1.17386E-4,16.504941882,0.388350676,0.323842535,0.117948718,0
1.24101E-4,16.758501805,0.405311173,0.321242882,0.117948718,0
1.28898E-4,17.011731664,0.417139215,0.318767022,0.117948718,0
1.3256E-4,17.260098883,0.426011238,0.316414954,0.11965812,0
