X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-641964.6407,995446.7775,train,2.804002028375042E-4,84.21636526004283,0.6412184858376109
-906279.8783,-278305.692,train,3.429249795982196E-4,94.023994381807,0.6861003323732259
-748350.2392,563714.2054,train,3.371185343250874E-4,93.51307079010164,0.6824108580584474
-207187.4268,750734.2609,train,1.6449311056785794E-4,27.521414625936455,0.5118246579257595
-249651.2885,-373874.4715,train,1.9012086646729977E-4,35.90984619075403,0.5478775526324859
-803996.0937,479543.6486,train,2.187288673972716E-4,57.102005073677994,0.5823120083736374
-790673.2054,882975.2391,train,2.351703328334467E-4,66.77304336507457,0.599828082489165
-120729.8306,715153.6093,train,2.2494790562043606E-4,60.71886370357355,0.5891148955047419
-731583.8369,-250679.7749,train,2.1891930766814577E-4,57.18739156932567,0.582523669104038
-515702.2813,-28866.6903,train,2.0788751173338808E-4,49.345924098846815,0.569898215974541
-963188.7139,293579.8762,train,1.3224177569780388E-4,24.06472055804899,0.4573714003078218
-1046210.918,130695.8065,train,4.225706644163607E-4,98.28585366232272,0.7292450100109723
22306.7576,510114.0591,train,1.9243043828922655E-4,37.243901829771524,0.5508667897326999
-1134250.801,1075750.551,train,5.696620416670363E-5,13.86444836257975,0.2663730175467019
-667659.6359,1761358.597,train,2.5314678726061877E-5,5.455649839834182,0.13893344190596296
-924206.892,-44733.9462,train,3.615107189866511E-4,95.20831040205049,0.6973542299861956
-848865.6709,333463.3865,train,2.3806104860585515E-4,68.32231164519811,0.602756991734003
-693122.1143,1776678.231,train,3.2735116147407336E-5,7.553139568084483,0.17262836799307552
-553185.1797,804199.7926,train,2.907758718737702E-4,86.83469884539336,0.649534011319505
-1001811.628,821677.2898,train,3.174661392311548E-4,91.11869867731029,0.6692533312466712
-334920.4871,269826.6544,train,2.4286168270352084E-4,70.82049993621945,0.6075274685168023
-1063728.989,854267.6186,train,5.6032192769422754E-5,13.67508716670638,0.26315490431118466
-811365.2338,129203.3991,train,1.7587702324299668E-4,29.96974724519529,0.5285249387057164
