Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.04538E-11,0.000000005,0.000000248,0.999541831,0,0
5.13883E-11,0.00000001,0.000000253,0.999450197,0,0
1.08979E-10,0.000000027,0.000000537,0.999266929,0,0
3.15588E-10,0.000000131,0.000001554,0.998900394,0,0
6.01169E-10,0.00000028,0.000002961,0.998625493,0,0
1.86448E-9,0.000001078,0.000009182,0.99807569,0,0
3.74287E-9,0.000002683,0.000018433,0.997525887,0,0
1.24244E-8,0.000010413,0.000061188,0.996517914,0,0
2.04132E-8,0.000025525,0.000100529,0.995601576,0,0
3.23199E-8,0.000052009,0.000159161,0.994685238,0,0
4.15364E-8,0.000100449,0.000204543,0.993493998,0,0
7.9454E-8,0.000254607,0.00039123,0.991019885,0,0
1.37931E-7,0.000501356,0.000679071,0.988820673,0,0
2.07334E-7,0.001015688,0.001020588,0.986163291,0,0
2.73335E-7,0.002502759,0.001345256,0.980573628,0,0
3.50415E-7,0.005011717,0.001724285,0.973242921,0,0
4.9439E-7,0.010026215,0.002431882,0.962338495,0,0
8.32188E-7,0.025082523,0.004090093,0.94162925,0,0
1.12925E-6,0.050040514,0.005546033,0.918537524,0,0
1.63902E-6,0.100068583,0.008039608,0.885457711,0,0
2.62823E-6,0.200088197,0.01286048,0.842114909,0,0
3.55223E-6,0.300143975,0.017342397,0.812425548,0,0
4.36142E-6,0.40039016,0.021250705,0.789150554,0,0
5.19365E-6,0.500417301,0.025254088,0.769999084,0,0
5.87939E-6,0.600220934,0.028540474,0.753504994,0,0
6.49638E-6,0.70053485,0.031487924,0.738660313,0,0
6.82372E-6,0.750465699,0.033048039,0.731787776,0.00094518,0
7.13837E-6,0.800652742,0.034545269,0.72519014,0.00094518,0
7.75315E-6,0.900207247,0.037464031,0.712911207,0.00094518,0
8.4748E-6,1.000823296,0.040878867,0.701548612,0.00094518,0
9.14759E-6,1.100448186,0.04405161,0.691193989,0.00094518,0
9.79058E-6,1.200930137,0.04707404,0.681480803,0.00094518,0
1.04948E-5,1.300414515,0.050373053,0.672500687,0.001890359,0
1.11802E-5,1.400936727,0.053573168,0.663978741,0.002835539,0
1.18067E-5,1.501031981,0.056489108,0.656006598,0.003780718,0
1.33294E-5,1.750285216,0.063538231,0.637863099,0.004725898,0
1.47749E-5,2.00110147,0.070181116,0.621552277,0.005671078,0
1.61072E-5,2.251528652,0.076262083,0.606707596,0.006616257,0
1.75139E-5,2.501145229,0.08263961,0.593054156,0.006616257,0
1.87865E-5,2.751857281,0.088371261,0.580408687,0.006616257,0
1.99824E-5,3.001676889,0.093724665,0.568587923,0.006616257,0
2.12466E-5,3.250840748,0.099349796,0.557500229,0.006616257,0
2.26871E-5,3.501579577,0.105716813,0.547053972,0.007561437,0
2.38833E-5,3.751570468,0.110969486,0.537249152,0.007561437,0
2.54682E-5,4.000253703,0.117882105,0.527994135,0.007561437,0
2.66818E-5,4.250376028,0.123138665,0.519197288,0.008506616,0
2.79185E-5,4.501934617,0.128463051,0.510766975,0.008506616,0
2.94079E-5,4.751902968,0.134832749,0.502794832,0.009451796,0
3.11541E-5,5.00309787,0.142241276,0.495189224,0.013232514,0
3.28093E-5,5.252154312,0.149204855,0.488041785,0.015122873,0
3.43841E-5,5.500003124,0.155777863,0.481260882,0.016068053,0
3.58239E-5,5.752855207,0.161743018,0.474663246,0.02173913,0
3.69258E-5,6.000042676,0.166279937,0.468432145,0.027410208,0
3.81072E-5,6.251264675,0.17111659,0.462292678,0.031190926,0
3.93321E-5,6.503004657,0.176101865,0.456336479,0.033081285,0
4.03411E-5,6.750243933,0.180185908,0.450655182,0.039697543,0
4.16476E-5,7.000173525,0.185443941,0.445065518,0.040642722,0
4.28051E-5,7.253588352,0.190074335,0.439567488,0.0463138,0
4.39137E-5,7.501271128,0.194484159,0.43434436,0.051039698,0
4.51505E-5,7.750641145,0.199375707,0.429212865,0.054820416,0
4.66022E-5,8.002650376,0.205079526,0.424173005,0.059546314,0
4.82086E-5,8.254043847,0.211343564,0.419316412,0.065217391,0
4.95126E-5,8.503101493,0.216392241,0.414643086,0.069943289,0
5.08462E-5,8.753803169,0.22152218,0.410061395,0.073724008,0
5.22388E-5,9.001191672,0.22684319,0.405662971,0.074669187,0
5.37115E-5,9.250047131,0.232430493,0.401356181,0.077504726,0
5.52573E-5,9.500723986,0.238251739,0.397141024,0.082230624,0
5.6532E-5,9.75226366,0.243018912,0.393017502,0.086011342,0
5.81944E-5,10.005188926,0.249191069,0.388985613,0.088846881,0
5.98851E-5,10.253797689,0.255416939,0.385136993,0.09073724,0
6.15108E-5,10.502668917,0.26135456,0.381380005,0.095463138,0
6.31487E-5,10.752126432,0.267288957,0.377714652,0.098298677,0
6.44186E-5,11.00057606,0.271857294,0.374140933,0.100189036,0
6.5726E-5,11.254065932,0.276530619,0.370567213,0.103969754,0
6.7059E-5,11.506264938,0.281264565,0.367085128,0.109640832,0
6.85289E-5,11.750851648,0.286448648,0.36378631,0.111531191,0
6.97923E-5,12.006685591,0.290874791,0.360395858,0.11342155,0
7.13019E-5,12.2540737,0.296127363,0.357188674,0.115311909,0
7.2908E-5,12.506547829,0.301672983,0.35398149,0.117202268,0
7.46119E-5,12.750550297,0.307508536,0.350957574,0.117202268,0
7.62329E-5,13.006997726,0.313015011,0.347842023,0.120037807,0
7.79237E-5,13.253723069,0.318711953,0.344909741,0.120982987,0
7.95563E-5,13.50566063,0.324167796,0.341977458,0.123818526,0
8.09856E-5,13.754530273,0.328908391,0.339136809,0.126654064,0
8.30225E-5,14.000228304,0.335606694,0.336387794,0.129489603,0
8.5512E-5,14.253247387,0.343702823,0.333638779,0.131379962,0
8.73039E-5,14.503988447,0.349469291,0.330981398,0.132325142,0
8.87531E-5,14.750511097,0.354095633,0.328415651,0.134215501,0
9.10299E-5,15.001853887,0.361298037,0.325849904,0.135160681,0
9.2801E-5,15.250566436,0.366844954,0.32337579,0.13610586,0
9.46461E-5,15.503869963,0.3725723,0.320901677,0.139886578,0
9.6174E-5,15.751954925,0.377275874,0.318519197,0.144612476,0
9.75235E-5,16.00369159,0.381400865,0.316136718,0.148393195,0
9.90856E-5,16.259114782,0.386141489,0.313754238,0.156899811,0
1.0069E-4,16.509067814,0.390971738,0.311463392,0.15879017,0
1.02205E-4,16.752566752,0.395500572,0.30926418,0.161625709,0
1.03426E-4,17.009586675,0.399123417,0.306973335,0.163516068,0
1.04903E-4,17.259542012,0.40347982,0.304774123,0.170132325,0
1.06497E-4,17.502785775,0.408142492,0.302666544,0.176748582,0
1.07832E-4,17.760350951,0.412023666,0.300467333,0.180529301,0
1.09046E-4,18.009785463,0.415526939,0.298359754,0.185255198,0
1.10013E-4,18.25087998,0.418303067,0.29634381,0.186200378,0
1.11085E-4,18.50533773,0.421366429,0.294236232,0.189981096,0
1.12159E-4,18.751138219,0.424418749,0.292220288,0.192816635,0
1.13571E-4,19.011090008,0.428408282,0.29011271,0.197542533,0
1.15157E-4,19.251458132,0.432856955,0.288188399,0.200378072,0
1.16508E-4,19.506117058,0.436617804,0.286172455,0.203213611,0
1.17086E-4,19.751420948,0.438217993,0.284248144,0.206049149,0
1.18055E-4,20.010129652,0.440893404,0.2822322,0.207939509,0
1.19062E-4,20.259199667,0.443659721,0.28030789,0.208884688,0
1.20022E-4,20.510213796,0.446283182,0.278383579,0.210775047,0
1.20799E-4,20.751074244,0.448397543,0.276550903,0.211720227,0
1.2179E-4,21.005760572,0.451083251,0.274626592,0.216446125,0
1.23121E-4,21.250997488,0.454669681,0.272793916,0.218336484,0
1.23873E-4,21.510584459,0.456685631,0.270869605,0.222117202,0
1.251E-4,21.759639317,0.459959638,0.269036928,0.224007561,0
1.26299E-4,22.011016454,0.463138398,0.267204252,0.224952741,0
1.2709E-4,22.251776625,0.465226515,0.265463209,0.2268431,0
1.28422E-4,22.507597536,0.468721854,0.263630532,0.228733459,0
1.29599E-4,22.752653546,0.471793387,0.26188949,0.228733459,0
1.30772E-4,23.00022084,0.474835295,0.260148447,0.230623819,0
1.315E-4,23.262441969,0.476715987,0.25831577,0.234404537,0
1.32109E-4,23.512912629,0.47828324,0.256574727,0.235349716,0
1.33108E-4,23.751658091,0.480842633,0.254925318,0.239130435,0
1.34061E-4,24.005660905,0.483275371,0.253184276,0.241965974,0
1.35114E-4,24.261331399,0.485946031,0.251443233,0.241965974,0
1.36218E-4,24.505777475,0.488733339,0.249793824,0.243856333,0
1.36788E-4,24.751472573,0.490168809,0.248144415,0.243856333,0
1.37572E-4,25.012180977,0.49213116,0.246403372,0.245746692,0
1.38554E-4,25.260779864,0.494583424,0.244753963,0.248582231,0
1.39569E-4,25.511126596,0.497103534,0.243104554,0.25047259,0
1.4085E-4,25.763381088,0.500265664,0.241455145,0.25047259,0
1.41965E-4,26.003879058,0.503003374,0.23989737,0.254253308,0
1.42786E-4,26.260277636,0.505006814,0.238247961,0.255198488,0
1.43857E-4,26.50412284,0.507612422,0.236690186,0.256143667,0
1.44842E-4,26.764062534,0.509994195,0.235040777,0.257088847,0
1.45366E-4,27.010849963,0.511257314,0.233483002,0.258034026,0
1.45972E-4,27.258472513,0.512713633,0.231925227,0.258034026,0
1.47027E-4,27.507706656,0.515238398,0.230367452,0.258979206,0
1.48044E-4,27.758720564,0.517659975,0.228809677,0.263705104,0
1.4908E-4,28.011492044,0.52011576,0.227251901,0.265595463,0
