Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
5.58636E-7,0.000055864,0.00193817,1,0,0
6.25983E-7,0.000118462,0.002171319,0.999876207,0,0
7.06307E-7,0.000252327,0.002449256,0.999628621,0,0
7.81243E-7,0.000557601,0.002708405,0.999133449,0,0
9.19644E-7,0.00106991,0.003186683,0.998390691,0,0
1.03693E-6,0.002574736,0.003591626,0.996533795,0,0
1.14678E-6,0.005111374,0.003970606,0.993686556,0,0
1.34249E-6,0.010133625,0.004645102,0.988611042,0,0
1.73629E-6,0.025038699,0.005999489,0.97660312,0,0
2.23275E-6,0.050095043,0.007701705,0.961128992,0,0
2.88642E-6,0.100256185,0.009934104,0.936617975,0,0
3.91968E-6,0.200019617,0.01344244,0.900222827,0,0
4.73055E-6,0.300406904,0.016178305,0.871502847,0,0
5.3231E-6,0.400318199,0.018167996,0.846868037,0,0
5.91412E-6,0.500590023,0.020144544,0.824709086,0,0
6.45349E-6,0.600408815,0.021941424,0.80477841,0,0
6.98202E-6,0.700237458,0.023695799,0.786333251,0,0
7.27241E-6,0.750144115,0.024657029,0.77766774,0,0
7.57334E-6,0.800464221,0.025651188,0.769249814,0,0
8.23127E-6,0.900196088,0.027817623,0.753651894,0,0
8.92227E-6,1.000658833,0.030082613,0.739168111,0,0
9.54261E-6,1.100457403,0.032107003,0.725798465,0,0
1.01657E-5,1.200031189,0.034131744,0.71329537,0,0
1.09361E-5,1.300195963,0.036623683,0.701535033,0,0
1.14793E-5,1.401129581,0.038372991,0.690393662,0,0
1.20402E-5,1.500904872,0.040172845,0.679871255,0,0
1.35811E-5,1.751189792,0.045082297,0.655607824,0.001930502,0
1.50049E-5,2.000018406,0.049574414,0.634067839,0.003861004,0
1.65377E-5,2.250829207,0.054363132,0.614384749,0.003861004,0
1.79807E-5,2.50058434,0.058827722,0.596434761,0.005791506,0
1.94504E-5,2.751185259,0.063331428,0.579846497,0.007722008,0
2.08529E-5,3.000152228,0.067589593,0.564496162,0.007722008,0
2.23153E-5,3.252121464,0.071988298,0.550012379,0.007722008,0
2.39267E-5,3.501688149,0.076787358,0.536642733,0.017374517,0
2.54401E-5,3.751003985,0.081249738,0.524139639,0.021235521,0
2.74372E-5,4.001555595,0.087072708,0.512379302,0.028957529,0
2.96657E-5,4.252008451,0.093483755,0.501485516,0.034749035,0
3.14973E-5,4.500249734,0.098685726,0.491458282,0.036679537,0
3.35222E-5,4.751053369,0.104367921,0.481926219,0.038610039,0
3.5366E-5,5.002682861,0.109480118,0.472889329,0.044401544,0
3.70716E-5,5.25305996,0.114157309,0.464347611,0.044401544,0
3.93581E-5,5.501269049,0.120350737,0.456301065,0.048262548,0
4.15966E-5,5.752295077,0.126330924,0.448625897,0.048262548,0
4.33023E-5,6.003050729,0.130833456,0.441322109,0.05019305,0
4.5177E-5,6.25157686,0.135729109,0.4343897,0.052123552,0
4.67335E-5,6.504026062,0.139751834,0.427581084,0.057915058,0
4.89096E-5,6.752752762,0.145313589,0.421143847,0.057915058,0
5.08355E-5,7.003145204,0.15017632,0.414954197,0.057915058,0
5.32531E-5,7.253029914,0.156202562,0.409012132,0.05984556,0
