X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-641964.6407,995446.7775,train,4.948022388301468E-4,56.97825826084727,0.5820390708394027
-906279.8783,-278305.692,train,0.0010557002903470488,88.15129118441027,0.748184148483799
-748350.2392,563714.2054,train,6.248413983612778E-4,68.27704917806966,0.637490642315869
-207187.4268,750734.2609,train,2.3988814641076535E-4,29.127978380390424,0.4030348295389725
-249651.2885,-373874.4715,train,2.3119045011250143E-4,27.61831024197931,0.39418203930372925
-803996.0937,479543.6486,train,4.0828726199045013E-4,49.52213538036059,0.5346848164742917
-790673.2054,882975.2391,train,2.9764763949049344E-4,36.71473985520771,0.45584081226947354
-120729.8306,715153.6093,train,5.014744963764853E-4,57.51985184705526,0.5852939409700892
-731583.8369,-250679.7749,train,0.0011023062275862159,89.15816330539566,0.7562356934303165
-515702.2813,-28866.6903,train,3.0557683233818E-4,37.843910076232845,0.46236946651405075
-963188.7139,293579.8762,train,9.752147523401846E-5,10.354589894681748,0.215356288376465
-1046210.918,130695.8065,train,3.5075935186124914E-4,43.61007067958348,0.49677300383880907
22306.7576,510114.0591,train,2.93033817688908E-4,36.233846000920444,0.45196843957050825
-1134250.801,1075750.551,train,7.918854168264277E-5,8.98246276226419,0.18225005412802578
-667659.6359,1761358.597,train,4.193879365824487E-5,5.274154711449536,0.10557142775695734
-924206.892,-44733.9462,train,2.2660928330135266E-4,26.7285349789565,0.3894127819742385
-848865.6709,333463.3865,train,3.412728239884E-4,42.34051991558497,0.4899197867038057
-553185.1797,804199.7926,train,7.99518049197641E-4,79.04822502707684,0.6923226771455364
-1001811.628,821677.2898,train,8.555173973576828E-4,81.0839316526427,0.7065523180288448
-334920.4871,269826.6544,train,3.3709444419054824E-4,41.87161810559115,0.48684168790976934
-1063728.989,854267.6186,train,9.634437551999251E-5,10.25465838153728,0.21331138206114184
-811365.2338,129203.3991,train,4.5830887171428354E-4,54.17890078422927,0.5632923542299882
-983194.3174,779385.5438,train,0.0033348261323529922,99.65822578795306,0.9037120219873073
-603177.8253,-181783.1658,train,2.493364266118629E-4,30.38613141312681,0.41236298337253224
-823482.2241,-180330.2486,train,0.0018859285841965506,97.61744326294122,0.8414647358626332
-845286.3132,788267.6904,train,3.7121921439759077E-4,45.87795661977235,0.5109443060322734
-939715.815,883889.8808,train,0.0014271637542784589,94.19296821477074,0.8006618102406368
-57558.6468,487351.8555,train,1.980880171604906E-4,21.940630080035337,0.3579444356885287
-708491.2941,1858893.5,train,8.002411542448057E-5,9.04579884741789,0.18381960812582424
