variable,x,y
rugg_sept20.asc,-0.007113903015851975,0.0
rugg_sept20.asc,-0.006943169343471527,0.0
rugg_sept20.asc,-0.00677243567109108,0.0
rugg_sept20.asc,-0.006601701998710632,0.0
rugg_sept20.asc,-0.0064309683263301855,0.0
rugg_sept20.asc,-0.006260234653949738,0.0
rugg_sept20.asc,-0.0060895009815692906,0.0
rugg_sept20.asc,-0.005918767309188843,0.0
rugg_sept20.asc,-0.0057480336368083956,0.0
rugg_sept20.asc,-0.005577299964427948,0.0
rugg_sept20.asc,-0.005406566292047501,0.0
rugg_sept20.asc,-0.005235832619667053,0.0
rugg_sept20.asc,-0.005065098947286606,0.0
rugg_sept20.asc,-0.004894365274906158,0.0
rugg_sept20.asc,-0.004723631602525711,0.0
rugg_sept20.asc,-0.004552897930145264,0.0
rugg_sept20.asc,-0.0043821642577648165,0.0
rugg_sept20.asc,-0.004211430585384368,0.0
rugg_sept20.asc,-0.0040406969130039215,0.0
rugg_sept20.asc,-0.003869963240623474,0.0
rugg_sept20.asc,-0.003699229568243027,0.0
rugg_sept20.asc,-0.0035284958958625794,0.0
rugg_sept20.asc,-0.003357762223482132,0.0
rugg_sept20.asc,-0.003187028551101685,0.0
rugg_sept20.asc,-0.0030162948787212365,0.0
rugg_sept20.asc,-0.00284556120634079,0.0
rugg_sept20.asc,-0.0026748275339603424,0.0
rugg_sept20.asc,-0.002504093861579895,0.0
rugg_sept20.asc,-0.0023333601891994474,0.0
rugg_sept20.asc,-0.002162626516819,0.0
rugg_sept20.asc,-0.0019918928444385533,0.0
rugg_sept20.asc,-0.0018211591720581058,0.0
rugg_sept20.asc,-0.0016504254996776583,0.0
rugg_sept20.asc,-0.0014796918272972108,0.0
rugg_sept20.asc,-0.0013089581549167624,0.0
rugg_sept20.asc,-0.0011382244825363158,0.0
rugg_sept20.asc,-9.674908101558683E-4,0.0
rugg_sept20.asc,-7.967571377754208E-4,0.0
rugg_sept20.asc,-6.260234653949733E-4,0.0
rugg_sept20.asc,-4.552897930145258E-4,0.0
rugg_sept20.asc,-2.8455612063407916E-4,0.0
rugg_sept20.asc,-1.1382244825363166E-4,0.0
rugg_sept20.asc,5.691122412681583E-5,0.6710941791534424
rugg_sept20.asc,2.2764489650726333E-4,0.6762040257453918
rugg_sept20.asc,3.983785688877108E-4,0.6812481880187988
rugg_sept20.asc,5.691122412681583E-4,0.6862265467643738
rugg_sept20.asc,7.39845913648605E-4,0.6911389231681824
rugg_sept20.asc,9.105795860290524E-4,0.6959851384162903
rugg_sept20.asc,0.0010813132584095017,0.7007651329040527
rugg_sept20.asc,0.0012520469307899474,0.705478847026825
rugg_sept20.asc,0.001422780603170395,0.7101263999938965
rugg_sept20.asc,0.0015935142755508424,0.7147077918052673
rugg_sept20.asc,0.00176424794793129,0.719223141670227
rugg_sept20.asc,0.0019349816203117392,0.72367262840271
rugg_sept20.asc,0.002105715292692185,0.7280564904212952
rugg_sept20.asc,0.0022764489650726324,0.732374906539917
rugg_sept20.asc,0.00244718263745308,0.7366281747817993
rugg_sept20.asc,0.0026179163098335274,0.7408166527748108
rugg_sept20.asc,0.002788649982213975,0.7449406385421753
rugg_sept20.asc,0.0029593836545944224,0.7490004897117615
rugg_sept20.asc,0.003130117326974868,0.7529967427253723
rugg_sept20.asc,0.0033008509993553174,0.7569296956062317
rugg_sept20.asc,0.003471584671735763,0.7607998251914978
rugg_sept20.asc,0.0036423183441162124,0.7646077275276184
rugg_sept20.asc,0.003813052016496658,0.7683538794517517
rugg_sept20.asc,0.003983785688877106,0.7720387578010559
rugg_sept20.asc,0.004154519361257553,0.7756629586219788
rugg_sept20.asc,0.004325253033638001,0.7792271375656128
rugg_sept20.asc,0.00449598670601845,0.7827317714691162
rugg_sept20.asc,0.004666720378398896,0.7861775159835815
rugg_sept20.asc,0.004837454050779343,0.7895649671554565
rugg_sept20.asc,0.005008187723159791,0.7928948402404785
rugg_sept20.asc,0.005178921395540238,0.79616779088974
rugg_sept20.asc,0.005349655067920686,0.7993844151496887
rugg_sept20.asc,0.005520388740301133,0.8025453686714172
rugg_sept20.asc,0.005691122412681579,0.8056513667106628
rugg_sept20.asc,0.005861856085062028,0.8087031841278076
rugg_sept20.asc,0.006032589757442474,0.8117014169692993
rugg_sept20.asc,0.006203323429822923,0.8146467804908752
rugg_sept20.asc,0.006374057102203369,0.8175399899482727
rugg_sept20.asc,0.006544790774583816,0.820381760597229
rugg_sept20.asc,0.006715524446964266,0.8231728672981262
rugg_sept20.asc,0.006886258119344711,0.8259139060974121
rugg_sept20.asc,0.0070569917917251606,0.8286057114601135
rugg_sept20.asc,0.007227725464105606,0.8312488794326782
rugg_sept20.asc,0.0073984591364860556,0.8338442444801331
rugg_sept20.asc,0.007569192808866501,0.8363924622535706
rugg_sept20.asc,0.007739926481246949,0.8388943076133728
rugg_sept20.asc,0.007910660153627395,0.8413503766059875
rugg_sept20.asc,0.008081393826007845,0.8437615036964417
rugg_sept20.asc,0.00825212749838829,0.8461282849311829
