variable,x,y
pas_sept20,-618.8027998924256,0.0
pas_sept20,-603.6201992523194,0.0
pas_sept20,-588.4375986122132,0.0
pas_sept20,-573.2549979721069,0.0
pas_sept20,-558.0723973320008,0.0
pas_sept20,-542.8897966918946,0.0
pas_sept20,-527.7071960517884,0.0
pas_sept20,-512.5245954116822,0.0
pas_sept20,-497.34199477157597,0.0
pas_sept20,-482.15939413146975,0.0
pas_sept20,-466.97679349136354,0.0
pas_sept20,-451.7941928512574,0.0
pas_sept20,-436.6115922111512,0.0
pas_sept20,-421.428991571045,0.0
pas_sept20,-406.2463909309388,0.0
pas_sept20,-391.06379029083257,0.0
pas_sept20,-375.88118965072636,0.0
pas_sept20,-360.6985890106202,0.0
pas_sept20,-345.515988370514,0.0
pas_sept20,-330.33338773040776,0.0
pas_sept20,-315.15078709030155,0.0
pas_sept20,-299.9681864501954,0.0
pas_sept20,-284.7855858100892,0.0
pas_sept20,-269.602985169983,0.0
pas_sept20,-254.4203845298768,0.0
pas_sept20,-239.23778388977053,0.0
pas_sept20,-224.05518324966437,0.0
pas_sept20,-208.87258260955815,0.0
pas_sept20,-193.689981969452,0.0
pas_sept20,-178.50738132934578,0.0
pas_sept20,-163.32478068923956,0.0
pas_sept20,-148.14218004913334,0.0
pas_sept20,-132.95957940902719,0.0
pas_sept20,-117.77697876892097,0.0
pas_sept20,-102.59437812881481,0.0
pas_sept20,-87.4117774887086,0.0
pas_sept20,-72.22917684860238,0.0
pas_sept20,-57.04657620849616,0.0
pas_sept20,-41.86397556838995,0.0
pas_sept20,-26.68137492828373,0.0
pas_sept20,-11.498774288177515,0.0
pas_sept20,3.6838263519285874,0.0
pas_sept20,18.866426992034803,0.8967254757881165
pas_sept20,34.04902763214113,0.8854863047599792
pas_sept20,49.231628272247235,0.8731740713119507
pas_sept20,64.41422891235345,0.859722912311554
pas_sept20,79.59682955245955,0.8450711965560913
pas_sept20,94.77943019256588,0.8291639685630798
pas_sept20,109.96203083267199,0.811955451965332
pas_sept20,125.1446314727782,0.7934114933013916
pas_sept20,140.32723211288453,0.7735128402709961
pas_sept20,155.50983275299063,0.7522574067115784
pas_sept20,170.69243339309685,0.7296636700630188
pas_sept20,185.87503403320295,0.7057723999023438
pas_sept20,201.05763467330928,0.6806488633155823
pas_sept20,216.2402353134155,0.6543838977813721
pas_sept20,231.4228359535216,0.6270939111709595
pas_sept20,246.60543659362781,0.5989201664924622
pas_sept20,261.78803723373403,0.5700266361236572
pas_sept20,276.97063787384025,0.5405968427658081
pas_sept20,292.15323851394646,0.510829746723175
pas_sept20,307.33583915405256,0.4809340834617615
pas_sept20,322.5184397941589,0.4511233866214752
pas_sept20,337.701040434265,0.42160913348197937
pas_sept20,352.8836410743712,0.39259541034698486
pas_sept20,368.06624171447754,0.3642728626728058
pas_sept20,383.24884235458364,0.3368144631385803
pas_sept20,398.43144299468986,0.3103710114955902
pas_sept20,413.61404363479596,0.28506916761398315
pas_sept20,428.7966442749023,0.26100942492485046
pas_sept20,443.9792449150084,0.23826603591442108
pas_sept20,459.1618455551147,0.2168877124786377
pas_sept20,474.3444461952208,0.19689902663230896
pas_sept20,489.5270468353269,0.1783028542995453
pas_sept20,504.70964747543326,0.16108278930187225
pas_sept20,519.8922481155396,0.1452062726020813
pas_sept20,535.0748487556457,0.13062751293182373
pas_sept20,550.2574493957518,0.1172902062535286
pas_sept20,565.4400500358581,0.10513056814670563
pas_sept20,580.6226506759642,0.09407959133386612
pas_sept20,595.8052513160706,0.0840652734041214
pas_sept20,610.9878519561767,0.07501432299613953
pas_sept20,626.1704525962828,0.0668538436293602
pas_sept20,641.3530532363891,0.05951247736811638
pas_sept20,656.5356538764952,0.052921198308467865
pas_sept20,671.7182545166015,0.04701419919729233
pas_sept20,686.9008551567078,0.04172923415899277
pas_sept20,702.0834557968137,0.03700796142220497
pas_sept20,717.26605643692,0.032796017825603485
pas_sept20,732.4486570770264,0.029043173417448997
pas_sept20,747.6312577171325,0.025703189894557
pas_sept20,762.8138583572388,0.022733744233846664
pas_sept20,777.9964589973447,0.020096207037568092
pas_sept20,793.179059637451,0.01775551773607731
pas_sept20,808.3616602775573,0.015679923817515373
pas_sept20,823.5442609176635,0.013840722851455212
pas_sept20,838.7268615577696,0.012212091125547886
pas_sept20,853.9094621978759,0.010770809836685658
pas_sept20,869.092062837982,0.009496061131358147
pas_sept20,884.2746634780883,0.008369190618395805
pas_sept20,899.4572641181946,0.007373537868261337
pas_sept20,914.6398647583005,0.006494229193776846
pas_sept20,929.8224653984068,0.005718006752431393
pas_sept20,945.005066038513,0.005033057648688555
