Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
7.45454E-12,0.000000001,0.000000036,0.999906959,0,0
2.03346E-11,0.000000003,0.000000097,0.999813919,0,0
1.83125E-10,0.000000026,0.000000875,0.999627838,0,0
6.36157E-10,0.00000014,0.00000304,0.999441757,0,0
8.14947E-10,0.00000029,0.000003894,0.999255675,0,0
3.33708E-9,0.000001296,0.000015947,0.998883513,0,0
4.88388E-9,0.000002947,0.000023338,0.998511351,0,0
9.14127E-9,0.000010581,0.000043682,0.997487905,0,0
2.11792E-8,0.000025009,0.000101199,0.99665054,0,0
3.75337E-8,0.000053599,0.00017933,0.995720134,0,0
6.28459E-8,0.000101876,0.000300232,0.994882769,0,0
9.49459E-8,0.000255622,0.000453513,0.993021958,0,0
1.42728E-7,0.000506027,0.000681593,0.991068106,0,0
2.32322E-7,0.001010512,0.001108967,0.98855601,0,0
3.40614E-7,0.002504604,0.00162505,0.983903982,0,0
4.23064E-7,0.005038727,0.002017619,0.977763305,0,0
5.5835E-7,0.010037392,0.002661092,0.968273167,0,0
9.17499E-7,0.025017718,0.004365321,0.949385932,0,0
1.21384E-6,0.050108969,0.005767141,0.92761444,0,0
1.69777E-6,0.100114424,0.008047834,0.895608485,0,0
2.67269E-6,0.200018604,0.012610946,0.852251582,0,0
3.46687E-6,0.300050561,0.016297179,0.821920357,0,0
4.22288E-6,0.40014887,0.019780747,0.797543729,0,0
4.91436E-6,0.500291779,0.022945409,0.777167845,0,0
5.61506E-6,0.600556941,0.026131545,0.759397097,0,0
6.29868E-6,0.700102941,0.029220049,0.743859323,0,0
6.67472E-6,0.750151155,0.030910607,0.736695199,0,0
7.01871E-6,0.800183453,0.032451909,0.729903238,0,0
7.64829E-6,0.900071421,0.035260225,0.717249721,0,0
8.20469E-6,1.000510775,0.037728553,0.705433569,0,0
8.7777E-6,1.100186956,0.040257434,0.694547823,0,0
9.47016E-6,1.200387202,0.04329577,0.684313361,0,0
1.02642E-5,1.300145952,0.046756196,0.674916263,0,0
1.09551E-5,1.400858734,0.049746984,0.66607741,0,0
1.14933E-5,1.500531526,0.052063487,0.657796799,0.002306805,0
1.2992E-5,1.751040833,0.05845582,0.638723483,0.003460208,0
1.46954E-5,2.00127626,0.065617219,0.621976182,0.003460208,0
1.60932E-5,2.251396926,0.07141273,0.60690361,0.003460208,0
1.73882E-5,2.500237987,0.07671832,0.593040566,0.00461361,0
1.85256E-5,2.750228477,0.081328421,0.580107927,0.00461361,0
1.99812E-5,3.001096835,0.087161671,0.567919613,0.00461361,0
2.12661E-5,3.250649847,0.092249477,0.556661705,0.005767013,0
2.2491E-5,3.501849558,0.097047533,0.545962039,0.005767013,0
2.36552E-5,3.751027158,0.1015609,0.535913658,0.005767013,0
2.4917E-5,4.00085982,0.106401784,0.52633048,0.005767013,0
2.63304E-5,4.250032206,0.111762618,0.517305545,0.006920415,0
2.75776E-5,4.500427107,0.11644029,0.508652773,0.006920415,0
2.88339E-5,4.751678339,0.12110225,0.500372162,0.011534025,0
3.03629E-5,5.000753452,0.126710426,0.492556755,0.014994233,0
3.17742E-5,5.252428024,0.131823635,0.485020469,0.014994233,0
3.33376E-5,5.500657909,0.137418521,0.477949386,0.018454441,0
3.49697E-5,5.750270141,0.143182655,0.471157425,0.026528258,0
3.64818E-5,6.000214155,0.148454859,0.464644585,0.031141869,0
3.78252E-5,6.253139714,0.153084691,0.458317827,0.033448674,0
3.93459E-5,6.503819809,0.158265044,0.45227019,0.038062284,0
4.07755E-5,6.75212036,0.163077761,0.446501675,0.042675894,0
4.19815E-5,7.000747112,0.167095271,0.440919241,0.051903114,0
4.34424E-5,7.252492515,0.171910209,0.435429847,0.056516724,0
4.46504E-5,7.503632261,0.175849891,0.430126535,0.058823529,0
4.63116E-5,7.753607428,0.181206942,0.425009304,0.059976932,0
4.78397E-5,8.00335264,0.18607349,0.420078154,0.062283737,0
4.94755E-5,8.251333176,0.191219338,0.415333085,0.06343714,0
5.10392E-5,8.502974898,0.196077753,0.410681057,0.06805075,0
5.26916E-5,8.752251039,0.201148901,0.40621511,0.069204152,0
5.42219E-5,9.003174169,0.205788437,0.401842203,0.070357555,0
5.55569E-5,9.250301695,0.209792356,0.397655378,0.071510957,0
5.70029E-5,9.503554582,0.214083823,0.393468552,0.07266436,0
5.83905E-5,9.752077776,0.218158143,0.389467808,0.076124567,0
6.0261E-5,10.000952713,0.223584225,0.385560104,0.083044983,0
