Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
9.47214E-11,0.000000009,0.00000028,1,0,0
1.26663E-10,0.000000022,0.000000374,0.999876207,0,0
9.71133E-10,0.000000119,0.000002868,0.999752414,0,0
2.1065E-9,0.00000033,0.000006221,0.999628621,0,0
6.53611E-9,0.000001536,0.000019303,0.999381035,0,0
1.14387E-8,0.000003562,0.000033782,0.999133449,0,0
2.4115E-8,0.000011614,0.000071216,0.998638277,0,0
4.66579E-8,0.000027629,0.00013778,0.998143105,0,0
6.88301E-8,0.00005663,0.000203241,0.99752414,0,0
8.84136E-8,0.000104523,0.000261052,0.996781382,0,0
1.27812E-7,0.000257228,0.000377337,0.995048279,0,0
1.6797E-7,0.000515892,0.000495835,0.992943798,0,0
2.18539E-7,0.001019207,0.000645017,0.989725179,0,0
2.88933E-7,0.002517016,0.000852606,0.982545184,0,0
3.74051E-7,0.005033895,0.001103502,0.973136915,0,0
5.24287E-7,0.010016389,0.001546035,0.95939589,0,0
8.16673E-7,0.025021298,0.002406158,0.93191384,0,0
1.1689E-6,0.050048945,0.003440353,0.900594206,0,0
1.7602E-6,0.100147548,0.005171681,0.857638029,0,0
2.95268E-6,0.200184183,0.008645063,0.804407031,0,0
4.04934E-6,0.30020506,0.011817981,0.769126021,0,0
5.24311E-6,0.400248917,0.015248874,0.742386729,0,0
6.40507E-6,0.500002033,0.018565513,0.721218123,0,0
7.49453E-6,0.600568165,0.021655007,0.703391929,0,0
8.36473E-6,0.700313496,0.024108788,0.687794008,0,0
8.81504E-6,0.750048501,0.025373727,0.680614013,0,0
9.22227E-6,0.800495859,0.026514832,0.673681604,0,0
1.00528E-5,0.900085048,0.028833872,0.660930923,0,0
1.08764E-5,1.000754369,0.03112272,0.649046794,0,0
1.15165E-5,1.100402042,0.032893883,0.638029215,0.001930502,0
1.23618E-5,1.200201661,0.035223346,0.627754395,0.003861004,0
1.30468E-5,1.30052963,0.037102624,0.617974746,0.003861004,0
1.37501E-5,1.400031331,0.039024632,0.608814063,0.003861004,0
1.4397E-5,1.500209124,0.040785814,0.600024759,0.003861004,0
1.61246E-5,1.750801216,0.045457446,0.579722704,0.003861004,0
1.79216E-5,2.001230541,0.050268794,0.56152513,0.003861004,0
1.95592E-5,2.251924415,0.054611414,0.544936866,0.003861004,0
2.10457E-5,2.501163869,0.05851896,0.529710324,0.005791506,0
2.272E-5,2.750934538,0.062881696,0.51559792,0.005791506,0
2.44021E-5,3.000300157,0.067224348,0.50247586,0.005791506,0
2.58584E-5,3.252242728,0.070951643,0.490096559,0.007722008,0
2.76212E-5,3.502713503,0.075423706,0.478460015,0.00965251,0
2.97678E-5,3.752703956,0.080811586,0.467690022,0.017374517,0
3.16874E-5,4.001238058,0.085576625,0.457662788,0.017374517,0
3.33857E-5,4.251732521,0.08975162,0.448130725,0.017374517,0
3.55453E-5,4.503507933,0.095005792,0.439093835,0.025096525,0
3.74717E-5,4.751737613,0.099641498,0.43067591,0.030888031,0
3.91986E-5,5.000766448,0.103757158,0.422629364,0.036679537,0
4.06148E-5,5.252523096,0.107104304,0.414830404,0.042471042,0
4.26462E-5,5.503310167,0.111861954,0.407402822,0.044401544,0
4.49463E-5,5.752415282,0.117188118,0.40034662,0.046332046,0
4.76005E-5,6.002445642,0.123255529,0.393661797,0.048262548,0
5.00543E-5,6.251697792,0.128791033,0.387348354,0.048262548,0
5.22359E-5,6.502672342,0.133654038,0.381282496,0.05019305,0
5.50316E-5,6.75465018,0.139807186,0.375464224,0.052123552,0
5.79501E-5,7.003026816,0.146138265,0.370017331,0.054054054,0
6.00492E-5,7.250967646,0.150634282,0.364818024,0.057915058,0
6.28658E-5,7.503291704,0.156593448,0.359742511,0.05984556,0
6.59333E-5,7.755271196,0.162988884,0.354914583,0.067567568,0
6.90063E-5,8.005042001,0.169299284,0.350334241,0.067567568,0
7.18905E-5,8.251109294,0.175136095,0.346001486,0.071428571,0
7.42361E-5,8.507261057,0.179822727,0.34166873,0.071428571,0
7.73289E-5,8.75687429,0.185921614,0.33758356,0.075289575,0
8.06554E-5,9.002082199,0.192380906,0.333745977,0.079150579,0
8.39761E-5,9.25744918,0.198727414,0.329908393,0.086872587,0
8.79542E-5,9.507401949,0.206200294,0.326318396,0.090733591,0
9.06504E-5,9.757675477,0.211186445,0.322852191,0.094594595,0
9.30757E-5,10.005600519,0.215618306,0.31950978,0.096525097,0
9.54996E-5,10.250916152,0.219998229,0.316291161,0.102316602,0
9.8285E-5,10.50280193,0.224971216,0.313072543,0.106177606,0
1.01719E-4,10.752999298,0.231015972,0.309977717,0.111969112,0
1.05414E-4,11.001912705,0.237414307,0.307006685,0.113899614,0
1.09452E-4,11.259490394,0.244288478,0.304035652,0.117760618,0
1.1366E-4,11.504772856,0.251318636,0.301312206,0.117760618,0
1.17692E-4,11.758800322,0.257935924,0.29858876,0.117760618,0
1.19617E-4,12.007780163,0.261052373,0.295989106,0.11969112,0
1.22285E-4,12.250142527,0.265330699,0.293513246,0.11969112,0
