Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
7.70789E-7,0.000077079,0.002810402,1,0,0
7.95043E-7,0.000156583,0.002898708,0.999876207,0,0
9.46834E-7,0.000335164,0.003451181,0.999628621,0,0
1.03967E-6,0.000535695,0.003788905,0.999381035,0,0
1.21287E-6,0.001110507,0.004418738,0.99876207,0,0
1.44466E-6,0.002572785,0.005260965,0.997400347,0,0
1.61123E-6,0.005020669,0.005865755,0.995419658,0,0
1.81741E-6,0.010036226,0.006613875,0.991829661,0,0
2.23309E-6,0.025199255,0.008120452,0.982545184,0,0
2.82912E-6,0.050197709,0.010276715,0.970289676,0,0
3.47686E-6,0.100211777,0.012614712,0.950854172,0,0
4.54769E-6,0.20002551,0.016467763,0.920153503,0,0
5.31365E-6,0.300229465,0.019214579,0.895023521,0,0
6.04602E-6,0.400513499,0.021833781,0.873112156,0,0
6.61972E-6,0.500374003,0.023880635,0.853676653,0,0
7.07033E-6,0.600516969,0.025485334,0.835602872,0,0
7.54881E-6,0.700635691,0.027186363,0.818643229,0,0
7.79966E-6,0.750519651,0.028076982,0.810596682,0,0
8.03401E-6,0.800352659,0.028908274,0.802797722,0,0
8.48396E-6,0.900367927,0.030502372,0.787818767,0,0
8.90981E-6,1.000414591,0.032008665,0.77358257,0,0
9.30826E-6,1.100634874,0.033415926,0.759965338,0,0
9.79413E-6,1.200912268,0.035129145,0.746967071,0,0
1.02922E-5,1.300300478,0.036882277,0.734711562,0,0
1.07762E-5,1.40059104,0.038582953,0.722951226,0,0
1.1269E-5,1.500862408,0.040311174,0.711686061,0,0
1.25249E-5,1.750286079,0.044701801,0.685689527,0.001709402,0
1.39718E-5,2.000551105,0.049735562,0.662292647,0.003418803,0
1.54524E-5,2.250864128,0.054858673,0.641247834,0.003418803,0
1.68283E-5,2.500791566,0.059594936,0.622059916,0.003418803,0
1.83322E-5,2.750622374,0.064744693,0.604481307,0.006837607,0
1.97453E-5,3.00174078,0.069558041,0.588140629,0.008547009,0
2.13632E-5,3.250782655,0.07503808,0.573037881,0.008547009,0
2.28821E-5,3.500298721,0.080153727,0.55904927,0.013675214,0
2.43535E-5,3.752149272,0.085082546,0.545803417,0.018803419,0
2.57073E-5,4.000317345,0.089593693,0.533547908,0.027350427,0
2.74379E-5,4.250782419,0.095328523,0.521911364,0.032478632,0
2.9116E-5,4.501775234,0.100854672,0.510893786,0.035897436,0
3.08826E-5,4.750664304,0.106635523,0.500618965,0.035897436,0
3.32045E-5,5.00212,0.114177419,0.49096311,0.039316239,0
